growth_candidate_id,normalization_id,municipality,state,region,side_label,role_unit,growth_value,growth_value_candidates,growth_value_type,pay_basis,period_label,normalization_status,normalization_confidence,mechanism_class,quant_qual_link_id,growth_continuity_status,caveats,source_locator_lineage,cleaned_analysis_use_primary_category,cross_side_wage_level_comparison_forced
BRMGROWTHNORM-20260803-8faeb64a19789c92b3dfea1b,BRMQNORM-20260803-40ebbb551ed326ed521fb80e,Moore,PA,Northeast,police_direct,police_role,7.4,[7.4],percentage,percentage_raise,2023,normalized_growth_or_percentage_only,moderate,,,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-10815-02"", ""final"": ""https://mooretownship.org/minutes/25oct23.pdf"", ""original"": ""https://mooretownship.org/minutes/25oct23.pdf"", ""scout_target_id"": ""BRM5-20260731-10815""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-f2e2501dd94aa64cbe24640c,BRMQNORM-20260803-41a7be640354dc181de5bb6f,Green Lake,WI,Midwest,police_direct,police_role,3.3,[3.3],percentage,percentage_raise,1984,normalized_growth_or_percentage_only,moderate,non_base_compensation,BRMQLINK-20260803-f2e2501dd94aa64cbe24640c,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-06460-01"", ""final"": ""https://werc.wi.gov/DOAroot/interest_award_issues_index_MIA.pdf"", ""original"": ""https://werc.wi.gov/DOAroot/interest_award_issues_index_MIA.pdf"", ""scout_target_id"": ""BRM5-20260731-06460""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-c31ad150f87fbca0ddd1b806,BRMQNORM-20260803-432bccf50512dbcbcc58fb99,Yates City,IL,Midwest,non_safety_direct,non_safety_role,1.0,[1.0],percentage,percentage_raise,2026,normalized_growth_or_percentage_only,moderate,,,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-11749-02"", ""final"": ""https://villageofyatescity.gov/documents/293/4-9-2025_Board_Meeting.pdf"", ""original"": ""https://villageofyatescity.gov/documents/293/4-9-2025_Board_Meeting.pdf"", ""scout_target_id"": ""BRM5-20260731-11749""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-fe54196d6bbc5c7d39d822b6,BRMQNORM-20260803-4331460e13f2bbc1bd86f4e5,Belle Plaine,MN,Midwest,police_direct,police_role,3.5,[3.5],percentage,cola_cpi,2025–2027,normalized_growth_or_percentage_only,moderate,cola_cpi_indexing,BRMQLINK-20260803-fe54196d6bbc5c7d39d822b6,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-05053-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/676ae6394e9a7e2c68a22004/1735059002659/ActiveContract+-+Belle+Plaine+PD+12-31-2027.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Belle-Plaine-PD-12-31-2027.pdf"", ""scout_target_id"": ""BRM5-20260731-05053""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-8ca3f3de8c2a71fbf7aaba41,BRMQNORM-20260803-43e8af6669f6e9cb1f505697,Franklin,WI,Midwest,police_direct,police_role,3.0,[3.0],percentage,percentage_raise,2022–2024,normalized_growth_or_percentage_only,moderate,classification_civil_service,BRMQLINK-20260803-8ca3f3de8c2a71fbf7aaba41,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-10189-02"", ""final"": ""https://franklinwi.gov/Files/Agendas/2023/June2023/Common-Council-Special-Meeting-Agenda-Packet-6-27-2023.pdf"", ""original"": ""https://www.franklinwi.gov/Files/Agendas/2023/June2023/Common-Council-Special-Meeting-Agenda-Packet-6-27-2023.pdf"", ""scout_target_id"": ""BRM5-20260731-10189""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-51411bb999e6919120686108,BRMQNORM-20260803-442441b49522bfb35ba62070,Jefferson,WI,Midwest,police_direct,police_role,,"[2.0,3.0]",percentage,percentage_raise,1991,normalized_growth_or_percentage_only,moderate,collective_bargaining,BRMQLINK-20260803-51411bb999e6919120686108,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-10227-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia27007.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia27007.pdf"", ""scout_target_id"": ""BRM5-20260731-10227""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-462ddcf080dc0c0f4b7937be,BRMQNORM-20260803-44c9b68703315971bd3e6915,Minong,WI,Midwest,police_direct,police_role,2.0,[2.0],percentage,budget_amount,2026,normalized_budget_context_only,moderate,cola_cpi_indexing,BRMQLINK-20260803-462ddcf080dc0c0f4b7937be,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-14008-01"", ""final"": ""https://villageofminong.org/wp-content/uploads/2019/01/JAN-DEC-2025-MINUTES-FINAL-FOR-WEB-POSTING-1.pdf"", ""original"": ""https://villageofminong.org/wp-content/uploads/2019/01/JAN-DEC-2025-MINUTES-FINAL-FOR-WEB-POSTING-1.pdf"", ""scout_target_id"": ""BRM5-20260731-14008""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-e2c80cd6aef5bfcd72f20584,BRMQNORM-20260803-4764ca4ac6dbb0fa6cf8292d,Liberty,MI,Midwest,non_safety_direct,non_safety_role,30.0,[30.0],percentage,cola_cpi,2024,normalized_growth_or_percentage_only,moderate,,,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-04895-02"", ""final"": ""https://libertytownshipwexfordmi.gov/wp-content/uploads/2025/03/2-February-24-Minutes.pdf"", ""original"": ""https://www.libertytownshipwexfordmi.gov/wp-content/uploads/2025/03/2-February-24-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-04895""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-c84a604499fde0bc6027b0e7,BRMQNORM-20260803-478d73893b99d40f73cf161f,Franklin,OH,Midwest,non_safety_direct,non_safety_role,,"[100000.0,103000.0,106090.0,109273.0,112551.0]",step_schedule_values,step_schedule,2023,normalized_partial,moderate,collective_bargaining,BRMQLINK-20260803-c84a604499fde0bc6027b0e7,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-13484-01"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/frnklnoh-meet-4882aa57dbf3493f96d4798f721cd00f/ITEM-Attachment-002-c8bcd026696348d8aa46ae361c113a21.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/frnklnoh-meet-4882aa57dbf3493f96d4798f721cd00f/ITEM-Attachment-002-c8bcd026696348d8aa46ae361c113a21.pdf"", ""scout_target_id"": ""BRM5-20260731-13484""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-e5f0500a694b5596745bf546,BRMQNORM-20260803-47d8503985be141c45be41da,Lebanon,OH,Midwest,police_direct,police_role,3.5,[3.5],percentage,percentage_raise,2025,normalized_growth_or_percentage_only,moderate,ordinance_council_adoption,BRMQLINK-20260803-e5f0500a694b5596745bf546,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-13541-01"", ""final"": ""https://cms8.revize.com/revize/lebanonoh/City%20Council%20Meeting%20Packets/2023/Council%20Packet%20-%20Feb%2014%202023.pdf"", ""original"": ""https://cms8.revize.com/revize/lebanonoh/City%20Council%20Meeting%20Packets/2023/Council%20Packet%20-%20Feb%2014%202023.pdf"", ""scout_target_id"": ""BRM5-20260731-13541""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-58cfa06952bfa0600a7ae9e5,BRMQNORM-20260803-484707df30d483366496a8de,Victory,MI,Midwest,non_safety_direct,non_safety_role,3.0,[3.0],percentage,percentage_raise,2025,normalized_growth_or_percentage_only,moderate,other_pay_setting_mechanism,BRMQLINK-20260803-58cfa06952bfa0600a7ae9e5,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-12489-01"", ""final"": ""https://victorytownship.org/minutes-2025/march-2025"", ""original"": ""https://www.victorytownship.org/minutes-2025/march-2025"", ""scout_target_id"": ""BRM5-20260731-12489""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-e24f088ad2aac36428f06694,BRMQNORM-20260803-49c0fbcc0ed9583e700c7321,Granville,NY,Northeast,police_direct,police_role,,"[2.0,3.0]",percentage,percentage_raise,2016–2020,normalized_growth_or_percentage_only,moderate,classification_civil_service,BRMQLINK-20260803-e24f088ad2aac36428f06694,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02985-01"", ""final"": ""https://seethroughny.net/contracts/VillageofGranville_P_2021.pdf"", ""original"": ""https://www.seethroughny.net/contracts/VillageofGranville_P_2021.pdf"", ""scout_target_id"": ""BRM5-20260731-02985""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-20633b7e76f2866428d739a8,BRMQNORM-20260803-49c34edfb41ee53bbc478886,Monroe,OH,Midwest,fire_direct,fire_role,12.0,[12.0],percentage,percentage_raise,2018,normalized_growth_or_percentage_only,moderate,,,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02343-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02343""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-3f5a29b00fe998153c600cae,BRMQNORM-20260803-4a2526a4ee230397f1df2250,Mandan,ND,Midwest,police_direct,police_role,22.15,[22.15],step_schedule_values,pay_grade,2026,normalized_ready,high,classification_civil_service,BRMQLINK-20260803-3f5a29b00fe998153c600cae,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-13209-01"", ""final"": ""https://mandannd.govoffice.com/vertical/Sites/%7B38C3EFDC-F4D8-4D02-9E13-0987A081A7A4%7D/uploads/PositionClassificationCompensationPacket_2026-1-8.pdf"", ""original"": ""https://mandannd.govoffice.com/vertical/Sites/%7B38C3EFDC-F4D8-4D02-9E13-0987A081A7A4%7D/uploads/PositionClassificationCompensationPacket_2026-1-8.pdf"", ""scout_target_id"": ""BRM5-20260731-13209""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-10da0324c770a0511197d9bf,BRMQNORM-20260803-4a5492acd9c7003065d6a9da,Beaverton,MI,Midwest,police_direct,police_role,30000.0,[30000.0],step_schedule_values,budget_amount,2024,normalized_budget_context_only,moderate,ordinance_council_adoption,BRMQLINK-20260803-10da0324c770a0511197d9bf,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-12273-01"", ""final"": ""https://beavertonmi.org/wp-content/uploads/2024/06/FY25-City-of-Beaverton-Budget-Hearing-6.17.2024.pdf"", ""original"": ""https://beavertonmi.org/wp-content/uploads/2024/06/FY25-City-of-Beaverton-Budget-Hearing-6.17.2024.pdf"", ""scout_target_id"": ""BRM5-20260731-12273""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-bc001ed3f982a47682e8db9b,BRMQNORM-20260803-4a73fd90cb4a276e3ddebfdf,Perry,OH,Midwest,fire_direct,fire_role,20.0,[20.0],percentage,percentage_raise,2018–2019,normalized_growth_or_percentage_only,moderate,other_pay_setting_mechanism,BRMQLINK-20260803-bc001ed3f982a47682e8db9b,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-09853-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2018/18-MED-10-0993.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2018/18-MED-10-0993.pdf"", ""scout_target_id"": ""BRM5-20260731-09853""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-5da7f6b7b860f4201ea7c3ac,BRMQNORM-20260803-4a8bd0efe09c8db8a7caa6ad,Mosinee,WI,Midwest,police_direct,police_role,,"[292.0,6.0]",percentage,budget_amount,2006–2026,normalized_budget_context_only,moderate,non_base_compensation,BRMQLINK-20260803-5da7f6b7b860f4201ea7c3ac,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-17739-01"", ""final"": ""https://mosinee.wi.us/_files/ugd/3fe12a_3793d7597f884b7aaedee602c7f89f3e.pdf"", ""original"": ""https://www.mosinee.wi.us/_files/ugd/3fe12a_3793d7597f884b7aaedee602c7f89f3e.pdf"", ""scout_target_id"": ""BRM5-20260731-17739""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-e098a12f6f020df2b5db6373,BRMQNORM-20260803-4a95c212def7908cdd3d5653,Franklin,OH,Midwest,police_direct,police_role,2.5,[2.5],percentage,percentage_raise,2021–2023,normalized_growth_or_percentage_only,moderate,classification_civil_service,BRMQLINK-20260803-e098a12f6f020df2b5db6373,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-05996-01"", ""final"": ""https://cms2.revize.com/revize/franklinoh/Document%20Center/Agenda%20%26%20Minutes/City%20Council/2021/Packet/20210301%20%20Council%20Packet.pdf"", ""original"": ""https://cms2.revize.com/revize/franklinoh/Document%20Center/Agenda%20%26%20Minutes/City%20Council/2021/Packet/20210301%20%20Council%20Packet.pdf?t=202311091125240"", ""scout_target_id"": ""BRM5-20260731-05996""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-1918d40a9d48c74053c3c7ce,BRMQNORM-20260803-4b7952768fecdd938121de64,Chatfield,MN,Midwest,police_direct,police_role,6.87,[6.87],percentage,percentage_raise,2025,normalized_growth_or_percentage_only,moderate,ordinance_council_adoption,BRMQLINK-20260803-1918d40a9d48c74053c3c7ce,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-05090-01"", ""final"": ""https://d3n9y02raazwpg.cloudfront.net/chatfield/0fa8240f-fb87-4115-a696-80124d33e37c-a4028e22-799e-483a-97d2-7f4b357b3951-1731083723.pdf"", ""original"": ""https://d3n9y02raazwpg.cloudfront.net/chatfield/0fa8240f-fb87-4115-a696-80124d33e37c-a4028e22-799e-483a-97d2-7f4b357b3951-1731083723.pdf"", ""scout_target_id"": ""BRM5-20260731-05090""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-e9d976e912037132bed31892,BRMQNORM-20260803-4b93075f7528e96dbefc73dc,Corning,NY,Northeast,police_direct,police_role,1.0,[1.0],percentage,percentage_raise,1983,normalized_growth_or_percentage_only,moderate,collective_bargaining,BRMQLINK-20260803-e9d976e912037132bed31892,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-17911-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ia82-038-award-8-5-83.pdf"", ""original"": ""https://perb.ny.gov/system/files/documents/2024/03/ia82-038-award-8-5-83.pdf"", ""scout_target_id"": ""BRM5-20260731-17911""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-0912eb72b00b3325ed1fc19d,BRMQNORM-20260803-4e182a2ef2d2909c9b73f006,Salem,OH,Midwest,police_direct,police_role,2.5,[2.5],percentage,percentage_raise,2017–2019,normalized_growth_or_percentage_only,moderate,non_base_compensation,BRMQLINK-20260803-0912eb72b00b3325ed1fc19d,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02402-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-03-0319.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-03-0319.pdf"", ""scout_target_id"": ""BRM5-20260731-02402""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-64a71d431bb416a22ef83fd1,BRMQNORM-20260803-4e49763244f47564b2767bc8,Bedford,OH,Midwest,police_direct,police_role,2.5,[2.5],percentage,percentage_raise,2015,normalized_growth_or_percentage_only,moderate,collective_bargaining,BRMQLINK-20260803-64a71d431bb416a22ef83fd1,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-09677-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2013/13-MED-08-0943.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2013/13-MED-08-0943.pdf"", ""scout_target_id"": ""BRM5-20260731-09677""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-8d91fefb90b8212cc06c3ba0,BRMQNORM-20260803-4e9bbb7876dff91bfe5ff777,Bloomfield,MI,Midwest,fire_direct,fire_role,1.0,[1.0],percentage,percentage_raise,2025–2028,normalized_growth_or_percentage_only,moderate,strike_no_strike_dispute_process,BRMQLINK-20260803-8d91fefb90b8212cc06c3ba0,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-12284-02"", ""final"": ""https://bloomfieldtwp.org/media/s15fxgoa/final-2025-2028-bt-iaff-local-3045-contract-102925-signed.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/s15fxgoa/final-2025-2028-bt-iaff-local-3045-contract-102925-signed.pdf"", ""scout_target_id"": ""BRM5-20260731-12284""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-8e448e92a0827f59a0f26972,BRMQNORM-20260803-4ea25bb6fbd0e9c802110fdd,Franklin,WI,Midwest,police_direct,police_role,8.6,[8.6],percentage,percentage_raise,1982,normalized_growth_or_percentage_only,moderate,cola_cpi_indexing,BRMQLINK-20260803-8e448e92a0827f59a0f26972,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-06448-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia19790.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia19790.pdf"", ""scout_target_id"": ""BRM5-20260731-06448""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-ba81773d5b6f74bad1e7e9a7,BRMQNORM-20260803-5017892e24a86847d6252988,Washington,IL,Midwest,police_direct,police_role,2.0,[2.0],percentage,percentage_raise,2018,normalized_growth_or_percentage_only,moderate,collective_bargaining,BRMQLINK-20260803-ba81773d5b6f74bad1e7e9a7,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-15475-02"", ""final"": ""https://ci.washington.il.us/egov/documents/1522874026_7348.pdf"", ""original"": ""https://www.ci.washington.il.us/egov/documents/1522874026_7348.pdf"", ""scout_target_id"": ""BRM5-20260731-15475""}",same_side_growth_evidence,false
