triage_id,candidate_queue_row_id,verification_id,verification_round_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,source_locator,triage_bucket,candidate_priority,verification_lane_id,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,source_owner_type,unit_type_scouted,population,state_candidate_rows_per_covered,matched_set_potential,official_domain_signal,triage_selection_rank,triage_stage,triage_status,triage_status_detail,source_relevance_prelim,source_officialness_prelim,employer_match_prelim,municipality_match_prelim,bargaining_unit_match_prelim,safety_unit_signal_prelim,non_safety_unit_signal_prelim,source_document_type_prelim,source_year_or_period_prelim,wage_table_signal_prelim,wage_growth_signal_prelim,mechanism_language_signal_prelim,extraction_readiness_prelim,priority_for_content_review,recommended_next_action,duplicate_handling_status,oversized_handling_status,manual_review_reason,triage_notes,reviewer,triaged_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written,content_triage_round_id,content_triage_merge_id,content_triage_merged_at,content_triage_lane_id,content_triage_stage
TRI-6731ffcc9da677443693,NSCQ-LA-20260720-0019,VER-abdd3fb6b8b97d8f2d9b,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_185754,185754,LA,Hammond,CITY OF HAMMOND,https://hammond.org/wp-content/uploads/2021/04/ORDINANCE2006.pdf,https://hammond.org/wp-content/uploads/2021/04/ORDINANCE2006.pdf,"Ordinance No. 06-40459 C.S. (Ordinance to appropriate up to $200,000 toward settlement of the Supplemental Pay agreement between the City of Hammond and Fraternal Order of Police #34, the Police Union #345, and the Hammond Firefighters Local 2361)",memorandum_or_settlement,insufficient_hold,too_large,application/pdf,https://hammond.org/wp-content/uploads/2021/04/ORDINANCE2006.pdf,insufficient_hold,held,lane_2,URL-8f81cbd8b99b47db2207,1,canonical_representative,city,police,,0.916667,no,likely_official,3681,metadata_only_triaged_not_content_reviewed,oversized_needs_separate_pass,routing exceeded the ordinary bounded byte limit; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,memorandum_or_settlement_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,oversized_strategy_later,representative_or_group_review_needed,needs_oversized_strategy,routing_outcome_too_large,Retained for a separately authorized oversized-source strategy; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-c4ba7656d2bbb9b6a583,NSCQ-LA-20260720-0020,VER-aa7f80132f1fea4cceb1,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_127835,127835,LA,Thibodaux,CITY OF THIBODAUX,https://ci.thibodaux.la.us/forms/departments/cs/rules/240104%20Uniform%20Plan%20of%20Salary%20Ranges%20for%202024.pdf,https://ci.thibodaux.la.us/forms/departments/cs/rules/240104%20Uniform%20Plan%20of%20Salary%20Ranges%20for%202024.pdf,Appendix I — Uniform Plan of Salary Ranges for 2024 (City of Thibodaux),wage_schedule_or_compensation_plan,context_hold,reachable_pdf_or_document,application/pdf,https://ci.thibodaux.la.us/forms/departments/cs/rules/240104%20Uniform%20Plan%20of%20Salary%20Ranges%20for%202024.pdf,context_only_hold,held,lane_3,URL-ef72e6f6711c1450a031,3,canonical_representative,city,police,,0.916667,yes,likely_official,2994,metadata_only_triaged_not_content_reviewed,low_priority_content_review,original context_hold disposition preserved; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,low,p3,metadata_review_only,representative_or_group_review_needed,not_oversized_in_selected_round,lower_original_candidate_disposition,The lower candidate disposition was preserved without promotion; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-6c4e9fe9da976265cfd3,NSCQ-LA-20260720-0021,VER-1e2f1710549efdeeef07,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_127835,127835,LA,Thibodaux,CITY OF THIBODAUX,https://ci.thibodaux.la.us/forms/departments/cs/rules/240104%20Uniform%20Plan%20of%20Salary%20Ranges%20for%202024.pdf,https://ci.thibodaux.la.us/forms/departments/cs/rules/240104%20Uniform%20Plan%20of%20Salary%20Ranges%20for%202024.pdf,Appendix I — Uniform Plan of Salary Ranges for 2024 (City of Thibodaux),wage_schedule_or_compensation_plan,context_hold,duplicate_of_verified_source,application/pdf,https://ci.thibodaux.la.us/forms/departments/cs/rules/240104%20Uniform%20Plan%20of%20Salary%20Ranges%20for%202024.pdf,context_only_hold,held,lane_3,URL-ef72e6f6711c1450a031,3,linked_duplicate,city,fire,,0.916667,yes,likely_official,3312,metadata_only_triaged_not_content_reviewed,duplicate_defer_to_canonical,duplicate routing outcome requires canonical group review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,duplicate_group_review,duplicate_group_review,not_oversized_in_selected_round,duplicate_routing_status,Duplicate linkage was preserved for later canonical-group review; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-416a8c14cdaeb06e8e30,NSCQ-LA-20260720-0022,VER-95276c6bbdd45bfb84ec,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_127835,127835,LA,Thibodaux,CITY OF THIBODAUX,https://ci.thibodaux.la.us/forms/departments/cs/rules/240104%20Uniform%20Plan%20of%20Salary%20Ranges%20for%202024.pdf,https://ci.thibodaux.la.us/forms/departments/cs/rules/240104%20Uniform%20Plan%20of%20Salary%20Ranges%20for%202024.pdf,Appendix I — Uniform Plan of Salary Ranges for 2024 (City of Thibodaux),wage_schedule_or_compensation_plan,context_hold,duplicate_of_verified_source,application/pdf,https://ci.thibodaux.la.us/forms/departments/cs/rules/240104%20Uniform%20Plan%20of%20Salary%20Ranges%20for%202024.pdf,context_only_hold,held,lane_3,URL-ef72e6f6711c1450a031,3,linked_duplicate,city,non_safety,,0.916667,yes,likely_official,3313,metadata_only_triaged_not_content_reviewed,duplicate_defer_to_canonical,duplicate routing outcome requires canonical group review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,duplicate_group_review,duplicate_group_review,not_oversized_in_selected_round,duplicate_routing_status,Duplicate linkage was preserved for later canonical-group review; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-5be7d1d68a15ba81792d,NSCQ-MA-20260720-0001,VER-b1a8e6c9cfdd5242e41e,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,ma_somerville,166453,MA,Somerville,CITY OF SOMERVILLE,https://somervillema.legistar.com/View.ashx?GUID=4D044FE2-B0C6-485A-9025-406E156FC6BF&ID=15180294&M=F,https://somervillema.legistar.com/View.ashx?GUID=4D044FE2-B0C6-485A-9025-406E156FC6BF&ID=15180294&M=F,SMEA Unit D MOA 2023-2025 SIGNED,memorandum_or_settlement,scheduled,too_large,application/pdf,https://somervillema.legistar.com/View.ashx?GUID=4D044FE2-B0C6-485A-9025-406E156FC6BF&ID=15180294&M=F,low_priority_later_verify,low,lane_3,URL-b7e1bd216a27b715a414,1,canonical_representative,city,non_safety,,2.683333,no,likely_official,2588,metadata_only_triaged_not_content_reviewed,oversized_needs_separate_pass,routing exceeded the ordinary bounded byte limit; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,memorandum_or_settlement_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,oversized_strategy_later,representative_or_group_review_needed,needs_oversized_strategy,routing_outcome_too_large,Retained for a separately authorized oversized-source strategy; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-4127ce992e4495df4b45,NSCQ-MA-20260720-0002,VER-d2da7ae3e6221ea211c9,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,ma_somerville,166453,MA,Somerville,CITY OF SOMERVILLE,https://somervillema.legistar.com/View.ashx?GUID=70F38035-EA44-495B-AE2E-F106C20346AA&ID=13753394&M=F,https://somervillema.legistar.com/View.ashx?GUID=70F38035-EA44-495B-AE2E-F106C20346AA&ID=13753394&M=F,SMEU Unit B FY23-FY25 MOU Signed,memorandum_or_settlement,scheduled,too_large,application/pdf,https://somervillema.legistar.com/View.ashx?GUID=70F38035-EA44-495B-AE2E-F106C20346AA&ID=13753394&M=F,low_priority_later_verify,low,lane_1,URL-a9d8132d47e4a69c5169,1,canonical_representative,city,non_safety,,2.683333,no,likely_official,2589,metadata_only_triaged_not_content_reviewed,oversized_needs_separate_pass,routing exceeded the ordinary bounded byte limit; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,memorandum_or_settlement_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,oversized_strategy_later,representative_or_group_review_needed,needs_oversized_strategy,routing_outcome_too_large,Retained for a separately authorized oversized-source strategy; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-1814a0c876720cec6e32,NSCQ-MA-20260720-0003,VER-eefd9d0db6a2cffeae1f,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,ma_newton,166452,MA,Newton,CITY OF NEWTON,https://www.newtonma.gov/home/showpublisheddocument/77786/637799941983630000,https://www.newtonma.gov/home/showpublisheddocument/77786/637799941983630000,Teamsters Local 25 FY20-24 MOA,memorandum_or_settlement,insufficient_hold,blocked_or_forbidden,text/html,https://www.newtonma.gov/home/showpublisheddocument/77786/637799941983630000,insufficient_hold,held,lane_3,URL-403b2641611c44b14b8d,1,canonical_representative,city,non_safety,,2.683333,no,likely_official,3669,metadata_only_triaged_not_content_reviewed,blocked_or_unreachable_defer,blocked_or_forbidden routing outcome deferred; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,memorandum_or_settlement_candidate_metadata_only,unknown,unknown,unknown,unknown,none,defer,blocked_status_review_later,representative_or_group_review_needed,not_oversized_in_selected_round,routing_outcome_blocked_or_forbidden,The URL-routing exception is not a municipality source-absence finding; metadata-only triage accessed no content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-d990aad0f3a11c02eddb,NSCQ-MA-20260720-0004,VER-1eccae1b7df64997d8ef,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,ma_newton,166452,MA,Newton,CITY OF NEWTON,https://www.newtonma.gov/home/showpublisheddocument/78310/637744786628670000,https://www.newtonma.gov/home/showpublisheddocument/78310/637744786628670000,FY20 - FY24 AFSCME Local 3092/3092B Inspectors and City Hall Associates MOA,memorandum_or_settlement,scheduled,blocked_or_forbidden,text/html,https://www.newtonma.gov/home/showpublisheddocument/78310/637744786628670000,low_priority_later_verify,low,lane_2,URL-390fbcea4ed99d322208,1,canonical_representative,city,non_safety,,2.683333,no,likely_official,2590,metadata_only_triaged_not_content_reviewed,blocked_or_unreachable_defer,blocked_or_forbidden routing outcome deferred; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,memorandum_or_settlement_candidate_metadata_only,unknown,unknown,unknown,unknown,none,defer,blocked_status_review_later,representative_or_group_review_needed,not_oversized_in_selected_round,routing_outcome_blocked_or_forbidden,The URL-routing exception is not a municipality source-absence finding; metadata-only triage accessed no content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-17d5bf2511fe419f523f,NSCQ-MA-20260720-0005,VER-157d350f7924b8a5d09b,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,ma_boston,128108,MA,Boston,CITY OF BOSTON,https://www.boston.gov/sites/default/files/embed/i/iaff_cba_2014_-_2017.pdf,https://www.boston.gov/sites/default/files/embed/i/iaff_cba_2014_-_2017.pdf,"Boston Firefighters Local 718 Contract (Effective July 1, 2014 – June 30, 2017)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.boston.gov/sites/default/files/embed/i/iaff_cba_2014_-_2017.pdf,medium_priority_later_verify,medium,lane_2,URL-461869ee62570782bed4,1,canonical_representative,city,fire,,2.683333,no,likely_official,1957,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-94aaa84234d0731e0273,NSCQ-MA-20260720-0006,VER-08ece48a874ddecae9fb,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,ma_boston,128108,MA,Boston,CITY OF BOSTON,https://www.boston.gov/sites/default/files/file/2023/12/2021-2024%20IAFF%2C%20Local%20718%20MOA%20Signed.pdf,https://www.boston.gov/sites/default/files/file/2023/12/2021-2024%20IAFF%2C%20Local%20718%20MOA%20Signed.pdf,"Memorandum of Agreement (IAFF Local 718) — July 1, 2021 – June 30, 2024",memorandum_or_settlement,scheduled,reachable_pdf_or_document,application/pdf,https://www.boston.gov/sites/default/files/file/2023/12/2021-2024%20IAFF%2C%20Local%20718%20MOA%20Signed.pdf,low_priority_later_verify,low,lane_3,URL-343fa9773ac69ce84688,1,canonical_representative,city,fire,,2.683333,no,likely_official,2495,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,memorandum_or_settlement_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_3,metadata_only_triaged_not_content_reviewed
TRI-6d8783899f3797a5f91c,NSCQ-MA-20260720-0007,VER-449f2142bbe5ebfa21b5,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,ma_worcester,106079,MA,Worcester,CITY OF WORCESTER,https://www.worcesterma.gov/human-resources/collective-bargaining-agreements/local-504-arbitration-decision-2021.pdf,https://www.worcesterma.gov/human-resources/collective-bargaining-agreements/local-504-arbitration-decision-2021.pdf,Local 504 JLMC Arbitration Decision - 2021,factfinding,scheduled,reachable_pdf_or_document,application/pdf,https://www.worcesterma.gov/human-resources/collective-bargaining-agreements/local-504-arbitration-decision-2021.pdf,high_priority_later_verify,high,lane_2,URL-31e51cac844c04e5ed14,1,canonical_representative,city,police,,2.683333,yes,likely_official,1076,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,factfinding_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-a13ea2d0834cc473db6c,NSCQ-MA-20260720-0008,VER-ec7dcec3eb2ed73ebb1b,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,ma_worcester,106079,MA,Worcester,CITY OF WORCESTER,https://www.worcesterma.gov/human-resources/collective-bargaining-agreements/local-911-moa-2017-2020.pdf,https://www.worcesterma.gov/human-resources/collective-bargaining-agreements/local-911-moa-2017-2020.pdf,Local 911 MOA - 2017-2020,memorandum_or_settlement,scheduled,reachable_pdf_or_document,application/pdf,https://www.worcesterma.gov/human-resources/collective-bargaining-agreements/local-911-moa-2017-2020.pdf,low_priority_later_verify,low,lane_1,URL-6557d5e58949a9ce2e65,1,canonical_representative,city,police,,2.683333,yes,likely_official,2485,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,memorandum_or_settlement_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-02e786edc9db0bd42564,NSCQ-MA-20260720-0009,VER-e552884c5a4b4db8dfcc,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,ma_worcester,106079,MA,Worcester,CITY OF WORCESTER,https://www.worcesterma.gov/human-resources/collective-bargaining-agreements/local-495-moa-2010-2013.pdf,https://www.worcesterma.gov/human-resources/collective-bargaining-agreements/local-495-moa-2010-2013.pdf,Local 495 MOA - 2010-2013 (PDF labeled as such on City site),cba,context_hold,reachable_pdf_or_document,application/pdf,https://www.worcesterma.gov/human-resources/collective-bargaining-agreements/local-495-moa-2010-2013.pdf,context_only_hold,held,lane_1,URL-284fd581df32b34ddee1,1,canonical_representative,city,non_safety,,2.683333,yes,likely_official,2614,metadata_only_triaged_not_content_reviewed,low_priority_content_review,original context_hold disposition preserved; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,low,p3,metadata_review_only,representative_or_group_review_needed,not_oversized_in_selected_round,lower_original_candidate_disposition,The lower candidate disposition was preserved without promotion; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
