mechanism_prep_id,span_rating_id,source_rating_id,span_id,side_label,mechanism_class,source_family,municipality,state,source_ids,span_ids,claim_readiness_bucket,downstream_use_bucket,mechanism_strength,clear_side_confidence,attachable_to_quantitative_cluster_flag,attachable_to_growth_cluster_flag,attachable_to_comparison_cluster_flag,recommended_use,reconciliation_reason_codes,source_locator_lineage
BRMMECHPREP-20260803-d49aeda6350e55c109bef06e,BRMGRT-20260802-23e8e1a347c32ac4da648d3e,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-1438bd9ea5bd102fec4c5c58,non_safety_direct,non_base_compensation,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-1438bd9ea5bd102fec4c5c58""]",weak_or_not_supported,exclude_or_write_off,none,high,true,true,true,write_off,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-63058636177e85ec5bb9ecd8,BRMGRT-20260802-b2f204ad95955c0c0346075b,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-279fe520dff5d4be2c919cd7,non_safety_direct,cola_cpi_indexing,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-279fe520dff5d4be2c919cd7""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,true,write_off,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-8c7576c2054b25df583c84e3,BRMGRT-20260802-4593b164c3521a35f5aed668,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-3cc141e9140c2c3551bb2697,non_safety_direct,other_pay_setting_mechanism,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-3cc141e9140c2c3551bb2697""]",qualitative_mechanism_claim_ready,core_finding_candidate,central,high,true,true,true,core,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-7b7c22725b98b1e948b1b999,BRMGRT-20260802-d0a90287ff00b4aaabd7f2f0,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-5681ab037af968e59c010885,non_safety_direct,non_base_compensation,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-5681ab037af968e59c010885""]",qualitative_mechanism_claim_ready,supporting_example_candidate,central,high,true,true,true,supporting,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-05daed6c32f6a8dd738e4cca,BRMGRT-20260802-9c950fa6ea4db2cd0b4a16f3,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-586077907c2cbf9beede6c63,non_safety_direct,strike_no_strike_dispute_process,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-586077907c2cbf9beede6c63""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,central,high,true,true,true,mechanism summary,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-683508cc3305b883587f2a48,BRMGRT-20260802-d3e9ab23eb9c7e8539cd6e98,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-6ffe23dfec4c66e670237c59,non_safety_direct,other_pay_setting_mechanism,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-6ffe23dfec4c66e670237c59""]",qualitative_mechanism_claim_ready,supporting_example_candidate,moderate,high,true,true,true,supporting,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-4bc1c485b59880ddf175d0d6,BRMGRT-20260802-0ce9d37840f4392508da7743,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-7620dc4be0d71e7fd6329e5f,non_safety_direct,strike_no_strike_dispute_process,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-7620dc4be0d71e7fd6329e5f""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,true,write_off,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-a31e5f40fb101a5be9b47dbb,BRMGRT-20260802-e9019ba540e71c57d66dde1d,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-9e81f4403fb419e4d548a808,non_safety_direct,non_base_compensation,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-9e81f4403fb419e4d548a808""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,true,write_off,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-e844cce83bc0f3e9313d6bc4,BRMGRT-20260802-87b8bc6ae6016c16675d95e8,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-b9acbdb35592f1dfdadb966c,non_safety_direct,cola_cpi_indexing,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-b9acbdb35592f1dfdadb966c""]",directional_hint_only,mechanism_summary_candidate,weak,high,true,true,true,mechanism summary,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-5015c34aea22a36ca8c0ffdc,BRMGRT-20260802-c0aef9b8707a11a0be0ef384,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-bb5c58dd79a245ca8178f3fd,non_safety_direct,classification_civil_service,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-bb5c58dd79a245ca8178f3fd""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,true,write_off,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-c6b4daed01e4c88d489845f7,BRMGRT-20260802-05fbee59722cad4c9e2388d7,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-bd9ff03f532e64277a4c141b,non_safety_direct,strike_no_strike_dispute_process,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-bd9ff03f532e64277a4c141b""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,true,write_off,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-f1282ff44734d8f662565e12,BRMGRT-20260802-8e275395126b5daf5b1152d1,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-c2cf6df05355765041cb8b0c,non_safety_direct,non_base_compensation,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-c2cf6df05355765041cb8b0c""]",qualitative_mechanism_claim_ready,supporting_example_candidate,moderate,high,true,true,true,supporting,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-8aae88c779f59956d45a4bdb,BRMGRT-20260802-3fdb737e113cc8e750776ad4,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-ea2ff2e5133eed8cb3dae966,non_safety_direct,other_pay_setting_mechanism,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-ea2ff2e5133eed8cb3dae966""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,moderate,high,true,true,true,mechanism summary,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-c8b2cd492a11d58aa563544e,BRMGRT-20260802-29b5def990cd9b8dec5e2676,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-f3550049b3dc0c960f384dca,non_safety_direct,cola_cpi_indexing,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-f3550049b3dc0c960f384dca""]",quantitative_needs_normalization,mechanism_summary_candidate,moderate,high,true,true,true,mechanism summary,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-35db56836746ded7f4dd4fe6,BRMGRT-20260802-9e450a121a5e9a682c7a6afd,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-fb4752319349d31139ca7c26,non_safety_direct,classification_civil_service,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-fb4752319349d31139ca7c26""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,true,write_off,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-28016b3f76bde12b30c1d94e,BRMGRT-20260802-b3fc700b345e19ff05213d4b,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-fbf846928c48bf66ce795086,non_safety_direct,non_base_compensation,wage_schedule,Bloomfield,MI,"[""BRMGRS-20260802-78c219ce2050a9983d81a193""]","[""BRMSPAN-20260802-fbf846928c48bf66ce795086""]",weak_or_not_supported,exclude_or_write_off,none,high,true,true,true,write_off,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}"
BRMMECHPREP-20260803-91e65b1afe65ff56f9c742e0,BRMGRT-20260802-75c8f7138f96a7c2a9265fd1,BRMGRS-20260802-7b75046536a18e3052ca5424,BRMSPAN-20260802-625e01ecc296e6e83deccbca,non_safety_direct,non_base_compensation,budget_or_pay_plan,Morgan,IN,"[""BRMGRS-20260802-7b75046536a18e3052ca5424""]","[""BRMSPAN-20260802-625e01ecc296e6e83deccbca""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,weak,high,true,true,false,mechanism summary,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-15626-01"", ""final"": ""https://portercountyin.gov/ArchiveCenter/ViewFile/Item/1844"", ""original"": ""https://www.portercountyin.gov/Archive.aspx?ADID=1844"", ""scout_target_id"": ""BRM5-20260731-15626""}"
BRMMECHPREP-20260803-8b9087cd85bcbd16f8597c7d,BRMGRT-20260802-3d739ebae6bac446471d364c,BRMGRS-20260802-7b75046536a18e3052ca5424,BRMSPAN-20260802-764e628c2454f9766571c475,non_safety_direct,ordinance_council_adoption,budget_or_pay_plan,Morgan,IN,"[""BRMGRS-20260802-7b75046536a18e3052ca5424""]","[""BRMSPAN-20260802-764e628c2454f9766571c475""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,moderate,high,true,true,false,mechanism summary,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-15626-01"", ""final"": ""https://portercountyin.gov/ArchiveCenter/ViewFile/Item/1844"", ""original"": ""https://www.portercountyin.gov/Archive.aspx?ADID=1844"", ""scout_target_id"": ""BRM5-20260731-15626""}"
BRMMECHPREP-20260803-7ff002733f00d518ae0e742e,BRMGRT-20260802-0f15ddd50a080ed5bb16c7a1,BRMGRS-20260802-7b75046536a18e3052ca5424,BRMSPAN-20260802-82ccbc9bb525f567be3e33c7,non_safety_direct,non_base_compensation,budget_or_pay_plan,Morgan,IN,"[""BRMGRS-20260802-7b75046536a18e3052ca5424""]","[""BRMSPAN-20260802-82ccbc9bb525f567be3e33c7""]",quantitative_direct_text_claim_ready,supporting_example_candidate,none,high,true,true,false,supporting,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-15626-01"", ""final"": ""https://portercountyin.gov/ArchiveCenter/ViewFile/Item/1844"", ""original"": ""https://www.portercountyin.gov/Archive.aspx?ADID=1844"", ""scout_target_id"": ""BRM5-20260731-15626""}"
BRMMECHPREP-20260803-d68c595be5534f588fed77ff,BRMGRT-20260802-ba2ebde31f22fd2e265c72cf,BRMGRS-20260802-7b75046536a18e3052ca5424,BRMSPAN-20260802-8a976f8e5958ce8a61dd6c5f,non_safety_direct,non_base_compensation,budget_or_pay_plan,Morgan,IN,"[""BRMGRS-20260802-7b75046536a18e3052ca5424""]","[""BRMSPAN-20260802-8a976f8e5958ce8a61dd6c5f""]",quantitative_direct_text_claim_ready,supporting_example_candidate,none,high,true,true,false,supporting,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-15626-01"", ""final"": ""https://portercountyin.gov/ArchiveCenter/ViewFile/Item/1844"", ""original"": ""https://www.portercountyin.gov/Archive.aspx?ADID=1844"", ""scout_target_id"": ""BRM5-20260731-15626""}"
BRMMECHPREP-20260803-94612a3ef8f09c2aeb8ead4a,BRMGRT-20260802-f8a3b54e18ce66237769f6ae,BRMGRS-20260802-7b75046536a18e3052ca5424,BRMSPAN-20260802-a23a10093c209e049bc7e203,non_safety_direct,non_base_compensation,budget_or_pay_plan,Morgan,IN,"[""BRMGRS-20260802-7b75046536a18e3052ca5424""]","[""BRMSPAN-20260802-a23a10093c209e049bc7e203""]",quantitative_direct_text_claim_ready,supporting_example_candidate,none,high,true,true,false,supporting,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-15626-01"", ""final"": ""https://portercountyin.gov/ArchiveCenter/ViewFile/Item/1844"", ""original"": ""https://www.portercountyin.gov/Archive.aspx?ADID=1844"", ""scout_target_id"": ""BRM5-20260731-15626""}"
BRMMECHPREP-20260803-1e00743e028a2fca9417b923,BRMGRT-20260802-98a22db3200c8a4a9bd950a7,BRMGRS-20260802-7b75046536a18e3052ca5424,BRMSPAN-20260802-a41317a4479af76a26e7e0d0,non_safety_direct,non_base_compensation,budget_or_pay_plan,Morgan,IN,"[""BRMGRS-20260802-7b75046536a18e3052ca5424""]","[""BRMSPAN-20260802-a41317a4479af76a26e7e0d0""]",source_navigation_or_reference_only,manual_review_candidate,none,high,true,true,false,defer,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-15626-01"", ""final"": ""https://portercountyin.gov/ArchiveCenter/ViewFile/Item/1844"", ""original"": ""https://www.portercountyin.gov/Archive.aspx?ADID=1844"", ""scout_target_id"": ""BRM5-20260731-15626""}"
BRMMECHPREP-20260803-f541ae673f99108cd6fa17ad,BRMGRT-20260802-53c0ad00f49d98b319a86560,BRMGRS-20260802-7b75046536a18e3052ca5424,BRMSPAN-20260802-a626b3c8573f03202f7cb5c0,non_safety_direct,non_base_compensation,budget_or_pay_plan,Morgan,IN,"[""BRMGRS-20260802-7b75046536a18e3052ca5424""]","[""BRMSPAN-20260802-a626b3c8573f03202f7cb5c0""]",directional_hint_only,manual_review_candidate,weak,high,true,true,false,defer,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-15626-01"", ""final"": ""https://portercountyin.gov/ArchiveCenter/ViewFile/Item/1844"", ""original"": ""https://www.portercountyin.gov/Archive.aspx?ADID=1844"", ""scout_target_id"": ""BRM5-20260731-15626""}"
BRMMECHPREP-20260803-4662359bdf55638136c98458,BRMGRT-20260802-e694110728f318632f50e457,BRMGRS-20260802-7b75046536a18e3052ca5424,BRMSPAN-20260802-bd24b42c9b43e93d36e97e9a,non_safety_direct,ordinance_council_adoption,budget_or_pay_plan,Morgan,IN,"[""BRMGRS-20260802-7b75046536a18e3052ca5424""]","[""BRMSPAN-20260802-bd24b42c9b43e93d36e97e9a""]",source_navigation_or_reference_only,local_context_candidate,weak,high,true,true,false,local context,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-15626-01"", ""final"": ""https://portercountyin.gov/ArchiveCenter/ViewFile/Item/1844"", ""original"": ""https://www.portercountyin.gov/Archive.aspx?ADID=1844"", ""scout_target_id"": ""BRM5-20260731-15626""}"
BRMMECHPREP-20260803-13a8ba117ae7e57954637de7,BRMGRT-20260802-2fe341f3a94e4b4f209746b9,BRMGRS-20260802-7b75046536a18e3052ca5424,BRMSPAN-20260802-c3fab9027024dc8c5538ee7e,non_safety_direct,other_pay_setting_mechanism,budget_or_pay_plan,Morgan,IN,"[""BRMGRS-20260802-7b75046536a18e3052ca5424""]","[""BRMSPAN-20260802-c3fab9027024dc8c5538ee7e""]",mixed_quant_qual_claim_ready,supporting_example_candidate,none,high,true,true,false,supporting,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-15626-01"", ""final"": ""https://portercountyin.gov/ArchiveCenter/ViewFile/Item/1844"", ""original"": ""https://www.portercountyin.gov/Archive.aspx?ADID=1844"", ""scout_target_id"": ""BRM5-20260731-15626""}"
BRMMECHPREP-20260803-bc845231dd63648367383c25,BRMGRT-20260802-47d8a8d2c9dc2a5c633b2503,BRMGRS-20260802-7b75046536a18e3052ca5424,BRMSPAN-20260802-d93fac4adfdfa41b2e62a6ae,non_safety_direct,non_base_compensation,budget_or_pay_plan,Morgan,IN,"[""BRMGRS-20260802-7b75046536a18e3052ca5424""]","[""BRMSPAN-20260802-d93fac4adfdfa41b2e62a6ae""]",source_navigation_or_reference_only,local_context_candidate,none,high,true,true,false,local context,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-15626-01"", ""final"": ""https://portercountyin.gov/ArchiveCenter/ViewFile/Item/1844"", ""original"": ""https://www.portercountyin.gov/Archive.aspx?ADID=1844"", ""scout_target_id"": ""BRM5-20260731-15626""}"
BRMMECHPREP-20260803-bdf9f983466d44ac9d7db8ae,BRMGRT-20260802-b591d35f5cf2148b313c54fa,BRMGRS-20260802-7b75046536a18e3052ca5424,BRMSPAN-20260802-dc38567ee3964a5ea236bc4e,non_safety_direct,ordinance_council_adoption,budget_or_pay_plan,Morgan,IN,"[""BRMGRS-20260802-7b75046536a18e3052ca5424""]","[""BRMSPAN-20260802-dc38567ee3964a5ea236bc4e""]",source_navigation_or_reference_only,local_context_candidate,none,high,true,true,false,local context,"[""source_title_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-15626-01"", ""final"": ""https://portercountyin.gov/ArchiveCenter/ViewFile/Item/1844"", ""original"": ""https://www.portercountyin.gov/Archive.aspx?ADID=1844"", ""scout_target_id"": ""BRM5-20260731-15626""}"
BRMMECHPREP-20260803-9d87395d0d8988cfb7fd6906,BRMGRT-20260802-529ec86c2d5faa157bf5ba6d,BRMGRS-20260802-7eefee100a207a0463bd240d,BRMSPAN-20260802-0654b0b59e700a2f27c779a8,police_direct,other_pay_setting_mechanism,cba,Charleston,IL,"[""BRMGRS-20260802-7eefee100a207a0463bd240d""]","[""BRMSPAN-20260802-0654b0b59e700a2f27c779a8""]",mixed_quant_qual_claim_ready,supporting_example_candidate,moderate,original_rating_preserved,true,true,false,supporting,[],"{""candidate_id"": ""BRM5C-BRM5-20260731-15136-01"", ""final"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""original"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""scout_target_id"": ""BRM5-20260731-15136""}"
