matching_prep_id,municipality,state,region,cluster_type,source_ids_involved,span_ids_involved,side_labels_represented,has_police,has_fire,has_safety_combined,has_non_safety,has_mixed,clear_safety_anchor_count,clear_non_safety_anchor_count,quantitative_record_count,qualitative_mechanism_record_count,growth_continuity_record_count,comparison_seed_record_count,compatible_pay_basis_flag,compatible_period_flag,same_source_flag,same_document_flag,same_page_or_section_flag,same_cycle_flag,same_fiscal_year_flag,same_contract_period_flag,adjacent_period_flag,period_anchor_quality,role_unit_anchor_quality,pay_basis_compatibility,source_family_mix,strongest_match_tier,matching_prep_confidence,matching_blockers,recommended_next_action,cba_non_cba_hint,evidence_category,claim_readiness_bucket,downstream_use_bucket,mechanism_strength_level,source_locator_lineage
BRMMATCHPREP-20260803-7206b0043b21411135e6e7f9,Elyria,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-0d0b4dcb09b738b51cc0e96b""]","[""BRMSPAN-20260802-0ade34d285f4a8ad8f455425""]","[""police_direct""]",true,false,false,false,false,1,0,1,0,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""mou_or_memorandum""]",Tier G,low,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_other_compensation_value""]","[""directional_hint_only""]","[""local_context_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-17210-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0597.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0597.pdf\"", \""scout_target_id\"": \""BRM5-20260731-17210\""}""]"
BRMMATCHPREP-20260803-720d66ae43615e2d40cf4273,Upper Bern,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-041573a50235652535b513aa""]","[""BRMSPAN-20260802-4b0b0cd7dadde5508220e68b""]","[""non_safety_direct""]",false,false,false,true,false,0,1,1,0,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""agenda_packet_or_minutes""]",Tier G,low,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_other_compensation_value""]","[""weak_or_not_supported""]","[""manual_review_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14692-02\"", \""final\"": \""https://upperberntownship.org/wp-content/uploads/Public-Reorganization-meeting-Agenda-1.pdf\"", \""original\"": \""https://upperberntownship.org/wp-content/uploads/Public-Reorganization-meeting-Agenda-1.pdf\"", \""scout_target_id\"": \""BRM5-20260731-14692\""}""]"
BRMMATCHPREP-20260803-72533817b109de363f32b7ce,Fairmont,MN,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-14c438e41cbee4e66481d971""]","[""BRMSPAN-20260802-8e928be9efb9403ee31c7b77""]","[""police_direct""]",true,false,false,false,false,1,0,0,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""cba""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""cba_arbitration_factfinding_hint""]","[""qual_ordinance_or_council_adoption""]","[""qualitative_mechanism_claim_ready""]","[""local_context_candidate""]","[""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-01404-01\"", \""final\"": \""https://fairmont.org/wp-content/uploads/2021/10/102521-1.pdf\"", \""original\"": \""https://fairmont.org/wp-content/uploads/2021/10/102521-1.pdf\"", \""scout_target_id\"": \""BRM5-20260731-01404\""}""]"
BRMMATCHPREP-20260803-7327e4dadeec2d2fc7d5e4c1,North Castle,NY,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-b80388b3db0cc767fd9b01dc""]","[""BRMSPAN-20260802-7c2cb81fe8617193a1c47bc4"",""BRMSPAN-20260802-cd088e7511b07b215f2ef1ec"",""BRMSPAN-20260802-d4893ab2805a36dab3b3368d""]","[""police_direct""]",true,false,false,false,false,3,0,2,2,1,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""arbitration_award""]",Tier E,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",growth_continuity_review,"[""cba_arbitration_factfinding_hint""]","[""qual_retroactivity_or_implementation_timing"",""quant_step_schedule_progression""]","[""qualitative_mechanism_claim_ready"",""quantitative_direct_text_claim_ready""]","[""core_finding_candidate"",""local_context_candidate""]","[""moderate"",""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14247-01\"", \""final\"": \""https://perb.ny.gov/system/files/documents/2024/03/ia84-008-award-4-22-85.pdf\"", \""original\"": \""https://perb.ny.gov/town-north-castle-and-police-benevolent-association-town-north-castle-inc\"", \""scout_target_id\"": \""BRM5-20260731-14247\""}""]"
BRMMATCHPREP-20260803-738ad0e6a00beddd9e2fd40b,Locke,NY,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-129fa618fe02885cdda51358""]","[""BRMSPAN-20260802-00e463a9be5f2e518457441f""]","[""police_direct""]",true,false,false,false,false,1,0,0,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""civil_service_or_hr_pay_plan""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_position_classification_or_civil_service_structure""]","[""source_navigation_or_reference_only""]","[""exclude_or_write_off""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06756-01\"", \""final\"": \""https://cayugacounty.gov/DocumentCenter/View/15432/Cayuga-County-Civil-Service-Rules--Appendices-PDF\"", \""original\"": \""https://www.cayugacounty.us/DocumentCenter/View/15432/Cayuga-County-Civil-Service-Rules--Appendices-PDF\"", \""scout_target_id\"": \""BRM5-20260731-06756\""}""]"
BRMMATCHPREP-20260803-739100bafc5a3950a009e3d9,Greenfield,WI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-49a400869f3c00af738f3b3b""]","[""BRMSPAN-20260802-8f13ea14c45b51b20afa2dab""]","[""police_direct""]",true,false,false,false,false,1,0,0,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""arbitration_award""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""cba_arbitration_factfinding_hint""]","[""qual_collective_bargaining""]","[""local_context_only""]","[""local_context_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-17681-01\"", \""final\"": \""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf\"", \""original\"": \""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf\"", \""scout_target_id\"": \""BRM5-20260731-17681\""}""]"
BRMMATCHPREP-20260803-73a963e453ff0d6bb74a7fd7,Hempfield,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-77170422888121b38a7d705d""]","[""BRMSPAN-20260802-1da0acc420dcbcc020ca4eb0"",""BRMSPAN-20260802-2e83e8958c22258a994149fa""]","[""police_direct""]",true,false,false,false,false,2,0,1,1,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_non_base_compensation_mechanism"",""quant_allowance_or_reimbursement""]","[""directional_hint_only""]","[""manual_review_candidate""]","[""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14488-02\"", \""final\"": \""https://hempfieldtownshipmc.com/wp-content/uploads/2025/01/01-06-2025-Minutes-Organization.pdf\"", \""original\"": \""https://hempfieldtownshipmc.com/wp-content/uploads/2025/01/01-06-2025-Minutes-Organization.pdf\"", \""scout_target_id\"": \""BRM5-20260731-14488\""}""]"
BRMMATCHPREP-20260803-74f03c90f6cdeae2dccd3ef2,Soo,MI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-d8e5353de7edb07dd186ed92""]","[""BRMSPAN-20260802-12c2a009facd378377c4d779""]","[""non_safety_direct""]",false,false,false,true,false,0,1,1,0,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""wage_schedule""]",Tier G,low,"[""missing_clear_cross_side_anchor""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_other_compensation_value""]","[""directional_hint_only""]","[""manual_review_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-08726-02\"", \""final\"": \""https://saultcity.com/sites/g/files/vyhlif13741/files/media/hr/file/13681/2024-2027%20Executed%20DPW%20Contract.pdf\"", \""original\"": \""https://www.saultcity.com/sites/g/files/vyhlif13741/files/media/hr/file/13681/2024-2027%20Executed%20DPW%20Contract.pdf\"", \""scout_target_id\"": \""BRM5-20260731-08726\""}""]"
BRMMATCHPREP-20260803-751d0c300c6f7b75640ff016,Nokomis,IL,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-b61695d5d4f43aac3f0d5d03""]","[""BRMSPAN-20260802-3053d4b328553f7330bdf8b1"",""BRMSPAN-20260802-59f4c919f5ae30c40b49b8e8"",""BRMSPAN-20260802-855270a1ec475c49ce6e47f9""]","[""police_direct""]",true,false,false,false,false,3,0,3,1,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""budget_or_pay_plan""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_non_base_compensation_mechanism"",""quant_allowance_or_reimbursement"",""quant_budget_or_pay_plan_amount""]","[""quantitative_direct_text_claim_ready""]","[""core_finding_candidate"",""supporting_example_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04119-01\"", \""final\"": \""https://cityofnokomis.com/documents/517/Ordinanace_2134-_adopting_annual_budget_for_may_2025-_to_april_2026.pdf\"", \""original\"": \""https://cityofnokomis.com/documents/517/Ordinanace_2134-_adopting_annual_budget_for_may_2025-_to_april_2026.pdf\"", \""scout_target_id\"": \""BRM5-20260731-04119\""}""]"
BRMMATCHPREP-20260803-7586000a2b060c692d6a7d44,Union Gap,WA,West,same_municipality_same_effective_period,"[""BRMGRS-20260802-e41706d6f8af2870d9a7748f""]","[""BRMSPAN-20260802-178cfe3727a1e56d5427dce5"",""BRMSPAN-20260802-3708f1881d94c87a6b38ebb0"",""BRMSPAN-20260802-45c2b183a98e63343495e692"",""BRMSPAN-20260802-52b636cbbf8890df3a1256d3"",""BRMSPAN-20260802-61c998b5a61c0289e8ad01b4"",""BRMSPAN-20260802-6e17815d53e452cf95cab7f9"",""BRMSPAN-20260802-700890b9412901034534c8a3"",""BRMSPAN-20260802-71a7443665ac0cb012e2a022"",""BRMSPAN-20260802-7667339fc6b2233a52cf2901"",""BRMSPAN-20260802-a36c9c7e88064a9941fda4a7"",""BRMSPAN-20260802-ac84e704841df5834c072d92"",""BRMSPAN-20260802-c6c2d2371f5520e0afeb502d"",""BRMSPAN-20260802-cc01eca3010afbf82c79a15a"",""BRMSPAN-20260802-f583c0abe094872d9a9ac5d0""]","[""police_direct""]",true,false,false,false,false,14,0,7,10,4,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier E,moderate,"[""missing_clear_cross_side_anchor""]",growth_continuity_review,"[""non_cba_or_unresolved_hint""]","[""qual_collective_bargaining"",""qual_market_recruitment_retention_pressure"",""qual_non_base_compensation_mechanism"",""qual_ordinance_or_council_adoption"",""quant_allowance_or_reimbursement"",""quant_other_compensation_value"",""quant_overtime_or_holiday_rate"",""quant_percentage_raise_or_cola""]","[""local_context_only"",""mixed_quant_qual_claim_ready"",""qualitative_mechanism_claim_ready"",""quantitative_direct_text_claim_ready"",""weak_or_not_supported""]","[""core_finding_candidate"",""exclude_or_write_off"",""growth_continuity_candidate"",""local_context_candidate"",""manual_review_candidate"",""quantitative_normalization_candidate"",""supporting_example_candidate""]","[""central"",""none"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03741-01\"", \""final\"": \""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-10-2022-Council-Packet.pdf\"", \""original\"": \""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-10-2022-Council-Packet.pdf\"", \""scout_target_id\"": \""BRM5-20260731-03741\""}""]"
BRMMATCHPREP-20260803-758f995ccc8be63257ad6fcc,Bloomer,WI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-72eac726a32f24f978a56e5f""]","[""BRMSPAN-20260802-dfa34be42234ef8f335e40e4""]","[""police_direct""]",true,false,false,false,false,1,0,0,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""arbitration_award""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""cba_arbitration_factfinding_hint""]","[""qual_collective_bargaining""]","[""weak_or_not_supported""]","[""manual_review_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13875-02\"", \""final\"": \""https://werc.wi.gov/grievance_awards/7921.pdf\"", \""original\"": \""https://werc.wi.gov/grievance_awards/7921.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13875\""}""]"
BRMMATCHPREP-20260803-7591bff1889c733a78585938,Laurel Mountain,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-f9204f32b4fa6215f541b926""]","[""BRMSPAN-20260802-68c4f4ac6b040dc45729f6e2""]","[""police_direct""]",true,false,false,false,false,1,0,0,1,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_market_recruitment_retention_pressure""]","[""local_context_only""]","[""manual_review_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10775-02\"", \""final\"": \""https://boroughoflaurelmountain.com/document/council-minutes-december-15th-2021\"", \""original\"": \""https://boroughoflaurelmountain.com/document/council-minutes-december-15th-2021/\"", \""scout_target_id\"": \""BRM5-20260731-10775\""}""]"
BRMMATCHPREP-20260803-75df1bc4976540a459c598b8,Washington,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-98f26c2abd939becbcc6cf90""]","[""BRMSPAN-20260802-0e544c34de0dba2b324c7827"",""BRMSPAN-20260802-2b6ae2c783069a4d750ba94d"",""BRMSPAN-20260802-305f63a337dea1c804304aad"",""BRMSPAN-20260802-a965d40dd4569881b28fed5a""]","[""fire_direct""]",false,true,false,false,false,4,0,1,3,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""agenda_packet_or_minutes""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""cba_arbitration_factfinding_hint""]","[""qual_collective_bargaining"",""qual_position_classification_or_civil_service_structure"",""qual_retroactivity_or_implementation_timing"",""quant_other_compensation_value""]","[""directional_hint_only"",""qualitative_mechanism_claim_ready""]","[""local_context_candidate"",""mechanism_summary_candidate"",""supporting_example_candidate""]","[""moderate"",""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18443-01\"", \""final\"": \""https://washingtonpa.us/wp-content/uploads/2026/03/MARCH-5-2026-REGULAR-AGENDA-FINAL.pdf\"", \""original\"": \""https://washingtonpa.us/wp-content/uploads/2026/03/MARCH-5-2026-REGULAR-AGENDA-FINAL.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18443\""}""]"
BRMMATCHPREP-20260803-76102d1c8bdb35d12ebff71c,Tomahawk,WI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-a2b99a4a3c9b9e673dacd261""]","[""BRMSPAN-20260802-15fc04c34c3289df480ddff7""]","[""police_direct""]",true,false,false,false,false,1,0,0,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""salary_ordinance""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_other_pay_setting_mechanism""]","[""qualitative_mechanism_claim_ready""]","[""mechanism_summary_candidate""]","[""moderate""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06601-02\"", \""final\"": \""https://cityoftomahawkwi.com/vertical/sites/%7B92CBFAD3-200B-4DA9-A326-4B2FE20BC760%7D/uploads/09-07-23_Packet_%28Personnel%29.pdf\"", \""original\"": \""https://www.cityoftomahawkwi.com/vertical/sites/%7B92CBFAD3-200B-4DA9-A326-4B2FE20BC760%7D/uploads/09-07-23_Packet_%28Personnel%29.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06601\""}""]"
BRMMATCHPREP-20260803-7620d80f27b628504a50aa3c,Hempfield,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-77170422888121b38a7d705d""]","[""BRMSPAN-20260802-557331a63e171ef522e3d71f"",""BRMSPAN-20260802-6fd7a68381e0d74fe4aa2f79"",""BRMSPAN-20260802-7d3f0276920748711e6a6d36"",""BRMSPAN-20260802-7dc85403a3b95db269f8d7ec"",""BRMSPAN-20260802-e7c57ccc5118cf44d4e9af12""]","[""non_safety_direct"",""police_direct""]",true,false,false,true,false,1,4,5,1,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_cross_side,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier B,high,[],bounded_normalization_and_match_quality_review,"[""non_cba_or_unresolved_hint""]","[""qual_non_base_compensation_mechanism"",""quant_allowance_or_reimbursement"",""quant_base_wage_direct_value""]","[""quantitative_direct_text_claim_ready""]","[""core_finding_candidate"",""supporting_example_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14488-02\"", \""final\"": \""https://hempfieldtownshipmc.com/wp-content/uploads/2025/01/01-06-2025-Minutes-Organization.pdf\"", \""original\"": \""https://hempfieldtownshipmc.com/wp-content/uploads/2025/01/01-06-2025-Minutes-Organization.pdf\"", \""scout_target_id\"": \""BRM5-20260731-14488\""}""]"
BRMMATCHPREP-20260803-767ccfbc8a273cd1cfc7a5d7,Blair,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-79d9afd41985678972689f11""]","[""BRMSPAN-20260802-109d74651f10183dbd82f77f"",""BRMSPAN-20260802-2125c993396be03ad14ea16f"",""BRMSPAN-20260802-b646c194c30954f969a20c3e"",""BRMSPAN-20260802-f678e50ed362d0e318d24b6e""]","[""police_direct""]",true,false,false,false,false,4,0,0,4,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""cba_arbitration_factfinding_hint""]","[""qual_collective_bargaining"",""qual_market_recruitment_retention_pressure""]","[""source_navigation_or_reference_only"",""weak_or_not_supported""]","[""exclude_or_write_off"",""local_context_candidate"",""manual_review_candidate""]","[""none"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18092-01\"", \""final\"": \""https://blairtownship-pa.org/wp-content/uploads/bsk-pdf-manager/2023-10-10_Supervisors%27Minutes_419.pdf\"", \""original\"": \""https://blairtownship-pa.org/wp-content/uploads/bsk-pdf-manager/2023-10-10_Supervisors%27Minutes_419.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18092\""}""]"
BRMMATCHPREP-20260803-768132ae2ea4d46e24103818,Hart,MI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-f95307f8712e014bc2a1dc83""]","[""BRMSPAN-20260802-03c993d7d91c6e0751fd07de"",""BRMSPAN-20260802-21948b51392891a773c29db2"",""BRMSPAN-20260802-4f0b172cc82bd3585bba978e"",""BRMSPAN-20260802-4fc8f762fd3962b03de4a3c3"",""BRMSPAN-20260802-548d7420adcab11c4cc170f2"",""BRMSPAN-20260802-6b97581c8d65cc2637982ebe"",""BRMSPAN-20260802-6b979a570832bd7de3508dfb"",""BRMSPAN-20260802-76e54189dcddc3a8a1b74bd1"",""BRMSPAN-20260802-78ad7430789d7af5328b6eb7"",""BRMSPAN-20260802-821bb807f743c54bc347ba49"",""BRMSPAN-20260802-a89e0e7e0ee0b1ada41dbe25"",""BRMSPAN-20260802-aef97198e9e9c73eeda69045"",""BRMSPAN-20260802-c470efab6aef3f86e8214649"",""BRMSPAN-20260802-c6c6c3e3ce2ebe255ae73180"",""BRMSPAN-20260802-e1c2e61962442747d5bd702f""]","[""police_direct""]",true,false,false,false,false,15,0,9,9,4,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""cba""]",Tier E,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",growth_continuity_review,"[""cba_arbitration_factfinding_hint""]","[""qual_collective_bargaining"",""qual_market_recruitment_retention_pressure"",""qual_non_base_compensation_mechanism"",""qual_ordinance_or_council_adoption"",""quant_allowance_or_reimbursement"",""quant_other_compensation_value"",""quant_percentage_raise_or_cola"",""quant_retroactive_pay_or_lump_sum""]","[""qualitative_mechanism_claim_ready"",""quantitative_direct_text_claim_ready"",""quantitative_needs_normalization"",""source_navigation_or_reference_only"",""weak_or_not_supported""]","[""core_finding_candidate"",""local_context_candidate"",""manual_review_candidate"",""mechanism_summary_candidate"",""supporting_example_candidate""]","[""moderate"",""none"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-08622-01\"", \""final\"": \""https://cityofhart.org/documents/packet_CC_06_09_26_SUEYV.pdf\"", \""original\"": \""https://cityofhart.org/documents/packet_CC_06_09_26_SUEYV.pdf\"", \""scout_target_id\"": \""BRM5-20260731-08622\""}""]"
