source_document_cluster_id,source_rating_id,retained_source_id,municipality,state,region,source_type,source_family,span_ids,span_rating_ids,span_count,side_labels_represented,clear_safety_anchor_count,clear_non_safety_anchor_count,quantitative_record_count,qualitative_mechanism_record_count,growth_continuity_record_count,comparison_seed_record_count,raw_period_anchors,pay_basis_hints,same_document_cross_side_candidate,source_locator_lineage
BRMSRCDOC-20260803-913407b215163e129ea742ca,BRMGRS-20260802-6aa4c26c6c4ab3998a8a9cf7,RMSRD-20260802-a15cc305cea123dded87,Waterloo,WI,Midwest,pdf,salary_ordinance,"[""BRMSPAN-20260802-00c5ba5b9ee50e78c3dfbd9b"",""BRMSPAN-20260802-02eaccf820bd1cbfccd4bb22"",""BRMSPAN-20260802-03baa1dc88b5211c1a533a00"",""BRMSPAN-20260802-06c1196990d142ce285c7efd"",""BRMSPAN-20260802-14ab4b9ec911e99e0b9e0c16"",""BRMSPAN-20260802-1b0730c3aeec583973fc648e"",""BRMSPAN-20260802-20d4d7e14eff620541924778"",""BRMSPAN-20260802-2dff9dcb388e1af987aa6b74"",""BRMSPAN-20260802-43bb56f93a430fe4a0d95541"",""BRMSPAN-20260802-57aab8991d33baf0c3d88382"",""BRMSPAN-20260802-646e84c6f13a2e0cca794769"",""BRMSPAN-20260802-7063f6064af2a00ffc6db23e"",""BRMSPAN-20260802-8887b39dcf1852cd7d26b984"",""BRMSPAN-20260802-89b81cf3abbb9098eb65b61d"",""BRMSPAN-20260802-a60151630e2f56c4baf7b9b5"",""BRMSPAN-20260802-b338eea63e8f9973d4d10afd"",""BRMSPAN-20260802-be48d2e68a42ede64715db19"",""BRMSPAN-20260802-bf7d1dd1c8ce94757989d40b"",""BRMSPAN-20260802-c461969a5d2c51a0fd588b7a"",""BRMSPAN-20260802-cca67e9a82f68308d7bcfbc2"",""BRMSPAN-20260802-d53227f5135ade919746ebd8"",""BRMSPAN-20260802-d99ce37e3d3b71bbb5d42c90"",""BRMSPAN-20260802-f294bcded27842de53364236"",""BRMSPAN-20260802-fd4af5835c13868e900c48f7"",""BRMSPAN-20260802-fe6da0204478a68a5f25c71b""]","[""BRMGRT-20260802-5946e93ed92004f854707678"",""BRMGRT-20260802-35f51100ac0aeb12b3804365"",""BRMGRT-20260802-0183303dcf283d1b64bb17d2"",""BRMGRT-20260802-f637e15c160f5bc6cae52cf4"",""BRMGRT-20260802-2ac8bf7eb0228d53cb0f099c"",""BRMGRT-20260802-9506ec7012b79d0b65230bb6"",""BRMGRT-20260802-f2c115741ba318e5eafca4f5"",""BRMGRT-20260802-f6ad499bfbbbd4321e7186a4"",""BRMGRT-20260802-9c7b6d437d2cc76e8fbb004d"",""BRMGRT-20260802-6aed22912308d7a01cc567b2"",""BRMGRT-20260802-179393f4f8c6c5f96ca5e738"",""BRMGRT-20260802-78d4afe42baefca967e4c58a"",""BRMGRT-20260802-b2fe2d1e75e0f254c4aa0317"",""BRMGRT-20260802-238361cc8e5ec327eed992b8"",""BRMGRT-20260802-a262ccfa675dc62c4a8fa644"",""BRMGRT-20260802-1a86a9015b6588f3db5e9927"",""BRMGRT-20260802-fa2707bd6c8004baf470116a"",""BRMGRT-20260802-e2101ccd88ae5b90b71fbd49"",""BRMGRT-20260802-235f76d32870b2a1200ef266"",""BRMGRT-20260802-2a6939746133e8011dabd2fe"",""BRMGRT-20260802-f7e69b3a4d2b329ba8d16517"",""BRMGRT-20260802-3dd29018d4905db56fe66f41"",""BRMGRT-20260802-409d1d4cb3cb2af32a0928f1"",""BRMGRT-20260802-b15b2df406d6d81b7942e2a2"",""BRMGRT-20260802-66bb18afd7bf257b74caeccd""]",25,"[""not_applicable"",""remains_unclear"",""safety_combined_direct"",""write_off""]",1,0,0,1,0,0,"[""2011"",""2021"",""May 19, 2022""]","[""allowance"",""overtime_rate"",""unknown_or_mixed""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-06613-01"", ""final"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""original"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""scout_target_id"": ""BRM5-20260731-06613""}"
BRMSRCDOC-20260803-7d79df2b86468865efd0cb36,BRMGRS-20260802-6aba027879a881df74d82407,RMSRD-20260802-358159f683d6e4f2ed32,New Madison,OH,Midwest,pdf,other_local_government_pay_policy,"[""BRMSPAN-20260802-8ad6db50c5c857e96923668f""]","[""BRMGRT-20260802-bba6b08e9b8c4ef3c7af8624""]",1,"[""not_applicable""]",0,0,0,0,0,0,"[""January 1, 2025""]","[""cola_cpi""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-17317-01"", ""final"": ""https://villageofnewmadison.com/wp-content/uploads/2025/03/Ordinance-increasing-wages-2025-New-Madison.pdf"", ""original"": ""https://villageofnewmadison.com/wp-content/uploads/2025/03/Ordinance-increasing-wages-2025-New-Madison.pdf"", ""scout_target_id"": ""BRM5-20260731-17317""}"
BRMSRCDOC-20260803-265483b366ddf3b8a91334c4,BRMGRS-20260802-6ae5732d78a32d964f9fb647,RMSRD-20260802-6254df4db5999e84b9c5,Bowmanstown,PA,Northeast,pdf,budget_or_pay_plan,"[""BRMSPAN-20260802-89414e0abaa53bab918a48dd""]","[""BRMGRT-20260802-e1d39774b6de077262c9f2b3""]",1,"[""remains_unclear""]",0,0,0,0,0,0,"[""2026""]","[""hourly""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-18093-01"", ""final"": ""https://bowmanstown.org/document/council-minutes-november-11th-2025"", ""original"": ""https://bowmanstown.org/document/council-minutes-november-11th-2025/"", ""scout_target_id"": ""BRM5-20260731-18093""}"
BRMSRCDOC-20260803-21827340b9a2f295f8decb46,BRMGRS-20260802-6aeb7fd72d0939871ef6ccf1,RMSRD-20260802-feb095e04cb7fde2a266,Greenwich,OH,Midwest,pdf,other_local_government_pay_policy,"[""BRMSPAN-20260802-6fc72b647ffb55c4be8cc09b"",""BRMSPAN-20260802-84905320e47f91bf05906711"",""BRMSPAN-20260802-9f9639518773ec9e486840ec""]","[""BRMGRT-20260802-56b1a410a26df9d5de6d85e8"",""BRMGRT-20260802-8318faf0c90b2248c4011d1d"",""BRMGRT-20260802-4684b744e6b4943eaeb2cc40""]",3,"[""police_direct""]",3,0,3,0,0,0,"[""2024""]","[""hourly""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-06014-01"", ""final"": ""https://villageofgreenwich.com/wp-content/uploads/2025/09/2024-O-28-Compensation-Officers-Clerks-Employees.pdf"", ""original"": ""https://villageofgreenwich.com/wp-content/uploads/2025/09/2024-O-28-Compensation-Officers-Clerks-Employees.pdf"", ""scout_target_id"": ""BRM5-20260731-06014""}"
BRMSRCDOC-20260803-53eb80fcac144a587adc68a0,BRMGRS-20260802-6aef3d8dee3a6d187ecbbc2b,RMSRD-20260802-554b15272815f8fdfdbd,Ephrata,PA,Northeast,pdf,cba,"[""BRMSPAN-20260802-0902c04f5951a2fe766f8029"",""BRMSPAN-20260802-0999acf0280347bdd730666d"",""BRMSPAN-20260802-139e04498195f2f0e37f5d02"",""BRMSPAN-20260802-16f5fce4be44a9bc7d414deb"",""BRMSPAN-20260802-25263b78ba3c24c416b17ca1"",""BRMSPAN-20260802-2dae6b9c07997ea750429a7b"",""BRMSPAN-20260802-472c10e73b81c31aca72cfe2"",""BRMSPAN-20260802-6ad9e7d206814d00dff4feac"",""BRMSPAN-20260802-6fa0e85b2123d94505826dd7"",""BRMSPAN-20260802-76013ea9bec73821e35e7e9e"",""BRMSPAN-20260802-79a0df5e6bdc22af1c84feb0"",""BRMSPAN-20260802-9815cdb53747a9bd8d587b47"",""BRMSPAN-20260802-a1c22489df9b470029095c4d"",""BRMSPAN-20260802-a885faf5cb931e704606ed7f"",""BRMSPAN-20260802-aae054c50cfa55c4a6d10f49"",""BRMSPAN-20260802-ae87f87b1e69594c13546d5f"",""BRMSPAN-20260802-b96921cb48a82e3cd112b93a"",""BRMSPAN-20260802-bac681d4086e49fda8a11c7b"",""BRMSPAN-20260802-c9067ca9e446f791c0af180f"",""BRMSPAN-20260802-d7ee77f7072327b3e3e2bafa"",""BRMSPAN-20260802-da2b7bd652195c8ebadad1c5"",""BRMSPAN-20260802-df53ff27dcf3106fa53bdae0"",""BRMSPAN-20260802-e22964180e81ab3e8ec92e85"",""BRMSPAN-20260802-ea6c65450e1487d0393bedca"",""BRMSPAN-20260802-ed208053fe9c3052af32a2fb"",""BRMSPAN-20260802-ee0eca9ff9a91d6d55375207"",""BRMSPAN-20260802-f40f01b6ba5acd9f51646dfa"",""BRMSPAN-20260802-f4d288beda734055f5f5addb"",""BRMSPAN-20260802-fe8f0674c90d42b8a863fffe""]","[""BRMGRT-20260802-212b4ae726b65e50b5dabe32"",""BRMGRT-20260802-eb43fe19941e137355114c1c"",""BRMGRT-20260802-b5b202d89717f8f191478cb1"",""BRMGRT-20260802-e111316145a8b4d0188b00f5"",""BRMGRT-20260802-9884ccd6ca59147cea2b579f"",""BRMGRT-20260802-525a557ae4d6dd3d1d423947"",""BRMGRT-20260802-7a9664b862dcd7fe0b6230d0"",""BRMGRT-20260802-64ee620e37865d8dc9e9de54"",""BRMGRT-20260802-54d972f0f54b255bb4c8322b"",""BRMGRT-20260802-6df1e97f4bb7111778b9d98a"",""BRMGRT-20260802-0acf489044f0ea2ceed46810"",""BRMGRT-20260802-9d4a7848884d23f3c4987e87"",""BRMGRT-20260802-390f681125e589d4e4401edd"",""BRMGRT-20260802-14079e9fb68a7ce0777529c2"",""BRMGRT-20260802-79fe796b787878ff56c1d4b2"",""BRMGRT-20260802-9409f10e98cab9587b3a459a"",""BRMGRT-20260802-02c0f370110eaa5f76b6528e"",""BRMGRT-20260802-2a93feb53958b83eaa1ed2cc"",""BRMGRT-20260802-4b14bcc25216a63397534c39"",""BRMGRT-20260802-ae9800eed06992b74afa177d"",""BRMGRT-20260802-2f5aa4ebccdbbf5f8a58941a"",""BRMGRT-20260802-252816bbbc6cc9e6ae03b47a"",""BRMGRT-20260802-7b35149ea86b90d9d6094f0a"",""BRMGRT-20260802-fef9aac6b3e14ca9e262c9fe"",""BRMGRT-20260802-dc4170e5afe8c20451335ed8"",""BRMGRT-20260802-d45ba1a2b4aaa8cdeb3c515f"",""BRMGRT-20260802-f12119630dc67932cda53a8a"",""BRMGRT-20260802-1eeeca74011c9bae367b5d6a"",""BRMGRT-20260802-1a09b83a21e471c64ca94849""]",29,"[""non_safety_direct"",""police_direct""]",28,1,14,21,6,0,"[""2018"",""2023-2027""]","[""allowance"",""cola_cpi"",""overtime_rate"",""per_diem"",""stipend"",""unknown_or_mixed""]",true,"{""candidate_id"": ""BRM5C-BRM5-20260731-03220-01"", ""final"": ""https://publicsafetyapp.com/Jobs/customer-files/ELEA-CBA-2023-2027_1.pdf"", ""original"": ""https://www.publicsafetyapp.com/Jobs/customer-files/ELEA-CBA-2023-2027_1.pdf"", ""scout_target_id"": ""BRM5-20260731-03220""}"
BRMSRCDOC-20260803-ca87314e92a169b0d8c2f337,BRMGRS-20260802-6aefe52f5904f31710cedd40,RMSRD-20260802-2987ccbc32f60f00cc63,Tuxedo Park,NY,Northeast,pdf,budget_or_pay_plan,"[""BRMSPAN-20260802-21986cef4a237e1f964dc4e4"",""BRMSPAN-20260802-490c6f402b71fd78692248be"",""BRMSPAN-20260802-529cc4ce8749d17afc06c03d"",""BRMSPAN-20260802-b5656aece9c22851d4391dc1""]","[""BRMGRT-20260802-2c764dac1457aec845bfbfc3"",""BRMGRT-20260802-ee275510ce01edf9ac246d59"",""BRMGRT-20260802-0107a52b366c9ebfb42ab061"",""BRMGRT-20260802-294f65d12300039808ad5cf0""]",4,"[""not_applicable"",""remains_unclear""]",0,0,0,0,0,0,"[""2025-2026""]","[""budget_amount""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-06839-03"", ""final"": ""https://tuxedopark-ny.gov/sites/g/files/vyhlif6941/f/events/general_fund_preliminary_budget.pdf"", ""original"": ""https://www.tuxedopark-ny.gov/sites/g/files/vyhlif6941/f/events/general_fund_preliminary_budget.pdf"", ""scout_target_id"": ""BRM5-20260731-06839""}"
BRMSRCDOC-20260803-50613227cd3ffdabe6150da8,BRMGRS-20260802-6af79e351ff2771b0f72fc77,RMSRD-20260802-803c83ba5626bebcd291,Butman,MI,Midwest,pdf,arbitration_award,"[""BRMSPAN-20260802-2834eaf9d482671fa4a85e51"",""BRMSPAN-20260802-31bfd3d36acfaeef4622b942"",""BRMSPAN-20260802-3e912452beffac3dd746d990"",""BRMSPAN-20260802-828e1903a1aec11d4d1abb01"",""BRMSPAN-20260802-8771aba2e7548d7933944a82"",""BRMSPAN-20260802-8b876cf2d341234b41925678"",""BRMSPAN-20260802-9e27d2e90b6440d6e9d3a541""]","[""BRMGRT-20260802-57fa293404a1a3a699c36f3f"",""BRMGRT-20260802-89c26f1542f879d75e3a1bba"",""BRMGRT-20260802-99c123c3faabdf428d9cd5a0"",""BRMGRT-20260802-e4d51d9b8444a87ad21a7fce"",""BRMGRT-20260802-22e5077156b41a67f2e588f7"",""BRMGRT-20260802-208c6b2b9bfb7baff63298ff"",""BRMGRT-20260802-e031574bdbb6424c2a3c3a75""]",7,"[""remains_unclear""]",0,0,0,0,0,0,"[""1996-1998""]","[""overtime_rate"",""unknown_or_mixed""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-12291-01"", ""final"": ""https://michigan.gov/-/media/Project/Websites/leo/Documents/BER18/uc98j39.pdf"", ""original"": ""https://www.michigan.gov/-/media/Project/Websites/leo/Documents/BER18/uc98j39.pdf?rev=0e1c538e691d443898fdffb2258d4d4e"", ""scout_target_id"": ""BRM5-20260731-12291""}"
BRMSRCDOC-20260803-c63077d8f71683bef8eeaccf,BRMGRS-20260802-6afcd9642f0d23902867947d,RMSRD-20260802-3d605e244ddb0cb652b5,Glencoe,MN,Midwest,pdf,arbitration_award,"[""BRMSPAN-20260802-16b9799d95a9b873bbca573b"",""BRMSPAN-20260802-17d2250b7c33d1f880519c35"",""BRMSPAN-20260802-28b7c29c8e64398815c16778"",""BRMSPAN-20260802-35a6eff8679bc487f44bc972"",""BRMSPAN-20260802-570160c9ff9a45c7c17994c9"",""BRMSPAN-20260802-5832b5d6516a2a30d102a22f"",""BRMSPAN-20260802-76c02e39a9d44abd10348a18"",""BRMSPAN-20260802-8605d6362d74e1b6d0dfbcf0"",""BRMSPAN-20260802-8ca4d1c8ad519ecf75585c55"",""BRMSPAN-20260802-9361ac34255df906f27074dd"",""BRMSPAN-20260802-a2dd4ff836a9875fb15e1da9"",""BRMSPAN-20260802-a9f0f85b52439edb185ea36c"",""BRMSPAN-20260802-ac520fddc2658b561aaf4979"",""BRMSPAN-20260802-c06494d57af7c9c6c4058070"",""BRMSPAN-20260802-c5d192100150f7ec83eba865"",""BRMSPAN-20260802-e43ae5ec6ee823a10095b139"",""BRMSPAN-20260802-f60a75753a4ba59fb9f44a6f"",""BRMSPAN-20260802-fa3aaea2afb08397dc624a20"",""BRMSPAN-20260802-fbb25dcc17f1e3f9d603be46""]","[""BRMGRT-20260802-1519694da6a34b168029a9fc"",""BRMGRT-20260802-fb0574f8f1586f3ccf1ebe21"",""BRMGRT-20260802-6e198914b8c2ab8cc36b6d94"",""BRMGRT-20260802-595c32792adaa7edf3825fe9"",""BRMGRT-20260802-ee7f4b14f9a77dc42cb260f4"",""BRMGRT-20260802-14d3117f7d897e760505278f"",""BRMGRT-20260802-161d900896683393587b0483"",""BRMGRT-20260802-271583fdef581c553983c207"",""BRMGRT-20260802-6c312b6074ddc90f832316c3"",""BRMGRT-20260802-f60eb2b72e271db2f9505a27"",""BRMGRT-20260802-bdec0961f1fa1f8879ce7043"",""BRMGRT-20260802-60efb0e264ab1094e915bf4b"",""BRMGRT-20260802-86e3a7d51ba88237fb94adbe"",""BRMGRT-20260802-27a04f299cd7ae439f117f56"",""BRMGRT-20260802-bf0d4c35d667e40097250899"",""BRMGRT-20260802-721f1c99c94ab2d6293d9898"",""BRMGRT-20260802-db2b79793deea9824c47e757"",""BRMGRT-20260802-8ea695c0c9ed6726ac6a1aa5"",""BRMGRT-20260802-37534487fed657643c782e41""]",19,"[""police_direct""]",19,0,19,0,7,0,"[""2006-2022""]","[""hourly"",""percentage_raise"",""step_schedule"",""unknown_or_mixed""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-01426-01"", ""final"": ""https://mn.gov/bms/assets/Interest%20Arbitration%20Awards%202006-2022_tcm1075-216752.pdf"", ""original"": ""https://mn.gov/bms/assets/Interest%20Arbitration%20Awards%202006-2022_tcm1075-216752.pdf"", ""scout_target_id"": ""BRM5-20260731-01426""}"
BRMSRCDOC-20260803-fd72a3cf11d4828d526ec650,BRMGRS-20260802-6b141526e2668dafc21723c6,RMSRD-20260802-ebd5ed1a07bfacff2a5b,Dublin,OH,Midwest,pdf,cba,"[""BRMSPAN-20260802-0c8f9734052486994eff1e73"",""BRMSPAN-20260802-340a67b9ea99a119ee1aa3ab"",""BRMSPAN-20260802-4af0f3aace88c6f7dd7eb5a8"",""BRMSPAN-20260802-65b0c25b81c6164c185efdfa"",""BRMSPAN-20260802-7db5eae430b3c6fdd0f8416f"",""BRMSPAN-20260802-8024513cf36f67d7cb113616"",""BRMSPAN-20260802-803c70632904deb43489d8e9"",""BRMSPAN-20260802-856d8b2b3dc759f52164e4b3"",""BRMSPAN-20260802-a2d04e2c85b5c5d669cb3d18"",""BRMSPAN-20260802-c04d751b4af7be6c2224668b"",""BRMSPAN-20260802-c3b607bc6c71586b122c6973"",""BRMSPAN-20260802-c4595bffe0d59bd293e2adc7"",""BRMSPAN-20260802-c55dcfe2a9763733c85bbf8e"",""BRMSPAN-20260802-c9ad5c395ee8945b48c60088"",""BRMSPAN-20260802-cacdf78d6602396f569b7218"",""BRMSPAN-20260802-de8abcdf1dfa3c1193c72a2f"",""BRMSPAN-20260802-f1f6e2b2dee4e1c4067d0bbd"",""BRMSPAN-20260802-f83df2e4337e43259a119594""]","[""BRMGRT-20260802-619d9403f9e852f69b843c4e"",""BRMGRT-20260802-f56b01dc524a4ccacc45b601"",""BRMGRT-20260802-0a1f6a6fbc8628e64738072f"",""BRMGRT-20260802-b618e9d8226514276dc8db43"",""BRMGRT-20260802-60a1ee8f62e105b5045ccdb7"",""BRMGRT-20260802-923e1fed6dbdc1f3a2aa77fa"",""BRMGRT-20260802-479a403546bbdcd0205e5795"",""BRMGRT-20260802-bee1778ddbec8a602c9c410b"",""BRMGRT-20260802-ea3f44031f0061f68c127239"",""BRMGRT-20260802-613d0ed65846fa2ad9308198"",""BRMGRT-20260802-7f86eff656d2f5f351694d0a"",""BRMGRT-20260802-b41e78afbda2bbad6ec8f13f"",""BRMGRT-20260802-dea200d3de4b121a970b2f32"",""BRMGRT-20260802-75b41d12bf76a4c8ff0e9c91"",""BRMGRT-20260802-4f95847f6bac299306ef4a52"",""BRMGRT-20260802-977f535b962954326a306c9e"",""BRMGRT-20260802-0fda1f5a183bfd8851456813"",""BRMGRT-20260802-4803c1323cc3b44cfd8f127d""]",18,"[""not_applicable"",""remains_unclear"",""write_off""]",0,0,0,0,0,0,"[""2019"",""December 31, 2020"",""December 31, 2021"",""September 1, 2019""]","[""hourly"",""percentage_raise"",""unknown_or_mixed""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-02244-03"", ""final"": ""https://dublinohio.s3.us-east-2.amazonaws.com/Human-Resources/2019-2022-USW-CBA.pdf"", ""original"": ""https://dublinohio.s3.us-east-2.amazonaws.com/Human-Resources/2019-2022-USW-CBA.pdf"", ""scout_target_id"": ""BRM5-20260731-02244""}"
BRMSRCDOC-20260803-5bc4ba4fbc1e26133eae42a8,BRMGRS-20260802-6b682134c3289cef6a40fb68,RMSRD-20260802-c908bef068891de2a928,Sandy Creek,NY,Northeast,pdf,agenda_packet_or_minutes,"[""BRMSPAN-20260802-07432d2793abb5e7b695047e""]","[""BRMGRT-20260802-1a07bd07f3046fa132b85c0e""]",1,"[""not_applicable""]",0,0,0,0,0,0,"[""December 30, 2022""]","[""monthly""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-14281-02"", ""final"": ""https://villageofsandycreek.com/uploads/9/1/2/2/91225592/min_23-01_sc.pdf"", ""original"": ""https://www.villageofsandycreek.com/uploads/9/1/2/2/91225592/min_23-01_sc.pdf"", ""scout_target_id"": ""BRM5-20260731-14281""}"
BRMSRCDOC-20260803-fa4660bfbae140a20bf530cf,BRMGRS-20260802-6b77a98a8f930c2f26f3a620,RMSRD-20260802-ee0a51877cdf2b70c269,Ingham,MI,Midwest,pdf,wage_schedule,"[""BRMSPAN-20260802-08e49f836c6dd4a88448830f"",""BRMSPAN-20260802-10db10790067f64f019c667e"",""BRMSPAN-20260802-17fb9af329e5da5a41a93f06"",""BRMSPAN-20260802-180d6cccf60cb8de33112ade"",""BRMSPAN-20260802-1eed59deda9cb44b4b20570b"",""BRMSPAN-20260802-281765bffd7d238bd4fda7f6"",""BRMSPAN-20260802-4ed10ff7018469c0c4795582"",""BRMSPAN-20260802-5d7c2333f30d66cbec079961"",""BRMSPAN-20260802-6672f2dd2821d44cca211571"",""BRMSPAN-20260802-7f252092814e49fbe691df7c"",""BRMSPAN-20260802-8b3c1ba82beecc9ea605fea4"",""BRMSPAN-20260802-a5e9179e5ff818b9722c785c"",""BRMSPAN-20260802-a9ace4ab63de8baf1c0758ab"",""BRMSPAN-20260802-abc4a058bd4721aea8dcafd0"",""BRMSPAN-20260802-c2772f3b7d5faa9eb181f475"",""BRMSPAN-20260802-d4e702ec06203ad749a251ed"",""BRMSPAN-20260802-d8eb6c394988dc98a871ba3f"",""BRMSPAN-20260802-e3e673751ccd7fe6e49525ca"",""BRMSPAN-20260802-e9c72f2a6e58b19bc98bdaad"",""BRMSPAN-20260802-f67c5bb081d1e0ed6c1dcada""]","[""BRMGRT-20260802-37d88167042b991549100453"",""BRMGRT-20260802-1047b11a19044374828cf8e1"",""BRMGRT-20260802-6adde711cab869d5fbb3b1c6"",""BRMGRT-20260802-0607432d446f4ed90232d15c"",""BRMGRT-20260802-da528e2bda0393509f5f00b6"",""BRMGRT-20260802-bb4ad74567a8d77c64e99910"",""BRMGRT-20260802-4e87346b2cce24203d872fb0"",""BRMGRT-20260802-c1ba57de5f45547364435d35"",""BRMGRT-20260802-a731757809f51f0e63be55a8"",""BRMGRT-20260802-f7484b25c93335dcc09726d6"",""BRMGRT-20260802-95bf3f2cc2504b29865887d7"",""BRMGRT-20260802-ba06a18f31554f895f1f08ec"",""BRMGRT-20260802-7431590a1130fd980c1b761a"",""BRMGRT-20260802-dad4179a469616436a2d47a3"",""BRMGRT-20260802-16ba895ab80c1d41a0ff69d7"",""BRMGRT-20260802-04e1bbf98b35084c3b7e3659"",""BRMGRT-20260802-f15318b79620fd7215d2ad09"",""BRMGRT-20260802-3c23f8a8d262b57e5175d5c3"",""BRMGRT-20260802-640c8c3df23374a9d8db33d4"",""BRMGRT-20260802-7407e9c20a0e0b1711cf32be""]",20,"[""police_direct""]",20,0,16,9,6,0,"[""December 28, 2024"",""December 31, 1989"",""January 1, 1994"",""January 1, 2018""]","[""overtime_rate"",""percentage_raise"",""step_schedule"",""unknown_or_mixed""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-16102-01"", ""final"": ""https://cclp.us/wp-content/uploads/ICSO-LE-CBA-FINAL-12-27-24-12-31-27.pdf"", ""original"": ""https://cclp.us/wp-content/uploads/ICSO-LE-CBA-FINAL-12-27-24-12-31-27.pdf"", ""scout_target_id"": ""BRM5-20260731-16102""}"
BRMSRCDOC-20260803-d17da23e6c2ef6a34bb0c9a1,BRMGRS-20260802-6be3c9a3bba96117eda9fcc4,RMSRD-20260802-9bcc07b407d700d6c2cb,Brimfield,IL,Midwest,pdf,agenda_packet_or_minutes,"[""BRMSPAN-20260802-9c452b1dabc5ba4b20ed9d49""]","[""BRMGRT-20260802-4eaafbe08561144a41957c89""]",1,"[""remains_unclear""]",0,0,0,0,0,0,"[""2024-2025""]","[""percentage_raise""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-07618-01"", ""final"": ""https://brimfieldil.org/_files/ugd/fd1b95_0879ee0d60654b3090ce7ed2bfdccef7.pdf"", ""original"": ""https://www.brimfieldil.org/_files/ugd/fd1b95_0879ee0d60654b3090ce7ed2bfdccef7.pdf"", ""scout_target_id"": ""BRM5-20260731-07618""}"
BRMSRCDOC-20260803-2972c2c535db1eae7e55fbd3,BRMGRS-20260802-6bf37ca9bed8503c878e4d35,RMSRD-20260802-d1f7d4bda81c6c143757,Howe,PA,Northeast,pdf,agenda_packet_or_minutes,"[""BRMSPAN-20260802-3ec10e66e96cc4a86ba44e5a""]","[""BRMGRT-20260802-98f3c05359a73911a6886a59""]",1,"[""not_applicable""]",0,0,0,0,0,0,"[""Oct 1, 2022""]","[""unknown_or_mixed""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-03271-01"", ""final"": ""https://howetownship.com/wp-content/uploads/2022/11/HT-9-1-22.pdf"", ""original"": ""https://howetownship.com/wp-content/uploads/2022/11/HT-9-1-22.pdf"", ""scout_target_id"": ""BRM5-20260731-03271""}"
BRMSRCDOC-20260803-99f807826c0bf673360a4502,BRMGRS-20260802-6c02ce6f6c29c75423176b83,RMSRD-20260802-02ded5897080174f79b2,Carlock,IL,Midwest,pdf,other_local_government_pay_policy,"[""BRMSPAN-20260802-0951475b0608d5356c9eceec"",""BRMSPAN-20260802-10defe030c36ffe1e480bdfc"",""BRMSPAN-20260802-c3fdeb7d762f5636976622c7"",""BRMSPAN-20260802-d5c577a8d715c5d1fa371484""]","[""BRMGRT-20260802-145dea1b351ce5d2c3a72cc6"",""BRMGRT-20260802-b06dfd158d5415f187470025"",""BRMGRT-20260802-d823e1406dd01483fe553bb1"",""BRMGRT-20260802-251c798fbbb6634d1736312e""]",4,"[""not_applicable"",""remains_unclear""]",0,0,0,0,0,0,"[""2017""]","[""unknown_or_mixed""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-07639-01"", ""final"": ""https://carlockil.gov/documents/630/Carlock-Ch_1_2_3.pdf"", ""original"": ""https://carlockil.gov/documents/630/Carlock-Ch_1_2_3.pdf"", ""scout_target_id"": ""BRM5-20260731-07639""}"
