extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,disposition,page_relationship,bounded_evidence_pointer,confidence,reason_codes,short_rationale,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_reference_id,source_quantitative_observation_id,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane
cex1000_76ea8a540d28da3502c160d5,doc_2962b9f211a075ecb6fd3da5,ttd_a9a18838ed9dc7301e33cf1a,sr_6ac75d4b50bb229de883024c,NSCQ-IL-20260720-0178,IL,Highland Park,CITY OF HIGHLAND PARK,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0165_sr_6ac75d4b50bb229de883024c.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0165_sr_6ac75d4b50bb229de883024c.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0165_sr_6ac75d4b50bb229de883024c.pdf#page=25|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0165_sr_6ac75d4b50bb229de883024c.pdf#page=53|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0165_sr_6ac75d4b50bb229de883024c.pdf#page=54,low,NO_VISIBLE_BASE_WAGE_COMPENSATION_TERMS|NO_COMPENSATION_MECHANISM_FOR_WAGE_RATES|VISIBLE_TEXT_RELATES_TO_DUES_DEDUCTION_M,"The packet text discusses dues checkoff/indemnification, management rights, continuity of operations, and grievance/arbitration procedure; it does not provide any base wage amounts or wage-setting mechanisms.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_2c8b93e452a5ca3d3d120e0c,doc_571f04b5eb34afbc6602d947,ttd_05dffef9b5662d60d29e9930,sr_09df6502042b8efa0c8336c1,NSCQ-IL-20260720-0020,IL,Joliet,CITY OF JOLIET,non_safety,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0449_sr_09df6502042b8efa0c8336c1.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0449_sr_09df6502042b8efa0c8336c1.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0449_sr_09df6502042b8efa0c8336c1.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0449_sr_09df6502042b8efa0c8336c1.pdf#page=29|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0449_sr_09df6502042b8efa0c8336c1.pdf#page=43,low,VISIBLY_NO_NUMERIC_COMPENSATION_EVIDENCE|ONLY_TABLE_OF_CONTENTS_OR_PROCEDURAL_ARX,The provided pages do not include any visible base-wage amounts/rates or explicit wage-setting mechanisms; only a contents list and grievance/arbitration procedure text are shown.,needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_5b85c18ac244b3f39e1f8b2d,doc_de9be080117f9243be6e6eaa,ttd_5930f3e04ed620b91413c670,sr_43abf022b06087feb3f3050a,NSCQ-IL-20260720-0081,IL,Oak Lawn,VILLAGE OF OAK LAWN,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0014_sr_43abf022b06087feb3f3050a.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0014_sr_43abf022b06087feb3f3050a.pdf#page=18,unknown,BASED_WAGE_EVIDENCE_NOT_VISIBLE_IN_PROV|NO_COMPENSATION_NUMERIC_OR_MECHANISM_TOK,The provided pages do not show any visible base wage figures or compensation mechanism terms (only unrelated resolutions/agenda items and non-wage ordinance text).,excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_c5da56425991f4316e0d2d62,doc_76dee0856b4cf83466741eab,ttd_5b08a8394de66392d3b6c490,sr_1e4db9c9765e8e90edbf5cf0,NSCQ-IL-20260720-0255,IL,South Elgin,VILLAGE OF SOUTH ELGIN,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0204_sr_1e4db9c9765e8e90edbf5cf0.pdf#page=13,unknown,NO_COMPENSATION_TERMS_VISIBLE,"The provided pages describe grievance/arbitration procedure and limits on authority, with no visible base-wage rate, pay progression, effective dates for pay, or non-base compensation terms.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_4849bd96f9a0001488c0649d,doc_02e040ab70a9eab9ecea108c,ttd_7299afdb7bf850bc30ba652d,sr_3b405a4c42f45ccb2bcb3bd4,NSCQ-IL-20260720-0012,IL,Springfield,CITY OF SPRINGFIELD,non_safety,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0214_sr_3b405a4c42f45ccb2bcb3bd4.pdf#page=2,low,BOUNDARY_PACKET_CONTAINS_ONLY_COVER_PREL,"The provided page packet shows only cover/contents and general preamble language about paying employees commensurate with skill; no specific wage/compensation values, effective dates, rates, or wage-setting mechanisms are visible to structure as provisional evidence.",needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_6cbd34e4cbf3d137bb69bd30,doc_9539fc16f22599b94cbfd923,ttd_3ead0ec0dc73fb0dd8276440,sr_a75332f6cf723f92c92e272f,NSCQ-IL-20260720-0088,IL,Wheaton,CITY OF WHEATON,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0069_sr_a75332f6cf723f92c92e272f.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0069_sr_a75332f6cf723f92c92e272f.pdf#page=23,unknown,PAGE_PACKET_CONTAINS_NO_VISIBLE_BASE_WAE|PAGE_PACKET_CONTAINS_NO_VISIBLE_COMPENSI|EVIDENCE_IS_GRIEVANCE_PROCEDURE_AND_UNON,"The provided pages discuss recognition, arbitration/dues procedures, and probation/general contract administration, but contain no visible base pay amounts/rates/steps/grades or any explicit wage-setting mechanisms or non-base compensation terms.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_53e048c29859e76538235a1c,doc_4eb0112896365815d3ecf250,ttd_c4818dcfef32d3ce2b7fe3b9,sr_821104a32eeb7faaa4911efe,NSCQ-IL-20260720-0247,IL,Woodstock,CITY OF WOODSTOCK,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0186_sr_821104a32eeb7faaa4911efe.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0186_sr_821104a32eeb7faaa4911efe.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0186_sr_821104a32eeb7faaa4911efe.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0186_sr_821104a32eeb7faaa4911efe.pdf#page=24|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0186_sr_821104a32eeb7faaa4911efe.pdf#page=46,low,BOUNDARY_PACKET_CONTAINS_NO_VISIBLE_BASE|BOUNDARY_PACKET_CONTAINS_NO_VISIBLE_COMP,"The provided page excerpts describe general labor/management rights, grievance procedure, and a table of contents/headers referencing pay types, but do not include any visible wage amounts, rates, schedules, or mechanisms tied to specific compensation provisions.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_5f91233c132ded755e169d25,doc_5265c6767001bd85caed76b0,ttd_c36ba2cdb651adac5baccc5d,sr_50bae250923024f83d0d4cba,NSCQ-IL-20260720-0250,IL,Yorkville,CITY OF YORKVILLE,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0120_sr_50bae250923024f83d0d4cba.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0120_sr_50bae250923024f83d0d4cba.pdf#page=82|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0120_sr_50bae250923024f83d0d4cba.pdf#page=243,unknown,NO_VISIBLE_BASE_COMPENSATION_EVIDENCE_IN,The provided pages are agenda/administrative memos and do not show any base wage (salary/hourly/step/grade/pay band) or wage-setting mechanism details.,excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_5b6d161f0b61ac989baa63a8,doc_d5f00c8ade08f76152fa9e21,ttd_5c83741f37993a354d053545,sr_3a016655356386d166d110f9,NSCQ-MA-20260720-0035,MA,Cambridge,CITY OF CAMBRIDGE,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0017_sr_3a016655356386d166d110f9.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0017_sr_3a016655356386d166d110f9.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0017_sr_3a016655356386d166d110f9.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0017_sr_3a016655356386d166d110f9.pdf#page=47,high,NO_VISIBLE_BASE_PAY_COMPENSATION_EVIDED|PACKET_CONTAINS_PAYROLL_DEDUCTION_OF_UNI|NO_COMPENSATION_MECHANISM_TIED_TO_WAGE_R|NON_BASE_COMPONENTS_LIST_DOES_NOT_MATCH|NO_EFFECTIVE_DATE_OR_WAGE_RATE_PROVIDED,"Pages discuss union dues payroll deduction and grievance procedure timelines, without any base-wage rate/salary/grade or compensation-setting mechanism evidence.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_a7be9d0b29264dac7bb98f79,doc_00b636f73a6d528a99e81753,ttd_d9d754b0958cc37c630bbe20,sr_748b2fa6d4d5d1b7257f8bf0,NSCQ-MI-20260720-0005,MI,Lansing,CITY OF LANSING,non_safety,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0419_sr_748b2fa6d4d5d1b7257f8bf0.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0419_sr_748b2fa6d4d5d1b7257f8bf0.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0419_sr_748b2fa6d4d5d1b7257f8bf0.pdf#page=37|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0419_sr_748b2fa6d4d5d1b7257f8bf0.pdf#page=81,unknown,NO_VISIBLE_BASE_WAGE_COMPENSATION_TERMS,"The provided pages contain union representation and dues/fee deduction administration, plus layoff/bumping procedure text, but no visible base wage amount/rate, salary/grade/step, or wage-related mechanism tied to compensation.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_babaf35a971f41b13b228b19,doc_e361be3fbb1d1cec674bdb2d,ttd_a01b68c85cf9c805642d3998,sr_437497437cf21b579ef0f8d5,NSCQ-MI-20260720-0018,MI,Livonia,CITY OF LIVONIA,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0006_sr_437497437cf21b579ef0f8d5.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0006_sr_437497437cf21b579ef0f8d5.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0006_sr_437497437cf21b579ef0f8d5.pdf#page=31|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0006_sr_437497437cf21b579ef0f8d5.pdf#page=35|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0006_sr_437497437cf21b579ef0f8d5.pdf#page=39|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0006_sr_437497437cf21b579ef0f8d5.pdf#page=68|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0006_sr_437497437cf21b579ef0f8d5.pdf#page=69,unknown,NO_VISIBLE_BASE_WAGE_VALUES|NO_VISIBLE_COMPENSATION_MECHANISM_RULES|NO_VISIBLE_NON_BASE_COMPENSATION_ITEMS,"The provided pages show the agreement title/period, section index mentions, and promotion/seniority procedure text, but do not display any base wage numbers/rates or any explicit pay-setting formulas/mechanisms, and do not show non-base compensation terms with values.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_428982a7c7d52e7ad7b9ed4c,doc_3e5a0ad9436db9689293f22b,ttd_8f0a63bb7b91bce666acdc1a,sr_a6a6f210c78135dc4788ea14,NSCQ-MI-20260720-0152,MI,Owosso,CITY OF OWOSSO,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0119_sr_a6a6f210c78135dc4788ea14.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0119_sr_a6a6f210c78135dc4788ea14.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0119_sr_a6a6f210c78135dc4788ea14.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0119_sr_a6a6f210c78135dc4788ea14.pdf#page=25|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0119_sr_a6a6f210c78135dc4788ea14.pdf#page=47,high,PROVIDED_PAGES_DISCUSS_UNION_DUES_CHECK_|NO_VISIBLE_BASE_WAGE_COMPENSATION_PROVIS,"The visible text addresses union dues deduction/check-off procedures and grievance/mediation steps, with no explicit base wage, wage rate, or pay change terms.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_31eee646889ec1f5f9c0f659,doc_6e4a69b8e3c85f2dbadc65da,ttd_ab9f18abccfa90a0df6e6a33,sr_5e6441c2b3062c2a82cac2be,NSCQ-OH-20260720-0171,OH,Avon Lake,CITY OF AVON LAKE,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0292_sr_5e6441c2b3062c2a82cac2be.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0292_sr_5e6441c2b3062c2a82cac2be.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0292_sr_5e6441c2b3062c2a82cac2be.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0292_sr_5e6441c2b3062c2a82cac2be.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0292_sr_5e6441c2b3062c2a82cac2be.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0292_sr_5e6441c2b3062c2a82cac2be.pdf#page=22|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0292_sr_5e6441c2b3062c2a82cac2be.pdf#page=38,unknown,NO_BASE_WAGE_VALUES_VISIBLE|NO_COMPENSATION_MECHANISM_TEXT_VISIBLE|PAGES_APPEAR_TO_BE_COVER_FRONT_MATTER_OR|TABLE_OF_CONTENTS_ONLY,"The provided pages show agreement metadata and table-of-contents/recognition text but no visible base wage rates/steps/grades, no wage-setting formulas, and no non-base compensation provisions with actionable details.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_ceefc883e568ebde3b64cd8b,doc_aea1676214da97e6b578c3d8,ttd_5653eb7e0a3618b26772bf80,sr_8287382d978d7283442fb4fe,NSCQ-OH-20260720-0214,OH,Barberton,CITY OF BARBERTON,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0232_sr_8287382d978d7283442fb4fe.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0232_sr_8287382d978d7283442fb4fe.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0232_sr_8287382d978d7283442fb4fe.pdf#page=20|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0232_sr_8287382d978d7283442fb4fe.pdf#page=48,unknown,BOUNDING_PACKET_CONTAINS_NO_VISIBLE_BASE,"The provided pages include contract headings/TOC and general articles (e.g., management rights, conformity to law) without any visible base-wage amounts/rates, pay-setting mechanisms, or non-base compensation terms.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_0637d097d78d15ba0db586e9,doc_cb78e5858da4d63a2e63a26f,ttd_00e09d33efbc217c73f37e24,sr_a35ebcb8bf7ce06ff0247ddd,NSCQ-OH-20260720-0471,OH,Bexley,CITY OF BEXLEY,non_safety,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0238_sr_a35ebcb8bf7ce06ff0247ddd.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0238_sr_a35ebcb8bf7ce06ff0247ddd.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0238_sr_a35ebcb8bf7ce06ff0247ddd.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0238_sr_a35ebcb8bf7ce06ff0247ddd.pdf#page=25|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0238_sr_a35ebcb8bf7ce06ff0247ddd.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0238_sr_a35ebcb8bf7ce06ff0247ddd.pdf#page=48,low,NO_VISIBLE_BASE_WAGE_COMPENSATION_TERMS|NO_VISIBLE_COMPENSATION_MECHANISM_FOR_WA,"The provided page packet shows a title page and union-security language about dues/fair share deductions, but no visible base wage amounts or compensation-setting mechanisms (e.g., wage rates, pay steps, raises, or formulas) for employees.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_384dd3aecd1c5da1a06ae004,doc_3dd7d3510de57f5c50b5a9fe,ttd_0dd57ce192199063fadfb487,sr_74232efa025bc7555c3d8f82,NSCQ-OH-20260720-0146,OH,Bowling Green,CITY OF BOWLING GREEN,police,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0308_sr_74232efa025bc7555c3d8f82.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0308_sr_74232efa025bc7555c3d8f82.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0308_sr_74232efa025bc7555c3d8f82.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0308_sr_74232efa025bc7555c3d8f82.pdf#page=27,low,VISIBLE_TEXT_CONTAINS_TABLE_OF_CONTENTS_,"The provided packet pages mainly show agreement cover/contents and non-compensation provisions; no specific base-wage amounts, pay formulas, or wage-setting mechanisms are visible, and referenced wage sections (e.g., 'Wages 36') are not included in the bounded text.",needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_828b842fe27fb9a84e7709cc,doc_d068e6f8972d7306560e93f2,ttd_5afe02792f9d026b9273b74a,sr_e86afa216274922d99671f36,NSCQ-OH-20260720-0271,OH,Broadview Heights,CITY OF BROADVIEW HEIGHTS,fire,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0284_sr_e86afa216274922d99671f36.pdf#page=3|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0284_sr_e86afa216274922d99671f36.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0284_sr_e86afa216274922d99671f36.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0284_sr_e86afa216274922d99671f36.pdf#page=11,low,BOUNDING_PACKET_CONTAINS_ONLY_TABLE_OF_4|NO_EXPLICIT_COMPENSATION_SCHEDULE_VALUES,The provided page packet contains only agreement preface/contents and article headings; no visible base-wage amounts or compensation mechanisms are shown.,needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
