non_base_wage_observation_id,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,contract_period_start,contract_period_end,page_number,non_base_wage_type,value_text,effective_date,eligibility_or_implementation_rule,bounded_evidence_pointer,confidence,reason_code,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,source_quantitative_observation_id,source_mixed_join_key,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane
nobs_7fd0eea284c5d5fd1b9a4a61,cex_44661af40fa2ef3cd7de725f,doc_45b6d37ccc80199ef57f243f,ttd_a1d1a695722e9094f5d7dc2f,sr_a53fdc87959971fc111de210,NSCQ-IL-20260720-0092,IL,Wheaton,CITY OF WHEATON,non_safety,cba,,,22,leave,vacation payout/use similar schedule; except interest arbitration and/or previous red-circling,,City implements a similar schedule of vacation payout/use for all employees except those subject to interest arbitration and/or previous red-circling,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0191_sr_a53fdc87959971fc111de210.pdf#page=22,medium,L11,provisional_unverified,corrected_500_seed,nobs_7fd0eea284c5d5fd1b9a4a61,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_7fd0eea284c5d5fd1b9a4a61,,true,,,,not_in_targeted_queue,not_applicable,,nobs_7fd0eea284c5d5fd1b9a4a61,true
nobs_c1be24d6351843942fad05cd,cex_44661af40fa2ef3cd7de725f,doc_45b6d37ccc80199ef57f243f,ttd_a1d1a695722e9094f5d7dc2f,sr_a53fdc87959971fc111de210,NSCQ-IL-20260720-0092,IL,Wheaton,CITY OF WHEATON,non_safety,cba,,,22,leave,new employees eligible for vacation usage after 6 months of service,,successfully completing six (6) months of service,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0191_sr_a53fdc87959971fc111de210.pdf#page=22,high,L12,provisional_unverified,corrected_500_seed,nobs_c1be24d6351843942fad05cd,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_c1be24d6351843942fad05cd,,true,,,,not_in_targeted_queue,not_applicable,,nobs_c1be24d6351843942fad05cd,true
nobs_50a3de6abaa0518b8ed76499,cex_44661af40fa2ef3cd7de725f,doc_45b6d37ccc80199ef57f243f,ttd_a1d1a695722e9094f5d7dc2f,sr_a53fdc87959971fc111de210,NSCQ-IL-20260720-0092,IL,Wheaton,CITY OF WHEATON,non_safety,cba,,,22,leave,vacation use increments of 2 hours or more; smaller increments allowed with permission,,Vacation may be used in increments of two (2) hours or more; smaller increments permitted if the job assignment for that day is completed and employee receives permission from Division Superintendent or designee,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0191_sr_a53fdc87959971fc111de210.pdf#page=22,high,L13,provisional_unverified,corrected_500_seed,nobs_50a3de6abaa0518b8ed76499,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_50a3de6abaa0518b8ed76499,,true,,,,not_in_targeted_queue,not_applicable,,nobs_50a3de6abaa0518b8ed76499,true
nobs_aa2c7e57009bb869fe057bea,cex_44661af40fa2ef3cd7de725f,doc_45b6d37ccc80199ef57f243f,ttd_a1d1a695722e9094f5d7dc2f,sr_a53fdc87959971fc111de210,NSCQ-IL-20260720-0092,IL,Wheaton,CITY OF WHEATON,non_safety,cba,,,22,leave,vacation at separation: accumulated vacation at separation uses the employee's current rate of pay,,"At separation, compensation for unused vacation allowances is based on the employee's current rate of pay",tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0191_sr_a53fdc87959971fc111de210.pdf#page=22,medium,L14,provisional_unverified,corrected_500_seed,nobs_aa2c7e57009bb869fe057bea,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_aa2c7e57009bb869fe057bea,,true,,,,not_in_targeted_queue,not_applicable,,nobs_aa2c7e57009bb869fe057bea,true
nobs_a3f59d3de017bca58bb7df1a,cex_44661af40fa2ef3cd7de725f,doc_45b6d37ccc80199ef57f243f,ttd_a1d1a695722e9094f5d7dc2f,sr_a53fdc87959971fc111de210,NSCQ-IL-20260720-0092,IL,Wheaton,CITY OF WHEATON,non_safety,cba,,,22,leave,vacation selection: simultaneous requests considered in order of seniority; written requests 3 work days in advance; one,,Simultaneous requests considered in order of seniority; written vacation leave requests made at least three (3) work days in advance approved or denied within one (1) work day,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0191_sr_a53fdc87959971fc111de210.pdf#page=22,medium,L15,provisional_unverified,corrected_500_seed,nobs_a3f59d3de017bca58bb7df1a,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_a3f59d3de017bca58bb7df1a,,true,,,,not_in_targeted_queue,not_applicable,,nobs_a3f59d3de017bca58bb7df1a,true
nobs_10027a017eddb0bbd9e2ac4f,cex_8d9a0e2f35959dd202ed1123,doc_ea0c8105858a51f07d95381e,ttd_2a25919a713603d820e39c55,sr_d15cc4585f5931e83c8142a3,NSCQ-IL-20260720-0089,IL,Wheaton,CITY OF WHEATON,police,cba,,,7,other,Union dues deducted each month in the amount certified by the Union; submitted within fifteen (15) days after deductions,,Deducted upon receipt of proper written authorization from a Member,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0001_sr_d15cc4585f5931e83c8142a3.pdf#page=7,medium,DPAUEDUCTION_BY_AUTHORIZATION_AND_TIMEFR,provisional_unverified,corrected_500_seed,nobs_10027a017eddb0bbd9e2ac4f,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_10027a017eddb0bbd9e2ac4f,,true,,,,not_in_targeted_queue,not_applicable,,nobs_10027a017eddb0bbd9e2ac4f,true
nobs_e437c6cbc92d511263df52a5,cex_8d9a0e2f35959dd202ed1123,doc_ea0c8105858a51f07d95381e,ttd_2a25919a713603d820e39c55,sr_d15cc4585f5931e83c8142a3,NSCQ-IL-20260720-0089,IL,Wheaton,CITY OF WHEATON,police,cba,,,7,other,Fair share fee deducted monthly from earnings of non-members; commences thirty (30) days after the effective date of the,thirty (30) days after the effective date of this Agreement,Applies to members who are not members of Chapter #450; for collective bargaining and contract administration services,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0001_sr_d15cc4585f5931e83c8142a3.pdf#page=7,medium,FAIR_SHARE_FEE_COMMENCEMENT_AND_MONTHLY,provisional_unverified,corrected_500_seed,nobs_e437c6cbc92d511263df52a5,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_e437c6cbc92d511263df52a5,,true,,,,not_in_targeted_queue,not_applicable,,nobs_e437c6cbc92d511263df52a5,true
nobs_5372a75f67072ad6790c28c9,cex_22d4d1ba800b504466fa6c16,doc_3ee485f65d8ce8dee311a973,ttd_ff7bb5740c1f0e90ebb6679a,sr_140e175be2428c7322e45aad,NSCQ-KS-20260720-0018,KS,Hutchinson,CITY OF HUTCHINSON,police,cba,,,21,other,Designated Bureau Pay: additional $1.25 per hour for all actual hours worked (excluding outside security assignments; no,,Excludes outside security assignments and excludes periods of paid or unpaid leave and periods assigned to light duty.,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0026_sr_140e175be2428c7322e45aad.pdf#page=21,medium,N1,provisional_unverified,corrected_500_seed,nobs_5372a75f67072ad6790c28c9,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_5372a75f67072ad6790c28c9,,true,,,,not_in_targeted_queue,not_applicable,,nobs_5372a75f67072ad6790c28c9,true
nobs_eaa8f07c76407a6d0f5f4f28,cex_22d4d1ba800b504466fa6c16,doc_3ee485f65d8ce8dee311a973,ttd_ff7bb5740c1f0e90ebb6679a,sr_140e175be2428c7322e45aad,NSCQ-KS-20260720-0018,KS,Hutchinson,CITY OF HUTCHINSON,police,cba,,,21,stipend,Special Duty Pay monthly rates: $75 per month and $50 per month,,Paid during two (2) bi-weekly pay cycles each month if employee is in active pay status; employee cannot receive more than two (2) Special Duty pays at the same time.,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0026_sr_140e175be2428c7322e45aad.pdf#page=21,high,N2,provisional_unverified,corrected_500_seed,nobs_eaa8f07c76407a6d0f5f4f28,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_eaa8f07c76407a6d0f5f4f28,,true,,,,not_in_targeted_queue,not_applicable,,nobs_eaa8f07c76407a6d0f5f4f28,true
nobs_27da8538b8c5eac3a2a38a2d,cex_22d4d1ba800b504466fa6c16,doc_3ee485f65d8ce8dee311a973,ttd_ff7bb5740c1f0e90ebb6679a,sr_140e175be2428c7322e45aad,NSCQ-KS-20260720-0018,KS,Hutchinson,CITY OF HUTCHINSON,police,cba,,,21,longevity,Longevity Pay frozen at end of 2016 payroll year-end rate (12/24/2016),12/24/2016,Employees not eligible for longevity pay by 12/24/2016 will not receive longevity pay in future years; progression to higher longevity tiers is discontinued.,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0026_sr_140e175be2428c7322e45aad.pdf#page=21,high,N3,provisional_unverified,corrected_500_seed,nobs_27da8538b8c5eac3a2a38a2d,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_27da8538b8c5eac3a2a38a2d,,true,,,,not_in_targeted_queue,not_applicable,,nobs_27da8538b8c5eac3a2a38a2d,true
nobs_3f2a616db5662fb7eb413b51,cex_0f21f7f72e851886c4e82191,doc_0a98aac0d2c5cd146a99cfad,ttd_c48c06bdaff7b82eb60857b8,sr_10cb9191b1b576792d8ec4f9,NSCQ-KY-20260720-0004,KY,Lexington-Fayette,URBAN COUNTY GOVERNMENT OF LEXINGTON-FAYETTE,police,cba,,,13,leave,standard notification forty-eight (48) hours,,Pre-approved by Member’s immediate supervisor; approval not unreasonably withheld; parameters may be shorter case-by-case; reporting as “Union Business.”,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0375_sr_10cb9191b1b576792d8ec4f9.pdf#page=13,medium,S4_48H,provisional_unverified,corrected_500_seed,nobs_3f2a616db5662fb7eb413b51,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_3f2a616db5662fb7eb413b51,,true,,,,not_in_targeted_queue,not_applicable,,nobs_3f2a616db5662fb7eb413b51,true
nobs_7a2eab2ecacf71bbf2bb7e2d,cex_0f21f7f72e851886c4e82191,doc_0a98aac0d2c5cd146a99cfad,ttd_c48c06bdaff7b82eb60857b8,sr_10cb9191b1b576792d8ec4f9,NSCQ-KY-20260720-0004,KY,Lexington-Fayette,URBAN COUNTY GOVERNMENT OF LEXINGTON-FAYETTE,police,cba,,,13,leave,leave with pay for seven (7) duly elected delegates,,Active sworn employees; time spent reported as “Union Business” with comment note “Kentucky State Lodge Board” or “National Conference.”,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0375_sr_10cb9191b1b576792d8ec4f9.pdf#page=13,medium,S5_7D,provisional_unverified,corrected_500_seed,nobs_7a2eab2ecacf71bbf2bb7e2d,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_7a2eab2ecacf71bbf2bb7e2d,,true,,,,not_in_targeted_queue,not_applicable,,nobs_7a2eab2ecacf71bbf2bb7e2d,true
nobs_5b15fcf8491315aa7f29c726,cex_0f21f7f72e851886c4e82191,doc_0a98aac0d2c5cd146a99cfad,ttd_c48c06bdaff7b82eb60857b8,sr_10cb9191b1b576792d8ec4f9,NSCQ-KY-20260720-0004,KY,Lexington-Fayette,URBAN COUNTY GOVERNMENT OF LEXINGTON-FAYETTE,police,cba,,,13,leave,"up to six (6) hours per month (regular work hours, no loss in compensation)",,Forty-eight (48) hours prior supervisory notice required; elected board members (active sworn employees); time reported as “Union Business” and noted “Local Board.”,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0375_sr_10cb9191b1b576792d8ec4f9.pdf#page=13,high,S6_6H,provisional_unverified,corrected_500_seed,nobs_5b15fcf8491315aa7f29c726,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_5b15fcf8491315aa7f29c726,,true,,,,not_in_targeted_queue,not_applicable,,nobs_5b15fcf8491315aa7f29c726,true
nobs_c60f8b73ef4496df69f7d18b,cex_0f21f7f72e851886c4e82191,doc_0a98aac0d2c5cd146a99cfad,ttd_c48c06bdaff7b82eb60857b8,sr_10cb9191b1b576792d8ec4f9,NSCQ-KY-20260720-0004,KY,Lexington-Fayette,URBAN COUNTY GOVERNMENT OF LEXINGTON-FAYETTE,police,cba,,,12,leave,straight-time basis only,,Grievance meeting leave for designated representatives; time reported as “Union Business” and note “grievances.”,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0375_sr_10cb9191b1b576792d8ec4f9.pdf#page=12,medium,S2_ST,provisional_unverified,corrected_500_seed,nobs_c60f8b73ef4496df69f7d18b,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_c60f8b73ef4496df69f7d18b,,true,,,,not_in_targeted_queue,not_applicable,,nobs_c60f8b73ef4496df69f7d18b,true
nobs_25d6544d988b3befc2c2fbfb,cex_0f21f7f72e851886c4e82191,doc_0a98aac0d2c5cd146a99cfad,ttd_c48c06bdaff7b82eb60857b8,sr_10cb9191b1b576792d8ec4f9,NSCQ-KY-20260720-0004,KY,Lexington-Fayette,URBAN COUNTY GOVERNMENT OF LEXINGTON-FAYETTE,police,cba,,,12,leave,designate representatives within thirty (30) days; changes provided no less than forty-eight (48) hours before effect,,Applies to three (3) representatives designated for the grievance-related leave process.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0375_sr_10cb9191b1b576792d8ec4f9.pdf#page=12,medium,S2_30D_48H,provisional_unverified,corrected_500_seed,nobs_25d6544d988b3befc2c2fbfb,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_25d6544d988b3befc2c2fbfb,,true,,,,not_in_targeted_queue,not_applicable,,nobs_25d6544d988b3befc2c2fbfb,true
nobs_5b4a25b940701a155e388ea0,cex_0d2cd0a78c0a6c5a58ec2fc0,doc_3c614d957d9c2118b993abd5,ttd_90fb086b2af045f005704609,sr_4e021c8c6b1df2162af10058,NSCQ-LA-20260720-0003,LA,Baton Rouge,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,police,ordinance_or_policy,,,1,other,"incentive pay in incremental payments totaling $10,000 for Non-Post-Certified Police Officers","January 1, 2024","Complete the 2023 or 2024 Police Academy and receive a satisfactory supervisor review by November 15, 2024; hired no later than July 27, 2024.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0468_sr_4e021c8c6b1df2162af10058.pdf#page=1,high,P1_RECRUITMENT_RETENTION_INCENTIVE_TOTAL,provisional_unverified,corrected_500_seed,nobs_5b4a25b940701a155e388ea0,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_5b4a25b940701a155e388ea0,,true,,,,not_in_targeted_queue,not_applicable,,nobs_5b4a25b940701a155e388ea0,true
nobs_c7ed7d8b5b568573e80e2c8e,cex_0d2cd0a78c0a6c5a58ec2fc0,doc_3c614d957d9c2118b993abd5,ttd_90fb086b2af045f005704609,sr_4e021c8c6b1df2162af10058,NSCQ-LA-20260720-0003,LA,Baton Rouge,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,police,ordinance_or_policy,,,1,other,"incentive pay in incremental payments totaling $15,000 for Post-Certified Police Officers","January 1, 2024","Complete the 2023 or 2024 Police Academy and receive a satisfactory supervisor review by November 15, 2024; hired no later than July 27, 2024.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0468_sr_4e021c8c6b1df2162af10058.pdf#page=1,high,P1_RECRUITMENT_RETENTION_INCENTIVE_TOTAL,provisional_unverified,corrected_500_seed,nobs_c7ed7d8b5b568573e80e2c8e,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_c7ed7d8b5b568573e80e2c8e,,true,,,,not_in_targeted_queue,not_applicable,,nobs_c7ed7d8b5b568573e80e2c8e,true
nobs_5d92605b8bd3a99d677cc57f,cex_0d2cd0a78c0a6c5a58ec2fc0,doc_3c614d957d9c2118b993abd5,ttd_90fb086b2af045f005704609,sr_4e021c8c6b1df2162af10058,NSCQ-LA-20260720-0003,LA,Baton Rouge,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,police,ordinance_or_policy,,,2,other,"incentive pay in incremental payments totaling $8,000 for Police Communications Officer I","January 1, 2024","Complete initial training and receive satisfactory supervisor review by November 15, 2024; hired on or after June 17, 2023 but no later than July 27, 2024.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0468_sr_4e021c8c6b1df2162af10058.pdf#page=2,high,P2_COMMS_OFFICER_INCENTIVE_TOTAL,provisional_unverified,corrected_500_seed,nobs_5d92605b8bd3a99d677cc57f,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_5d92605b8bd3a99d677cc57f,,true,,,,not_in_targeted_queue,not_applicable,,nobs_5d92605b8bd3a99d677cc57f,true
nobs_0bf84852933e973651497c1e,cex_e095f5d719d970a328732270,doc_7c753a06913243bfadc6cbf1,ttd_44766a2f151b1f8a1dbdc34e,sr_d5ec97e72a7b268a06e0cc74,NSCQ-MA-20260720-0154,MA,Amesbury,CITY OF AMESBURY,non_safety,cba,,,12,overtime,off in lieu of overtime pay for all hours worked in excess of forty,,Applied to hours worked in excess of forty (hours); provides time off in lieu of overtime pay.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0085_sr_d5ec97e72a7b268a06e0cc74.pdf#page=12,medium,N1,provisional_unverified,corrected_500_seed,nobs_0bf84852933e973651497c1e,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_0bf84852933e973651497c1e,,true,,,,not_in_targeted_queue,not_applicable,,nobs_0bf84852933e973651497c1e,true
nobs_afb45cff6bb583c4a82867ed,cex_e095f5d719d970a328732270,doc_7c753a06913243bfadc6cbf1,ttd_44766a2f151b1f8a1dbdc34e,sr_d5ec97e72a7b268a06e0cc74,NSCQ-MA-20260720-0154,MA,Amesbury,CITY OF AMESBURY,non_safety,cba,,,5,other,"Reasonable time with pay for Union Steward to take care of Union business within the bargaining unit, including but not限",,"Union Steward time with pay for Union business within the bargaining unit, including grievances.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0085_sr_d5ec97e72a7b268a06e0cc74.pdf#page=5,medium,N2,provisional_unverified,corrected_500_seed,nobs_afb45cff6bb583c4a82867ed,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_afb45cff6bb583c4a82867ed,,true,,,,not_in_targeted_queue,not_applicable,,nobs_afb45cff6bb583c4a82867ed,true
nobs_25b3d6b03198108c3f5a12b4,cex_a5d2b0d4a353f7667a6bec84,doc_3f9358b4e30099561f2e501c,ttd_834613a4ba218066af12ffaf,sr_e50a4c040bab2ef3208c6f57,NSCQ-MA-20260720-0079,MA,Amherst Town,CITY OF AMHERST TOWN,non_safety,cba,,,12,overtime,Overtime paid at 1-1/2 times the regular rate of pay for hours worked in excess of eight (8) hours in one (1) day and/or,,Applies to all employees covered by this Agreement; scheduled overtime distributed on a rotating basis by seniority; emergency overtime triggered when needed and sufficient volunteers are not available (remaining employees required to work/,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0082_sr_e50a4c040bab2ef3208c6f57.pdf#page=12,high,ARTICLE13_OVERTIME_MULTIPLIER_AND_THRESH,provisional_unverified,corrected_500_seed,nobs_25b3d6b03198108c3f5a12b4,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_25b3d6b03198108c3f5a12b4,,true,,,,not_in_targeted_queue,not_applicable,,nobs_25b3d6b03198108c3f5a12b4,true
nobs_3ca492c2b78210473b249b3c,cex_a5d2b0d4a353f7667a6bec84,doc_3f9358b4e30099561f2e501c,ttd_834613a4ba218066af12ffaf,sr_e50a4c040bab2ef3208c6f57,NSCQ-MA-20260720-0079,MA,Amherst Town,CITY OF AMHERST TOWN,non_safety,cba,,,12,overtime,Call-Back-Pay: one half hours of straight pay for each hour worked on Call Back; minimum of three (3) hours pay at 1-1/2,,Call-back applies after an employee completes assigned work and left place of assigned work; provides minimum guarantee and formula for call-back hours worked.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0082_sr_e50a4c040bab2ef3208c6f57.pdf#page=12,high,ARTICLE13_CALL_BACK_MINIMUM_AND_FORMULA,provisional_unverified,corrected_500_seed,nobs_3ca492c2b78210473b249b3c,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_3ca492c2b78210473b249b3c,,true,,,,not_in_targeted_queue,not_applicable,,nobs_3ca492c2b78210473b249b3c,true
nobs_523e5ebf40d91e03d77e57ef,cex_a5d2b0d4a353f7667a6bec84,doc_3f9358b4e30099561f2e501c,ttd_834613a4ba218066af12ffaf,sr_e50a4c040bab2ef3208c6f57,NSCQ-MA-20260720-0079,MA,Amherst Town,CITY OF AMHERST TOWN,non_safety,cba,,,12,overtime,No Pyramiding: compensation shall not be paid more than once for the same hours under any provision.,,Prevents duplicate overtime compensation for the same hours.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0082_sr_e50a4c040bab2ef3208c6f57.pdf#page=12,high,ARTICLE13_NO_PYRAMIDING,provisional_unverified,corrected_500_seed,nobs_523e5ebf40d91e03d77e57ef,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_523e5ebf40d91e03d77e57ef,,true,,,,not_in_targeted_queue,not_applicable,,nobs_523e5ebf40d91e03d77e57ef,true
nobs_52d2ac229413a5035b495c69,cex_f978d6e4a1639ee32ef82e6f,doc_4e013fc324d144302935e149,ttd_7cad3dbe76b75c0960166494,sr_fa4a42ae9a806bc0244dd1b7,NSCQ-MA-20260720-0077,MA,Amherst Town,CITY OF AMHERST TOWN,police,cba,,,6,leave,Funeral Leave: up to four (4) working days off with pay,,Allowed should the spouse/parents/step parents/grandparents/children/step children (listed relatives) be involved (as stated in the clause).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0034_sr_fa4a42ae9a806bc0244dd1b7.pdf#page=6,medium,ARTICLE_III_FUNERAL_LEAVE_DAYS_WITH_PAY,provisional_unverified,corrected_500_seed,nobs_52d2ac229413a5035b495c69,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_52d2ac229413a5035b495c69,,true,,,,not_in_targeted_queue,not_applicable,,nobs_52d2ac229413a5035b495c69,true
