packet,packet_position,canonical_packet_record_key
implementation,122,obs:EXTOBS-2299807ac14558bf689d340d
implementation,123,obs:EXTOBS-7ba8dc828d10c03cf27d5d11
implementation,124,obs:EXTOBS-6ad9aca67e2004584a139cc2
implementation,125,obs:EXTOBS-1138e88d4a30fefb8fd01416
implementation,126,obs:EXTOBS-79059aacbd788025472c108d
implementation,127,obs:EXTOBS-f8259de094491368a417f725
implementation,128,obs:EXTOBS-d93b99f8ddd101e2374033cc
implementation,129,obs:EXTOBS-c503698d43a83b274413da47
implementation,130,obs:EXTOBS-32ac69200b9d5d5292ae6511
implementation,131,obs:EXTOBS-30dbd1929e1103586e1650d8
implementation,132,obs:EXTOBS-9fd9fc5badcc7a34a8eb6a07
implementation,133,obs:EXTOBS-ada4027876b6fad0d616b1e6
implementation,134,obs:EXTOBS-0f61f31734000aa9c338b59f
implementation,135,obs:EXTOBS-6065037f6c86efea9d2431c9
implementation,136,obs:EXTOBS-8d5f885cad6e276cc95e5c53
implementation,137,obs:EXTOBS-d8a1263feafa5304ec8c8472
implementation,138,obs:EXTOBS-a5bfd61d2cc2249aecc9325f
implementation,139,obs:EXTOBS-d2d072f328cc2365986c4b5d
implementation,140,obs:EXTOBS-e2fc1e69da8482a5ada41a47
implementation,141,obs:EXTOBS-7d3c6d92492e751b0fe033d4
implementation,142,obs:EXTOBS-dddff6294c65e27c7c28ea62
implementation,143,obs:EXTOBS-b66516f22c003a073942b556
implementation,144,obs:EXTOBS-82a0800c90351440e7e61792
implementation,145,obs:EXTOBS-725d8ef0875943525d8f9337
implementation,146,obs:EXTOBS-f50865f059fac2f09a3e4380
implementation,147,obs:EXTOBS-cca596f6a575b83c17458e7b
implementation,148,obs:EXTOBS-08b72c68ec5a49afe54def20
implementation,149,obs:EXTOBS-e22aeca90b14b32c52aff96b
implementation,150,obs:EXTOBS-e1836bf7961a521621aa82d7
safety_wage_growth,1,obs:EXTOBS-ba1a6ee8111315b198d87e6d
safety_wage_growth,2,obs:EXTOBS-fe5a90324e340152b1b6fe04
safety_wage_growth,3,obs:EXTOBS-244a06c157379fb0c30e572d
safety_wage_growth,4,obs:EXTOBS-9c97c42da4f14957717560c5
safety_wage_growth,5,obs:EXTOBS-b5b2e0d4ec036a11fddfc3ac
safety_wage_growth,6,obs:EXTOBS-27043c321ebe1273faaddd10
safety_wage_growth,7,obs:EXTOBS-c570f482c2f0bda2a1d1000e
safety_wage_growth,8,obs:EXTOBS-8d687fba971e17a289850100
safety_wage_growth,9,obs:EXTOBS-e3597c4465e7eed1c9071d90
safety_wage_growth,10,obs:EXTOBS-b48c6694d3e815d2832c4c87
safety_wage_growth,11,obs:EXTOBS-404184f46a9987ff83854498
safety_wage_growth,12,obs:EXTOBS-f8df1808a5047be223ba9d87
safety_wage_growth,13,obs:EXTOBS-b56d90ab68c277cbd8eaafb6
safety_wage_growth,14,obs:EXTOBS-1e0a95180191edf3878d288a
safety_wage_growth,15,obs:EXTOBS-a9420931b60e5434b267012f
safety_wage_growth,16,obs:EXTOBS-a28cecc29fc86c7e85501126
safety_wage_growth,17,obs:EXTOBS-4983be8b24f91b85235b171e
safety_wage_growth,18,obs:EXTOBS-57a1df17600a414dba4808d3
safety_wage_growth,19,obs:EXTOBS-da33f64e7aca9efdb1a4343e
safety_wage_growth,20,obs:EXTOBS-60b1f24ebac7798e195ddc13
safety_wage_growth,21,obs:EXTOBS-a7f4080e92e221c66a7d0859
safety_wage_growth,22,obs:EXTOBS-af2bbb5dfded801243927855
safety_wage_growth,23,obs:EXTOBS-7a0cdff0d09546412fbb6c67
safety_wage_growth,24,obs:EXTOBS-35d3dfacfb06294d17ba2ebe
safety_wage_growth,25,obs:EXTOBS-e4f61fdeabc594f4a0b05629
safety_wage_growth,26,obs:EXTOBS-a55a1ac5a87a6e4932eb5c68
safety_wage_growth,27,obs:EXTOBS-73f6075b1b2584620382cc4f
safety_wage_growth,28,obs:EXTOBS-8e3c9f5957b31f7b7c1f247a
safety_wage_growth,29,obs:EXTOBS-72eca0d5cd50cf2ec9859c1b
safety_wage_growth,30,obs:EXTOBS-a82ebdb02466f22d7b9efccf
safety_wage_growth,31,obs:EXTOBS-2460de0afdc501df32283c38
safety_wage_growth,32,obs:EXTOBS-5ac286b44847792b595bbc8f
safety_wage_growth,33,obs:EXTOBS-0ca15e2c9ee2cdcba36fe16f
safety_wage_growth,34,obs:EXTOBS-ebc807abc9f843656133479e
safety_wage_growth,35,obs:EXTOBS-b0351fc540ff403437a2618b
safety_wage_growth,36,obs:EXTOBS-6252548d568667903f9ba851
safety_wage_growth,37,obs:EXTOBS-6697b115f545b019762766d3
safety_wage_growth,38,obs:EXTOBS-c99b68afaf33a2481df8e6fd
safety_wage_growth,39,obs:EXTOBS-ee96326d85768e2a4d594f54
safety_wage_growth,40,obs:EXTOBS-7c4e4a257b36f7418209b90a
safety_wage_growth,41,obs:EXTOBS-68fde18dfe88eb4102f146c1
safety_wage_growth,42,obs:EXTOBS-31db26309fc9e0d0f94a241f
safety_wage_growth,43,obs:EXTOBS-ef99911b737c10f6b8ece9a6
safety_wage_growth,44,obs:EXTOBS-1ee7c72c14d254e8eed3bdcd
safety_wage_growth,45,obs:EXTOBS-c14fe20f1463c9bbe2bf53e9
safety_wage_growth,46,obs:EXTOBS-3e63a1e661bf78c1b679436d
safety_wage_growth,47,obs:EXTOBS-3b99978dffd8fdde27e5ce6b
safety_wage_growth,48,obs:EXTOBS-8fc0e462cb36a0406222b62d
safety_wage_growth,49,obs:EXTOBS-83bf8fc47883d79c8d992ec1
safety_wage_growth,50,obs:EXTOBS-2abaa6855e86be8f0629e9b6
safety_wage_growth,51,obs:EXTOBS-9edba83cc34512305ab91304
safety_wage_growth,52,obs:EXTOBS-1aeea1fdcf55602eb51cbaeb
safety_wage_growth,53,obs:EXTOBS-c11e19accd73bfa492c3ebc7
safety_wage_growth,54,obs:EXTOBS-24608e0486461d2dcda7080c
safety_wage_growth,55,obs:EXTOBS-c478be03531d316cd5fc67f6
safety_wage_growth,56,obs:EXTOBS-dff1aad4af767a7e160dad1d
safety_wage_growth,57,obs:EXTOBS-b881d1c76f646897b4f96d41
safety_wage_growth,58,obs:EXTOBS-2fdd2cc65c0a1e717a574422
safety_wage_growth,59,obs:EXTOBS-eaa7eb8407a62e07fc5d0887
safety_wage_growth,60,obs:EXTOBS-566521e066f7c9945a70e3f8
safety_wage_growth,61,obs:EXTOBS-5dc43531afcbc8752969401c
safety_wage_growth,62,obs:EXTOBS-b97e3770bf0d7dd2495ad645
safety_wage_growth,63,obs:EXTOBS-cd09c33f548eeb5f22dc13da
safety_wage_growth,64,obs:EXTOBS-73b03cd0e07357fd767fcd56
safety_wage_growth,65,obs:EXTOBS-36fe86ed114f7b5f0021bfe9
safety_wage_growth,66,obs:EXTOBS-af2dc8c24300dcfa4fce3826
safety_wage_growth,67,obs:EXTOBS-51964bbe53e6ebb88a758dea
safety_wage_growth,68,obs:EXTOBS-9b9ebd841ab694e3da087c85
safety_wage_growth,69,obs:EXTOBS-18ae6c27e797a5fc3c8da639
safety_wage_growth,70,obs:EXTOBS-931b9f01fc679d80a3d93cba
safety_wage_growth,71,obs:EXTOBS-28e36b448e1a6fde184da153
safety_wage_growth,72,obs:EXTOBS-411a38765976f7534d7c2b5c
safety_wage_growth,73,obs:EXTOBS-a719959838ae6371b1095b55
safety_wage_growth,74,obs:EXTOBS-35abf5c5c1591ef51d53a765
safety_wage_growth,75,obs:EXTOBS-0ba8e1a96bb87a449f21a0e5
safety_wage_growth,76,obs:EXTOBS-43565cfcd6208228482bfab2
safety_wage_growth,77,obs:EXTOBS-90ae9f084fece7ee0064decc
safety_wage_growth,78,obs:EXTOBS-94cefa62b2ca1eb53020e751
safety_wage_growth,79,obs:EXTOBS-6c1f57a8ed2aab3c9c5bdb96
safety_wage_growth,80,obs:EXTOBS-84632a5accd770e5701747f3
safety_wage_growth,81,obs:EXTOBS-3c50324976978af711980565
safety_wage_growth,82,obs:EXTOBS-e38410649d5780567144904d
safety_wage_growth,83,obs:EXTOBS-89c420598afb5acc0d7c1c72
safety_wage_growth,84,obs:EXTOBS-4728954d65e4d25b7b411a74
safety_wage_growth,85,obs:EXTOBS-6261785a27c75aaea191a0d5
safety_wage_growth,86,obs:EXTOBS-228396ece1488cb30919e739
safety_wage_growth,87,obs:EXTOBS-bb3e56be3cfa5598623c557f
safety_wage_growth,88,obs:EXTOBS-d6ec2ae939b62196b3ba9fad
safety_wage_growth,89,obs:EXTOBS-ed7ab05895462740d64b02a6
safety_wage_growth,90,obs:EXTOBS-7605297ca645dd91173686c9
local_comparison,1,local:shreve
local_comparison,2,local:cammack_village
local_comparison,3,local:canastota
local_comparison,4,local:alburtis
counterexample,1,local:canastota
counterexample,2,packet-73e87b192fbbbf315b31da8c
counterexample,3,packet-599be7a6cb95b52d23181f35
counterexample,4,packet-11709b40c96c271319f2a76f
counterexample,5,packet-fad51a1c4073e6e60a5074eb
counterexample,6,packet-dca2f077177916039a751b75
counterexample,7,packet-c06a7576a90a214f0b8edb61
claim,1,claim:CLAIM-A
claim,2,claim:CLAIM-B
claim,3,claim:CLAIM-C
claim,4,claim:CLAIM-D
claim,5,claim:CLAIM-E
claim,6,claim:CLAIM-F
claim,7,claim:CLAIM-G
claim,8,claim:CLAIM-H
claim,9,claim:UNSUP-01
claim,10,claim:UNSUP-02
claim,11,claim:UNSUP-03
claim,12,claim:UNSUP-04
claim,13,claim:UNSUP-05
claim,14,claim:UNSUP-06
