geography_panel,hex_cell_id,implementation_event_count,mechanism_view_name,root_compensation_event_count,scale_group,shared_grid,side_view
lower_48,CONUS50-+00011-+00019,1,compensation_outcome:base_wage_change,1,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00020,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00020,1,compensation_outcome:step_progression,1,compensation_outcome:step_progression,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00020,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00020,7,compensation_outcome:retroactive_pay,7,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00020,7,timing_implementation:retroactive,7,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00020,10,institutional_channel:none_identified,11,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00020,9,compensation_outcome:retroactive_pay,9,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00020,9,timing_implementation:payroll_effective_date,9,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00020,9,timing_implementation:retroactive,9,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00020,10,pressure_channel:none_identified,11,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00020,1,compensation_outcome:holiday_pay,1,compensation_outcome:holiday_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00020,1,compensation_outcome:lump_sum,1,compensation_outcome:lump_sum,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00020,3,timing_implementation:one_time,3,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00023,4,institutional_channel:none_identified,5,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00023,4,compensation_outcome:retroactive_pay,4,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00023,4,timing_implementation:payroll_effective_date,4,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00023,4,timing_implementation:retroactive,4,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00023,4,pressure_channel:none_identified,5,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00011-+00022,1,compensation_outcome:cola_cpi_adjustment,1,compensation_outcome:cola_cpi_adjustment,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00011-+00022,2,timing_implementation:recurring,2,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00011-+00022,1,pressure_channel:inflation_indexing,1,pressure_channel:inflation_indexing,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00020,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00020,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00020,1,timing_implementation:budget_appropriation,1,timing_implementation:budget_appropriation,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00020,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00020,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00011-+00022,1,compensation_outcome:longevity,1,compensation_outcome:longevity,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00023,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00023,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00023,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00023,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00023,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00027,2,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00027,2,compensation_outcome:retroactive_pay,2,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00027,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00027,2,timing_implementation:retroactive,2,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00027,2,pressure_channel:none_identified,2,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00027,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00023,1,compensation_outcome:uniform_or_equipment_allowance,1,compensation_outcome:uniform_or_equipment_allowance,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00023,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00011-+00021,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00011-+00021,2,compensation_outcome:retroactive_pay,2,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00011-+00021,1,timing_implementation:budget_appropriation,1,timing_implementation:budget_appropriation,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00011-+00021,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00011-+00021,2,timing_implementation:retroactive,2,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00011-+00021,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00011-+00021,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00011-+00021,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00018,2,institutional_channel:settlement_or_mou,2,institutional_channel:settlement_or_mou,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00018,1,compensation_outcome:uniform_or_equipment_allowance,1,compensation_outcome:uniform_or_equipment_allowance,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00018,1,compensation_outcome:base_wage_change,1,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00018,4,compensation_outcome:step_progression,4,compensation_outcome:step_progression,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00022,2,institutional_channel:none_identified,3,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00022,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00022,3,timing_implementation:payroll_effective_date,4,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00022,3,pressure_channel:none_identified,4,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00022,1,institutional_channel:ordinance_council_adoption,1,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00022,2,compensation_outcome:no_direct_compensation_outcome,2,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00022,1,timing_implementation:ordinance_adoption,1,timing_implementation:ordinance_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,14,institutional_channel:none_identified,15,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,2,compensation_outcome:overtime,2,compensation_outcome:overtime,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,13,timing_implementation:payroll_effective_date,13,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,3,timing_implementation:recurring,3,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,3,pressure_channel:market_recruitment_retention,3,pressure_channel:market_recruitment_retention,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,1,compensation_outcome:base_wage_change,1,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,1,timing_implementation:unclear,1,timing_implementation:unclear,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00019,2,compensation_outcome:stipend_or_premium,2,compensation_outcome:stipend_or_premium,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,11,compensation_outcome:retroactive_pay,11,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,11,timing_implementation:retroactive,11,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,11,pressure_channel:none_identified,12,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00024,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00024,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00024,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00020,1,compensation_outcome:classification_band_change,1,compensation_outcome:classification_band_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00020,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00020,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00026,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00026,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00026,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00026,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,1,timing_implementation:contract_ratification,1,timing_implementation:contract_ratification,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00019,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00019,2,timing_implementation:one_time,2,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00019,1,compensation_outcome:uniform_or_equipment_allowance,1,compensation_outcome:uniform_or_equipment_allowance,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00019,2,pressure_channel:fiscal_constraint,2,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00019,2,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00019,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00019,2,timing_implementation:payroll_effective_date,3,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00019,2,pressure_channel:none_identified,2,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00019,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00019,1,timing_implementation:budget_appropriation,1,timing_implementation:budget_appropriation,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00019,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00022,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00022,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00019,3,institutional_channel:none_identified,5,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00019,3,compensation_outcome:across_the_board_raise,3,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00019,3,timing_implementation:payroll_effective_date,5,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00019,3,timing_implementation:recurring,3,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00019,3,pressure_channel:none_identified,5,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00019,1,compensation_outcome:stipend_or_premium,1,compensation_outcome:stipend_or_premium,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00019,2,compensation_outcome:retroactive_pay,2,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00019,2,timing_implementation:retroactive,2,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,2,timing_implementation:one_time,2,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00011-+00022,2,compensation_outcome:retroactive_pay,2,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00011-+00022,2,timing_implementation:retroactive,2,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00011-+00022,1,institutional_channel:ordinance_council_adoption,1,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00023,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00023,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00023,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00023,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00023,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,1,compensation_outcome:benefit_cost_change,1,compensation_outcome:benefit_cost_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00019,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00022,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00022,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00022,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00022,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00019,1,compensation_outcome:benefit_cost_change,1,compensation_outcome:benefit_cost_change,EPSG:5070_50km_fixed,safety
