implementation_status,join_status,municipality,root_compensation_event_id,side,state,urbanicity
formally_adopted,matched,Atlantic Beach,ROOTCOMP-5684074bd61715b763d976e9,remains_unclear,NC,urban
implemented,matched,Atlantic Beach,ROOTCOMP-69ac40cf60182311a3d95f84,remains_unclear,NC,urban
implemented,matched,Atlantic Beach,ROOTCOMP-6ec7d2e0b8f8ad5b11bd3e7e,remains_unclear,NC,urban
implemented,matched,Belville,ROOTCOMP-98b1eda04e1a076a0e19bba4,remains_unclear,NC,urban
implemented,matched,Blowing Rock,ROOTCOMP-0c247d0e5c30c847ed24d229,remains_unclear,NC,urban
formally_adopted,matched,Blowing Rock,ROOTCOMP-2f417719478a9239179beef0,remains_unclear,NC,urban
implemented,matched,Coats,ROOTCOMP-8cb7d1c4133a9a9047326ea5,remains_unclear,NC,rural
implemented,matched,Colerain,ROOTCOMP-f2d986e32408cded5f0f127a,non_safety,NC,rural
formally_adopted,matched,Colerain,ROOTCOMP-dc9dd1787a1d5bc22d3d5136,side_independent,NC,rural
implemented,matched,Duck,ROOTCOMP-9d2d2d39888b801153958f2e,remains_unclear,NC,urban
implemented,matched,East Spencer,ROOTCOMP-faa1d48c37831386d38220de,remains_unclear,NC,urban
implemented,matched,Elizabethtown,ROOTCOMP-d358496271991d7dbf23ccc0,police,NC,rural
implemented,matched,Erwin,ROOTCOMP-adacd910625e94c9182b32bb,remains_unclear,NC,urban
formally_adopted,matched,Faison,ROOTCOMP-278e2df067cfcbe2104b59f5,side_independent,NC,rural
implemented,matched,Farmville,ROOTCOMP-9b125ad72d63193c8cddd3f0,remains_unclear,NC,urban
implemented,matched,Farmville,ROOTCOMP-9af385c48dc515204187d133,remains_unclear,NC,urban
implemented,matched,Franklin,ROOTCOMP-63bb20c8aeef84e8cdf710c5,remains_unclear,NC,urban
formally_adopted,matched,Henderson,ROOTCOMP-1038634b9dc645ad2be97676,police,NC,urban
implemented,matched,Jamestown,ROOTCOMP-3202e6dbca44e5a22bef6c21,remains_unclear,NC,urban
implemented,matched,Jamesville,ROOTCOMP-c020f6e7a9382940718e04cf,remains_unclear,NC,rural
formally_adopted,matched,La Grange,ROOTCOMP-c6f5b5fbd7d7859a8cedf218,remains_unclear,NC,rural
implemented,matched,La Grange,ROOTCOMP-272008775315f818ffc41b29,remains_unclear,NC,rural
implemented,matched,La Grange,ROOTCOMP-a601f95fa8505203a071bafa,remains_unclear,NC,rural
implemented,matched,Landis,ROOTCOMP-075079b11f8ed3eb53b5b89d,remains_unclear,NC,urban
formally_adopted,matched,Laurel Park,ROOTCOMP-78fc5d6a62ebd3fbfe04611f,remains_unclear,NC,urban
implemented,matched,Laurel Park,ROOTCOMP-692e657564c385cf7bb70314,remains_unclear,NC,urban
implemented,matched,Liberty,ROOTCOMP-a367b4ea900530d782135ab6,remains_unclear,NC,rural
implemented,matched,Maggie Valley,ROOTCOMP-0b9a5e0bb9c5873a3acecc82,remains_unclear,NC,urban
implemented,matched,Maggie Valley,ROOTCOMP-3abbbbddb34dabd55632bf8d,remains_unclear,NC,urban
implemented,matched,McAdenville,ROOTCOMP-94800737df5b21011b16f024,remains_unclear,NC,urban
implemented,matched,Middlesex,ROOTCOMP-119d572e6e5b929219c03c2b,remains_unclear,NC,rural
implemented,matched,Midway,ROOTCOMP-9f5de1e51facf7c06808270b,remains_unclear,NC,urban
implemented,matched,Mocksville,ROOTCOMP-e28342653b4ffa3548378738,non_safety,NC,urban
implemented,matched,Mount Gilead,ROOTCOMP-1779b1c85b0d2f9f89646754,remains_unclear,NC,rural
implemented,matched,Mount Gilead,ROOTCOMP-19b24a18709ac4693e4a1c6e,remains_unclear,NC,rural
implemented,matched,Mount Gilead,ROOTCOMP-dfbd1647a0e2d41194f2db6b,remains_unclear,NC,rural
implemented,matched,New London,ROOTCOMP-c4ea3d5fe21a8b67837653b8,remains_unclear,NC,unknown
formally_adopted,matched,North Topsail Beach,ROOTCOMP-f0d22f9c5f3f1f3b68cd4037,remains_unclear,NC,unknown
implemented,matched,Oriental,ROOTCOMP-ccddbd1e01b847ab094cf236,police,NC,rural
implemented,matched,Parkton,ROOTCOMP-b84415adc8b966d176864de2,remains_unclear,NC,rural
implemented,matched,Pembroke,ROOTCOMP-09bdbfd90d204ee2aa1e17d3,remains_unclear,NC,urban
implemented,matched,Pembroke,ROOTCOMP-641d77086e597a1c474db457,remains_unclear,NC,urban
formally_adopted,matched,Pembroke,ROOTCOMP-fb5dac7066eb0494d696bfc3,remains_unclear,NC,urban
implemented,matched,Pikeville,ROOTCOMP-7ecc0c2ff19c763245b99428,remains_unclear,NC,rural
implemented,matched,Pikeville,ROOTCOMP-4e59d1078f7d62daef3fed57,remains_unclear,NC,rural
implemented,matched,Plymouth,ROOTCOMP-e2eb2a09d2e7e1553d6c639b,remains_unclear,NC,rural
implemented,matched,Princeton,ROOTCOMP-94e8214b04548934ff151c56,remains_unclear,NC,rural
formally_adopted,matched,Randleman,ROOTCOMP-7c654e237e54ca5e52ce5c81,side_independent,NC,urban
implemented,matched,Red Springs,ROOTCOMP-8835fb005832275fd7898079,remains_unclear,NC,rural
implemented,matched,Red Springs,ROOTCOMP-9f45af26972f62362909031d,remains_unclear,NC,rural
implemented,matched,Red Springs,ROOTCOMP-77a42a6f2bee46726ba97202,remains_unclear,NC,rural
formally_adopted,matched,Red Springs,ROOTCOMP-86f0704a68a88c21f4af3398,remains_unclear,NC,rural
implemented,matched,River Bend,ROOTCOMP-2863729c7c09da12fea34d1d,remains_unclear,NC,urban
implemented,matched,Robbins,ROOTCOMP-2a3d3b280ec9de9cede6c876,remains_unclear,NC,rural
formally_adopted,matched,Ruth,ROOTCOMP-39a2b8be3b1e046f40fbd76d,side_independent,NC,urban
implemented,matched,Rutherfordton,ROOTCOMP-a91aa64f50bbd5ba4122e0be,remains_unclear,NC,urban
formally_adopted,matched,Siler City,ROOTCOMP-36f76234fe1c0afa7230e10f,remains_unclear,NC,urban
formally_adopted,matched,Siler City,ROOTCOMP-2bd80b90004df8c40043a1c9,side_independent,NC,urban
implemented,matched,Siler City,ROOTCOMP-db957cfd50d6dc21f6ee0133,remains_unclear,NC,urban
formally_adopted,matched,Spencer,ROOTCOMP-aec5ecde64958f73260c7863,remains_unclear,NC,urban
paid_or_observed,matched,Spencer,ROOTCOMP-2a3caa37345e97c602d6ab53,remains_unclear,NC,urban
formally_adopted,matched,Stallings,ROOTCOMP-059b7e5966365a9991d0191a,police,NC,urban
implemented,matched,Stedman,ROOTCOMP-b79ce41d0a556d53f1730e45,remains_unclear,NC,rural
implemented,matched,Stedman,ROOTCOMP-554d2f0f6272c78c44736aa5,remains_unclear,NC,rural
implemented,matched,Swansboro,ROOTCOMP-f29a612b5e57bc04107f059e,remains_unclear,NC,urban
implemented,matched,Tryon,ROOTCOMP-060308af5788667ece858fb0,police,NC,urban
implemented,matched,Tryon,ROOTCOMP-96289e29a92b7bb58c5d0009,police,NC,urban
implemented,matched,Valdese,ROOTCOMP-288285f09cf0f1734d294027,remains_unclear,NC,urban
implemented,matched,Valdese,ROOTCOMP-75461bbb7d8731fb4897d0d2,remains_unclear,NC,urban
implemented,matched,Vass,ROOTCOMP-b41bc6e5872355d4ba28af0b,remains_unclear,NC,rural
implemented,matched,Vass,ROOTCOMP-bcf7ed311cd7ef90ad3cfeea,remains_unclear,NC,rural
implemented,matched,Wadesboro,ROOTCOMP-d1d891beaa32bcfdd67370d7,remains_unclear,NC,urban
implemented,matched,Weaverville,ROOTCOMP-e68232ee04e1235cec92426c,remains_unclear,NC,urban
formally_adopted,matched,Weaverville,ROOTCOMP-c0c66c12a35faca3819dfcad,remains_unclear,NC,urban
implemented,matched,Whispering Pines,ROOTCOMP-6b75620484d676b1f4ff01d4,police,NC,urban
formally_adopted,matched,White Lake,ROOTCOMP-2fb180dccfbe50e4d4fb783d,remains_unclear,NC,rural
formally_adopted,matched,Whiteville,ROOTCOMP-c35b1686cb818ab050dc2de9,remains_unclear,NC,urban
formally_adopted,matched,Whitsett,ROOTCOMP-ceef5fc694ec4df2916e193a,side_independent,NC,unknown
implemented,matched,Williamston,ROOTCOMP-b8c5f870ea094b760e28318c,police,NC,urban
formally_adopted,matched,Woodfin,ROOTCOMP-64610c455940aedc075f023b,remains_unclear,NC,urban
implemented,matched,Woodfin,ROOTCOMP-dd7d9ebe2b24f09d2a591058,remains_unclear,NC,urban
implemented,matched,Woodfin,ROOTCOMP-f125f10ff96bdfc8ad83e154,remains_unclear,NC,urban
formally_adopted,matched,Davenport,ROOTCOMP-d2cd6a9f6f663726914c0c19,remains_unclear,ND,rural
implemented,matched,Edmore,ROOTCOMP-297c82cffba6d9d2cf844c7f,remains_unclear,ND,rural
implemented,matched,Edmore,ROOTCOMP-17c5320a58c10ee7df5eb6d9,remains_unclear,ND,rural
implemented,matched,Epping,ROOTCOMP-d5bf91e1919c7974617c4203,remains_unclear,ND,rural
implemented,matched,Fingal,ROOTCOMP-15dc0cadf90aa18d3dadc812,remains_unclear,ND,rural
implemented,matched,Gilby,ROOTCOMP-2b98aa6a68f36caaef7223aa,side_independent,ND,rural
implemented,matched,Hurdsfield,ROOTCOMP-42bb92fcdd19c20d50b13cb9,remains_unclear,ND,rural
implemented,matched,Michigan City,ROOTCOMP-6b8ca1666b80afd89370e52d,remains_unclear,ND,rural
implemented,matched,Rutland,ROOTCOMP-d77e29c1a3705dd09ce2fffe,non_safety,ND,rural
formally_adopted,matched,Rutland,ROOTCOMP-8e129e3b43908fd2f371af66,remains_unclear,ND,rural
implemented,matched,Sentinel Butte,ROOTCOMP-2c966aec51173ed534d9b7dc,remains_unclear,ND,rural
implemented,matched,Sentinel Butte,ROOTCOMP-0fae9e9d188fc9fbb751d0de,remains_unclear,ND,rural
implemented,matched,Benkelman,ROOTCOMP-1edd790ba98f10ed5a4b572e,remains_unclear,NE,rural
implemented,matched,Brule,ROOTCOMP-0a3a1a1ad0a09f995461ee95,remains_unclear,NE,rural
implemented,matched,Cortland,ROOTCOMP-7d5df64d4581942ea5678598,remains_unclear,NE,rural
formally_adopted,matched,Crete,ROOTCOMP-aee90f2af589612dade4a7e1,remains_unclear,NE,urban
formally_adopted,matched,Crete,ROOTCOMP-dfaf60748d4fdd2d77f940cc,remains_unclear,NE,urban
formally_adopted,matched,Grant,ROOTCOMP-d4dd4bcba9caa95d74cded9c,side_independent,NE,rural
implemented,matched,Kenesaw,ROOTCOMP-9d219ad01f5594061d789ea7,remains_unclear,NE,rural
implemented,matched,Malcolm,ROOTCOMP-250bca9d71ceaf87d0611060,remains_unclear,NE,rural
implemented,matched,Malcolm,ROOTCOMP-64b301f73b321c9c409a60a7,remains_unclear,NE,rural
implemented,matched,Manley,ROOTCOMP-c399062fbeffd90b31afd5bb,remains_unclear,NE,rural
formally_adopted,matched,Minatare,ROOTCOMP-fe502926182f043098a1dc90,side_independent,NE,rural
implemented,matched,Mullen,ROOTCOMP-f2352352e18f18991f29be2c,remains_unclear,NE,rural
implemented,matched,Murray,ROOTCOMP-4d2a4f535f2f850a88da9e02,remains_unclear,NE,rural
implemented,matched,Murray,ROOTCOMP-bbd60d6e1e6dddcb15ed813d,remains_unclear,NE,rural
implemented,matched,Neligh,ROOTCOMP-a956398ca1522c5029a96f5b,side_independent,NE,rural
implemented,matched,Neligh,ROOTCOMP-ddd540eb8184549bd66ac7a3,side_independent,NE,rural
implemented,matched,Unadilla,ROOTCOMP-03d741cd01dd9b8e3e1a2e7a,remains_unclear,NE,rural
implemented,matched,Wayne,ROOTCOMP-a3d4461fe86ab6211c1c2638,side_independent,NE,rural
implemented,matched,Wayne,ROOTCOMP-4fc784ab4437efc3c2df27a8,side_independent,NE,rural
formally_adopted,matched,Acworth,ROOTCOMP-2134158ea02e9cb8124a94ff,remains_unclear,NH,rural
implemented,matched,Canterbury,ROOTCOMP-89f32871f7d3725275c28d2e,police,NH,rural
implemented,matched,Eaton,ROOTCOMP-33e611beb821c6658117c366,remains_unclear,NH,rural
implemented,matched,Hampton Falls,ROOTCOMP-c869e834eec61bb02343a78f,police,NH,unknown
implemented,matched,Hart's Location,ROOTCOMP-17a7f2ffbdd1456d1cc4906c,remains_unclear,NH,rural
implemented,matched,Jackson,ROOTCOMP-70c32edc36ea236732f1a0be,fire,NH,rural
implemented,matched,Shelburne,ROOTCOMP-1c3824860bb7354dc7ecd220,remains_unclear,NH,rural
implemented,matched,Troy,ROOTCOMP-4d98ee04ee83a260f8759337,remains_unclear,NH,rural
implemented,matched,Warner,ROOTCOMP-e0affd29056a71ca66b1338e,remains_unclear,NH,rural
implemented,matched,Alexandria,ROOTCOMP-ec5422bb8106be3198b27755,remains_unclear,NJ,rural
formally_adopted,matched,Alexandria,ROOTCOMP-41f218dfe6c2d8fdbbeb3412,remains_unclear,NJ,rural
implemented,matched,Alexandria,ROOTCOMP-5fd17f62ee678c75a868c917,non_safety,NJ,rural
implemented,matched,Avon-by-the-Sea,ROOTCOMP-ee1e0fa515b7009784b23d1a,police,NJ,urban
implemented,matched,Avon-by-the-Sea,ROOTCOMP-8a227fa9c99cdf904ae2a840,remains_unclear,NJ,urban
implemented,matched,Bedminster,ROOTCOMP-ef2aa5190fe920999b01b28b,remains_unclear,NJ,unknown
formally_adopted,matched,Bedminster,ROOTCOMP-d83f5dd0408490e47210e804,remains_unclear,NJ,unknown
formally_adopted,matched,Bedminster,ROOTCOMP-a19c06e4994e417433a87874,remains_unclear,NJ,unknown
implemented,matched,Bedminster,ROOTCOMP-350f0ae41b4929fc78a3770f,remains_unclear,NJ,unknown
implemented,matched,Berlin,ROOTCOMP-de389227a3a5c1adffb3a2a5,police,NJ,urban
implemented,matched,Bernards,ROOTCOMP-b2e26b0d3760d29237b07c94,non_safety,NJ,urban
implemented,matched,Brooklawn,ROOTCOMP-3ca6154fa81bbacda5226800,remains_unclear,NJ,urban
implemented,matched,Brooklawn,ROOTCOMP-1c160ecf02b82931e0d62302,remains_unclear,NJ,urban
implemented,matched,Chatham,ROOTCOMP-19522bb000fea0085e6214e7,remains_unclear,NJ,unknown
implemented,matched,Cinnaminson,ROOTCOMP-d7199c10a2e4b9641e11853c,remains_unclear,NJ,urban
implemented,matched,City of Orange,ROOTCOMP-e697df48a231c10c69f2022a,safety_combined,NJ,urban
implemented,matched,Clementon,ROOTCOMP-0f00d0138788bc157991a3d8,remains_unclear,NJ,urban
implemented,matched,Delaware,ROOTCOMP-47df0b6c5beeb3c9dfe4bc3b,remains_unclear,NJ,unknown
implemented,matched,Delaware,ROOTCOMP-ed074312db60654d51052249,remains_unclear,NJ,unknown
implemented,matched,Delaware,ROOTCOMP-23e7cebb102abc0ed0c192a2,police,NJ,unknown
implemented,matched,Delaware,ROOTCOMP-4a6d29e2d5649d7cde2371e7,police,NJ,unknown
implemented,matched,Delran,ROOTCOMP-c24348ce2f30e021f492b2ff,remains_unclear,NJ,urban
implemented,matched,Demarest,ROOTCOMP-9821194b68fc5114d807a94e,remains_unclear,NJ,urban
implemented,matched,Demarest,ROOTCOMP-02cf7584853486d10f0a8f62,remains_unclear,NJ,urban
implemented,matched,Demarest,ROOTCOMP-9a233f4cfdb941740f193c58,remains_unclear,NJ,urban
implemented,matched,Denville,ROOTCOMP-64191735b3ac03190105549f,remains_unclear,NJ,urban
implemented,matched,Dunellen,ROOTCOMP-34ed50ba877a20e567bb6733,remains_unclear,NJ,urban
implemented,matched,East Newark,ROOTCOMP-f2c33dadb368d18eeab6c641,remains_unclear,NJ,urban
implemented,matched,East Windsor,ROOTCOMP-c00ef3fb3c8da34fa5aeb9e1,police,NJ,urban
formally_adopted,matched,East Windsor,ROOTCOMP-1f6c7906bd560ea8a297f1fa,remains_unclear,NJ,urban
implemented,matched,Egg Harbor,ROOTCOMP-a18cd65e1fbd2a54c8f75962,remains_unclear,NJ,urban
implemented,matched,Egg Harbor,ROOTCOMP-e3c51c63c337fff3011fa035,police,NJ,urban
implemented,matched,Essex Fells,ROOTCOMP-07b9e58c5f7a31f3831942bb,remains_unclear,NJ,urban
implemented,matched,Evesham,ROOTCOMP-f2381a84cce1513dded074ea,remains_unclear,NJ,urban
implemented,matched,Farmingdale,ROOTCOMP-9bd56669e327440634956ad1,remains_unclear,NJ,urban
implemented,matched,Flemington,ROOTCOMP-1e44672db9c012f294718983,remains_unclear,NJ,urban
implemented,matched,Flemington,ROOTCOMP-302e09922a85ef72de902461,remains_unclear,NJ,urban
implemented,matched,Flemington,ROOTCOMP-9bc863e0c9a81d090fab5b7a,remains_unclear,NJ,urban
implemented,matched,Flemington,ROOTCOMP-bda02d73a2b12cb630fdfebd,remains_unclear,NJ,urban
implemented,matched,Folsom,ROOTCOMP-741559237f1092c0e6402eb4,remains_unclear,NJ,rural
implemented,matched,Folsom,ROOTCOMP-122070b583b885e0a3d82590,remains_unclear,NJ,rural
implemented,matched,Frankford,ROOTCOMP-241344562b67368dd7dda40d,remains_unclear,NJ,rural
implemented,matched,Galloway,ROOTCOMP-4871116fc31997791f1a4361,non_safety,NJ,unknown
implemented,matched,Gloucester,ROOTCOMP-32850f14b87cf17590375e39,remains_unclear,NJ,urban
implemented,matched,Green,ROOTCOMP-fc6c3082482675242818c175,remains_unclear,NJ,rural
implemented,matched,Green,ROOTCOMP-74c72d23b09aff4b56108fd3,remains_unclear,NJ,rural
implemented,matched,Greenwich,ROOTCOMP-37448f61548d9085971ba132,remains_unclear,NJ,unknown
implemented,matched,Guttenberg,ROOTCOMP-306543a858c295264f10579e,police,NJ,urban
implemented,matched,Guttenberg,ROOTCOMP-590dfc25957d58e217f799e5,police,NJ,urban
implemented,matched,Guttenberg,ROOTCOMP-a43122cb42150783a1177ec3,police,NJ,urban
implemented,matched,Hamburg,ROOTCOMP-400ac479fb712014e5018840,remains_unclear,NJ,urban
implemented,matched,Hardyston,ROOTCOMP-be1c4c3770698703211675b3,remains_unclear,NJ,unknown
implemented,matched,Harrington Park,ROOTCOMP-4e4032f5016b2cef59c0dfc1,remains_unclear,NJ,urban
implemented,matched,Harrington Park,ROOTCOMP-794eb7aa3d1018cfb3e572bf,remains_unclear,NJ,urban
implemented,matched,Harvey Cedars,ROOTCOMP-a53e3aad6e6b9205268abd1b,remains_unclear,NJ,urban
implemented,matched,Haworth,ROOTCOMP-b99f56c6f96b8cbd2436ce52,remains_unclear,NJ,urban
implemented,matched,Haworth,ROOTCOMP-d6b927e6c779ed094c21f691,remains_unclear,NJ,urban
implemented,matched,Haworth,ROOTCOMP-c88a64e6af490ae997a7e5de,remains_unclear,NJ,urban
implemented,matched,Haworth,ROOTCOMP-8911dadc1986541e939f377f,remains_unclear,NJ,urban
implemented,matched,Hopewell,ROOTCOMP-3ce61cf81b528025a303d3e8,side_independent,NJ,unknown
implemented,matched,Irvington,ROOTCOMP-c3ee62fca816b89fe7c50f06,remains_unclear,NJ,urban
implemented,matched,Jackson,ROOTCOMP-7c8fba7dd15c09cf91a5fc41,police,NJ,unknown
implemented,matched,Jamesburg,ROOTCOMP-c58452c7ea862eecc1286bb6,remains_unclear,NJ,urban
implemented,matched,Jamesburg,ROOTCOMP-243d860c1dab80b3293be778,remains_unclear,NJ,urban
implemented,matched,Jefferson,ROOTCOMP-13dc010c0eb2ed6ae4f2ae7a,remains_unclear,NJ,unknown
implemented,matched,Kingwood,ROOTCOMP-46de600bb1bde6259d7d8f83,remains_unclear,NJ,rural
formally_adopted,matched,Kingwood,ROOTCOMP-a27547c74e0aa81a8b3b266c,remains_unclear,NJ,rural
implemented,matched,Kingwood,ROOTCOMP-d090bd4b1549787d514c1347,remains_unclear,NJ,rural
implemented,matched,Knowlton,ROOTCOMP-8b07f068e6dc420b311340d6,remains_unclear,NJ,rural
implemented,matched,Knowlton,ROOTCOMP-cf5f71510e9ea56f7b6ce1fd,remains_unclear,NJ,rural
implemented,matched,Lambertville,ROOTCOMP-28415e3924ef6718db4cdd51,police,NJ,urban
implemented,matched,Lambertville,ROOTCOMP-e3b82e98e2d560bd1e538099,police,NJ,urban
implemented,matched,Lambertville,ROOTCOMP-2ecf00dfe9f204828596d7e2,remains_unclear,NJ,urban
implemented,matched,Lambertville,ROOTCOMP-319027c4664010c25dcc5b9c,police,NJ,urban
implemented,matched,Lambertville,ROOTCOMP-63e9d2ef908e2936a5f1a9d6,police,NJ,urban
implemented,matched,Lambertville,ROOTCOMP-9060ebd6447a0fcf494a50c4,police,NJ,urban
implemented,matched,Lavallette,ROOTCOMP-7842e676c875ab64a84288fe,remains_unclear,NJ,urban
implemented,matched,Lavallette,ROOTCOMP-e00bdb2a92b845144deefb63,remains_unclear,NJ,urban
implemented,matched,Liberty,ROOTCOMP-636e40b4b3f6710e768e8acf,side_independent,NJ,rural
implemented,matched,Liberty,ROOTCOMP-5d9279955b14f62ec3c142fc,side_independent,NJ,rural
formally_adopted,matched,Long Beach,ROOTCOMP-b96f91f59a357aa36fb4d2e6,remains_unclear,NJ,urban
implemented,matched,Long Hill,ROOTCOMP-6277147a039ba10fccada2de,remains_unclear,NJ,urban
implemented,matched,Long Hill,ROOTCOMP-c88d65874563775ea6c1819b,police,NJ,urban
implemented,matched,Long Hill,ROOTCOMP-9fd42b5b8c1f696518eaedf9,remains_unclear,NJ,urban
implemented,matched,Longport,ROOTCOMP-943b4956f9b8b7c06332489a,non_safety,NJ,urban
implemented,matched,Longport,ROOTCOMP-a6ba33fd5897d17e288fa0d0,non_safety,NJ,urban
implemented,matched,Longport,ROOTCOMP-00527d5e7979e84ba8581000,non_safety,NJ,urban
implemented,matched,Lumberton,ROOTCOMP-f1552a1cab500b4ba723e609,police,NJ,unknown
implemented,matched,Lumberton,ROOTCOMP-dcc30688881ac2b4221f522d,police,NJ,unknown
implemented,matched,Manalapan,ROOTCOMP-7b5a75196fe7d7286a3caf92,remains_unclear,NJ,urban
implemented,matched,Maple Shade,ROOTCOMP-6a9beb9a0d3b942cae2fdd5c,police,NJ,urban
implemented,matched,Maple Shade,ROOTCOMP-8e44c7ac06fa9cc2a9c3906c,police,NJ,urban
implemented,matched,Maple Shade,ROOTCOMP-68e5a94ef6cefa0a75733112,remains_unclear,NJ,urban
implemented,matched,Margate City,ROOTCOMP-cfce038563eebcee121ebbf1,police,NJ,urban
implemented,matched,Mendham,ROOTCOMP-c4b30f6b52f2fb8bff60de70,remains_unclear,NJ,unknown
implemented,matched,Mendham,ROOTCOMP-21ba4d6b54d5ed4744e73220,remains_unclear,NJ,unknown
implemented,matched,Mendham,ROOTCOMP-8d9878a5f0c31beaf4de15d5,remains_unclear,NJ,unknown
implemented,matched,Mendham,ROOTCOMP-a017faf28bc7a62f4eebddf4,remains_unclear,NJ,unknown
formally_adopted,matched,Merchantville,ROOTCOMP-189f810fc5a7bf09d5a2cd2e,remains_unclear,NJ,urban
implemented,matched,Merchantville,ROOTCOMP-37d9130a37e902366b98d866,remains_unclear,NJ,urban
implemented,matched,Middle,ROOTCOMP-69521973f960dbdf58f517ac,remains_unclear,NJ,unknown
implemented,matched,Middle,ROOTCOMP-952cb2e54ce1b885346983f1,remains_unclear,NJ,unknown
implemented,matched,Middletown,ROOTCOMP-e4a3ef524df791678fab2545,remains_unclear,NJ,urban
implemented,matched,Millstone,ROOTCOMP-61f8e2004077c564eecfcdbf,remains_unclear,NJ,rural
implemented,matched,Millstone,ROOTCOMP-97d94d7d6ac6d400d5153b5d,remains_unclear,NJ,rural
implemented,matched,Millstone,ROOTCOMP-8a76cd7fb5bdbe76586045fa,remains_unclear,NJ,rural
implemented,matched,Millstone,ROOTCOMP-e23ca8c282f2fc4b5bf46c00,remains_unclear,NJ,rural
implemented,matched,Millstone,ROOTCOMP-52d531d150b31f21c8636063,remains_unclear,NJ,rural
implemented,matched,Monmouth Beach,ROOTCOMP-8674b513dd9b66ef5183813d,remains_unclear,NJ,urban
implemented,matched,Monroe,ROOTCOMP-ba5d1943edc5d6e2482e5ac4,non_safety,NJ,urban
implemented,matched,Montgomery,ROOTCOMP-1307da9dedbde00809432361,remains_unclear,NJ,unknown
implemented,matched,Montgomery,ROOTCOMP-5a4531b54bb3d23a6a36693f,remains_unclear,NJ,unknown
implemented,matched,Morris,ROOTCOMP-f261ac9ccab74cbf7b28acda,remains_unclear,NJ,urban
implemented,matched,Morris,ROOTCOMP-2644fe18720854aea3bf33e8,remains_unclear,NJ,urban
implemented,matched,Mount Arlington,ROOTCOMP-d0adc928295d3796a3192f23,remains_unclear,NJ,urban
