canonical_payload_id,lane_id,field_record_count,field_record_ledger,retained_source_ids,candidate_ids,root_event_ids,mechanism_event_ids,claim_ids,relation_scope,evidence_span_count,evidence_span_ledger
EXTPAYLOAD-245118df94f59242638b4474,field_span_lane_004,43,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-245118df94f59242638b4474,EXTCAND-748d1abefbe36e3aa3b9c0aa,ROOTCOMP-77c4efa80ef64b2f75f1528f,MECHEXP-1254b3938287f4cb2dc59a5a|MECHEXP-332870f80461c3581048c206|MECHEXP-67560024ffb9baecc3cbe1da|MECHEXP-b17b6a690cba61373f2a7b4c|MECHEXP-e416a664b0181c761305b59b|MECHEXP-e7d05f9bb1c9bd8d1440bd47,,all deterministic evidence spans for physical payload,28,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-2454664c00a30c3b17501439,field_span_lane_005,62,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/field_records.jsonl.gz,EXTSOURCE-2454664c00a30c3b17501439,EXTCAND-a4ce0acdb3bf13c5c7277f7a,ROOTCOMP-2e1c60cb9655d32516deb394,MECHEXP-419af20d34f335a023d1bb85|MECHEXP-666cf151e5b1a42a3170e370|MECHEXP-b103d1fa826129ce7e0323d1|MECHEXP-e4bd89b11e69ec4731bac849,,all deterministic evidence spans for physical payload,34,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/evidence_spans.jsonl.gz
EXTPAYLOAD-245c264cb09811361d87265a,field_span_lane_003,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-245c264cb09811361d87265a,RESCAND-de6540e638ae8fa663248680,ROOTCOMP-585fea36772ccf82ec5dc096,MECHEXP-8fa92caf9f6c1a200b44dd3c|MECHEXP-907c6c13ca98ac3a78d9cb0c|MECHEXP-953d7c695362884ffa04372b|MECHEXP-c004dd64d5bafdc8acb8926c,,all deterministic evidence spans for physical payload,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-245e5022c460ed34d0b37408,field_span_lane_002,257,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-245e5022c460ed34d0b37408,EXTCAND-1de35a8871aa4fdc6c1d803c,ROOTCOMP-200e12cbbc76f6456042ef9a,MECHEXP-36700b7fe6ee49ad4cb49d75|MECHEXP-9a8d2757afac634c86e41764|MECHEXP-a185d601a1781827e103345f|MECHEXP-be48e9f6348ba76be32674f7|MECHEXP-d1198edd72fec8a6d55c84c1,,all deterministic evidence spans for physical payload,158,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-2462dcbb6903fa242c103bf0,field_span_lane_003,176,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-2462dcbb6903fa242c103bf0,RESCAND-6fd4460cea8f2fa2ddd31d58,ROOTCOMP-544c004ffce78a3165d4e148,MECHEXP-1cc6b69bbb05efc6f5510510|MECHEXP-3a52da977a52ecf3ac7b0f1a|MECHEXP-82ffc59231c01353820ec719|MECHEXP-9e794d452064daefb6f5b4d1|MECHEXP-d07c6335de5e1cfb763f32a7,,all deterministic evidence spans for physical payload,156,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-246386a0f6f6436b5ecc7169,field_span_lane_001,90,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,RMSRD-20260802-2802cad645288d1b2534,EXTCAND-768997352966be1ff1a683ea,ROOTCOMP-5cf8190d0d0e9016a41500f1,MECHEXP-54bf0737f4a4e784e08a2fea|MECHEXP-9739439df87ea7320035856e|MECHEXP-c9fbe47f67fc877f36530c2d|MECHEXP-d12fc7cc2ea27654cc91adcb|MECHEXP-d922402cd3df1c145eb1e9db,,all deterministic evidence spans for physical payload,90,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-246a11bcd5852ebb30596993,field_span_lane_003,15,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-246a11bcd5852ebb30596993,RESCAND-c7f892d0bafd175da2880029,ROOTCOMP-8cdd8fe61ae3e29d8bbd8158,MECHEXP-2f1ce88a9c47217c62088938|MECHEXP-8d23d4c4c2754f75c4fe91b5|MECHEXP-946d64d6a9d6f3f4a766ca97|MECHEXP-e21f2e53a2731657611f962d,,all deterministic evidence spans for physical payload,11,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-246ac2a290204ae7112b50f9,field_span_lane_001,675,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-246ac2a290204ae7112b50f9,EXTCAND-8c347b9675ba904c80534582,ROOTCOMP-ff86b7f68e236fc0e1e03805,MECHEXP-06ee7269beca0e04e2580b1a|MECHEXP-1fcde7a01f9618a534eef32a|MECHEXP-4164b02886c3c78eb661e4d5|MECHEXP-7e3b383345d382c8c7d3d069,,all deterministic evidence spans for physical payload,406,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-246ff120c4677eccd3a96fd3,field_span_lane_005,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/field_records.jsonl.gz,EXTSOURCE-246ff120c4677eccd3a96fd3,EXTCAND-b2328f88bc00f2d98fa4ee23,ROOTCOMP-0337d5a9d9662d6f00f281c0,MECHEXP-002b5f0ed827eb4d4b1e8988|MECHEXP-06c54441d4ea8b465a380f01|MECHEXP-1034f6e6cc7fdea8e1e836e1|MECHEXP-84ca6fda36e89521f71055b5|MECHEXP-8e52e5f9105b0d4b429a837b|MECHEXP-aa032533016559b58ed0ffab|MECHEXP-e43ae9772a113bfa2dc59528,,all deterministic evidence spans for physical payload,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/evidence_spans.jsonl.gz
EXTPAYLOAD-247688ae8f258a5095a105ab,field_span_lane_004,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-247688ae8f258a5095a105ab,RESCAND-c5e481047add54d186bc4caa,ROOTCOMP-ffa5630e793c05a937fef9aa,MECHEXP-31fe79a32d4326a56d60d487|MECHEXP-7331e1ef1f63f84422083ebf|MECHEXP-9d64db4d71fd01e03d5697f3|MECHEXP-af7c19c7ffcabd33ce9a9152,,all deterministic evidence spans for physical payload,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-247935418390d182170616bf,field_span_lane_002,8,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-247935418390d182170616bf,EXTCAND-be6f5a781bee99461f569dc2,ROOTCOMP-fb7c761dca3094aeeb016646,MECHEXP-00d07b58bf675bc2eae58090|MECHEXP-094fd99546ac4de48e7601b6|MECHEXP-7ce345adeb7f96a287ac5ea0|MECHEXP-d28370923c2841e88d0eff4d|MECHEXP-f2fe3416c69eef074501573b,,all deterministic evidence spans for physical payload,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-247c2bf0c83a6511c1908301,field_span_lane_001,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-247c2bf0c83a6511c1908301,EXTCAND-ffc527cac2f9b4421eca3584,ROOTCOMP-185165f5177a66ee6e29c348|ROOTCOMP-5b3da1d15dc62f34a2a8785b,MECHEXP-03a881e66420574b7502bdf2|MECHEXP-3e55a77d8e133881188040e5|MECHEXP-7ac7e7819aecd7ca768149b2|MECHEXP-7ea0463a491e8686fd160e06|MECHEXP-85dd801fca00ece4f9635df2|MECHEXP-b037ca53193beb781d68bedd|MECHEXP-b917f2bbffcc37a04a8c898c|MECHEXP-c0af93dd68ae0dc59c8a240f|MECHEXP-d0077dc46a553196e88dcc11,,all deterministic evidence spans for physical payload,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-24852a601dd040a6640165f3,field_span_lane_004,730,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-24852a601dd040a6640165f3,EXTCAND-1d737dc4adf3af6c7b16062e,ROOTCOMP-14054ba632e096ee66e1f685,MECHEXP-294d6e372839dc54c08e80bf|MECHEXP-c26d2842437310a5751196b8|MECHEXP-dd19eedd63d089dc683c6cca|MECHEXP-efbb695e3ef579fd184912ad,,all deterministic evidence spans for physical payload,683,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-248a9af2b5874e134735ebeb,field_span_lane_002,892,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-248a9af2b5874e134735ebeb,EXTCAND-63cde4ca51a2ac4fc35ea73f,ROOTCOMP-54bdabbd23d0fa1b256ae2d2|ROOTCOMP-6e9b8a9bfb9fa44b3e1363e7,MECHEXP-10f6b15ae8c0fc8126eeca0c|MECHEXP-3769b2c6537649b97a4981af|MECHEXP-3f914d64374954e53a8e369d|MECHEXP-4414f0c230872d2c0777ef1e|MECHEXP-5f8b39d94c345e82e6d1503c|MECHEXP-870674942c5301da10dc322b|MECHEXP-a3b12327c15e1ce376b87e34,,all deterministic evidence spans for physical payload,629,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-249b590b975ac1ea9a815022,field_span_lane_005,83,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/field_records.jsonl.gz,EXTSOURCE-249b590b975ac1ea9a815022,RESCAND-3b41863da3d20ca74883c398,ROOTCOMP-4b0d4cde888bccb30a193906|ROOTCOMP-5a250f6c6086ed0175709efd|ROOTCOMP-834a238660aa7b68240f46e2,MECHEXP-027eab439e704d1ddbb31c1d|MECHEXP-3467b2d9412becfa8bdae043|MECHEXP-4491c7bc31747edb23ee7d63|MECHEXP-5fce9a6aec97f15929688740|MECHEXP-67a22aef1316f1983ad92d53|MECHEXP-8d45fce2657c8cabc8b0d2c7|MECHEXP-914f8622bdd3b8f99dd0ed4a|MECHEXP-bb45c1fbe82f04168c726542|MECHEXP-df8ca8e00a318da0f5dfe910,,all deterministic evidence spans for physical payload,47,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/evidence_spans.jsonl.gz
EXTPAYLOAD-249c5afe52369182a6213606,field_span_lane_002,2494,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-249c5afe52369182a6213606,EXTCAND-8d1b1e1576611946d99765fd,ROOTCOMP-d9e6656cc32c245e429bc71a,MECHEXP-3c3866835ea8232900ba5c77|MECHEXP-bbdaffd8f5957495d9f30a16|MECHEXP-c624293a46b4bdcfeb74e85d|MECHEXP-f36d7a953a267f82617706a6,,all deterministic evidence spans for physical payload,2234,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-249d05f500717146f2879917,field_span_lane_003,11,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-249d05f500717146f2879917,EXTCAND-4525fb71c09900ac3df30661,ROOTCOMP-c1f378c651a5ac0ebd91a065,MECHEXP-05e8cd39ae84e87fa0fac7e5|MECHEXP-3deb4aa0d5d2ee436cc459b7|MECHEXP-8cccbe822deeac84d35ecd2e|MECHEXP-e1c3c1b2bb36d3e682d662f0,,all deterministic evidence spans for physical payload,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-24a09a42a39138be1e85ad88,field_span_lane_004,14,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-24a09a42a39138be1e85ad88,RESCAND-36fccbedbaee091bd7fb6d2a,ROOTCOMP-678cf9754dfe5e6ea83f8690,MECHEXP-2079c440a069fdc786e62ff3|MECHEXP-2fc11ca12fc890c5f43821a8|MECHEXP-3333a707fdf51396e07fe28f|MECHEXP-b1fc7d9ac7900d4539d7120a,,all deterministic evidence spans for physical payload,15,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-24a1668fe4decae5215d6f89,field_span_lane_003,41,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-24a1668fe4decae5215d6f89,RESCAND-25e19abb191f73fa9799cd54,ROOTCOMP-efe20566368ccb6ecd5a5882,MECHEXP-02cf7e3d44a4b3272a8ec691|MECHEXP-1b342a5c2ea48f77ea09b16a|MECHEXP-2dba81e5204b0859611cd840|MECHEXP-6877af5727967e4ef060e83f|MECHEXP-bb9d3e8955914417ea2fd0e5|MECHEXP-c3c4741aecdd37117fd535e7|MECHEXP-d2c4df343af781ed39ecde0a,,all deterministic evidence spans for physical payload,38,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-24a404691f8f6711393f9d24,field_span_lane_004,34,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-24a404691f8f6711393f9d24,EXTCAND-84472d2b56ab61c1474791c4,ROOTCOMP-2c2b2be6a0aed5225b39449d|ROOTCOMP-839c31ccd15ac9a39bf79143|ROOTCOMP-efec2ceadaeb89665f8abcaa,MECHEXP-310017a62bceb4dee7b5d933|MECHEXP-4a14be344c1a73b85122eaad|MECHEXP-6d7ceeacd39a536e98262388|MECHEXP-713c8d53f0d9a988a14beea1|MECHEXP-99cdc1062f1dd944ac2332bb|MECHEXP-e5de5d16b3d921896288707b|MECHEXP-ee9e6666a0e5985d072bbf62|MECHEXP-f436a42cab741da0fa0510a8,,all deterministic evidence spans for physical payload,28,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-24a96351a263aa857c9b71ed,field_span_lane_004,18,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-24a96351a263aa857c9b71ed,RESCAND-46d84f6514ecc671ab1d5a6e,ROOTCOMP-73b8948fdf48c3241c9ee7cb|ROOTCOMP-cae41083bf85b211e5b22514,MECHEXP-16ddde162442de6afa56cb88|MECHEXP-50dc419a49ec6b258cd18272|MECHEXP-6a67973b6b2c2f5c7db81fba|MECHEXP-a0ce5714b587c881a5c247fc|MECHEXP-d9205f3ee72d8ca8d3c53990|MECHEXP-dcd1b6bd77a20ae36bad088d|MECHEXP-fd706d8cc3c04e0597a3e96d,,all deterministic evidence spans for physical payload,18,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-24a9a74b320daa22f5848104,field_span_lane_003,18,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-24a9a74b320daa22f5848104,EXTCAND-01436bf235b38757dcc946ea,ROOTCOMP-b54559e6c56aa7e4635de327,MECHEXP-0841201f4bb923be59cd189a|MECHEXP-486ab9bac449d7e9ca05897b|MECHEXP-78dcaf6efd8c41df9fa3412f|MECHEXP-a2ac0f6cacaf979d70d0a67c,,all deterministic evidence spans for physical payload,11,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-24aa2de59966df29c8324b48,field_span_lane_005,10,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/field_records.jsonl.gz,EXTSOURCE-24aa2de59966df29c8324b48,RESCAND-1128e5952d1944fc5a478317,ROOTCOMP-fb67b4765ced2688b4ea08ee,MECHEXP-3673b93a4b90c18e866c3a1e|MECHEXP-4d913edbcc19c497ebdad74e|MECHEXP-5d3e83c5308517deef6be31a|MECHEXP-82fb71329280cad01682b380,,all deterministic evidence spans for physical payload,9,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/evidence_spans.jsonl.gz
EXTPAYLOAD-24b092cd067c80153824934f,field_span_lane_002,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-24b092cd067c80153824934f,EXTCAND-5f80d410c4d51ff2cfa51013,ROOTCOMP-f9fceab24eff6d912f5a492a,MECHEXP-4e5fdc9e4097f9fb823bd0a5|MECHEXP-9b562a6844bf218b35ccc39d|MECHEXP-f578d2639e620f4746a42b3e|MECHEXP-fd5faa9b73e124108e2f559f,,all deterministic evidence spans for physical payload,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-24b47f7c1dc501e197a8ebe0,field_span_lane_001,7,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-24b47f7c1dc501e197a8ebe0,EXTCAND-fda49c8efb371e51e243a89a,ROOTCOMP-065f5485d32648cd3511f2a6|ROOTCOMP-34c5532ff0c293a68f8a936d|ROOTCOMP-84e2aad6d4323369d47085c2|ROOTCOMP-a68b4a7d515bf79a05afb003|ROOTCOMP-b51d35eee2ff6b31dc324563|ROOTCOMP-b9003b2ced5aea47aa7a3107|ROOTCOMP-c6cf97fab5420fa795e3a4f3|ROOTCOMP-dd348e30945b2c21e8bd96d9,MECHEXP-1001dc10c64d1327da267de6|MECHEXP-1dac51266831d40d55f3aabe|MECHEXP-1fff753e0efa3eb0ad6cc4ea|MECHEXP-27536cafb895e5050e21de11|MECHEXP-27a3a4864dd2bdb8e1a0551a|MECHEXP-2b6ce57cd86a95f11e3d7a4d|MECHEXP-533687589b04deaced80f88f|MECHEXP-5a02bbf228527110dc0ccec2|MECHEXP-710aa5877c8203ac0aa4e9df|MECHEXP-7961b8b7b61620f29c74e73b|MECHEXP-8e41d3f987d63875d0da4dcd|MECHEXP-ac4a66e4cbc0e530b83b879d|MECHEXP-b31e4976ee99bf0247f42a84|MECHEXP-b4f5e0d698b7e7c73efd15b5|MECHEXP-c4e11f7f42e2c63e52731b34|MECHEXP-ccc0959761747c1d2ff597e8|MECHEXP-e3497cf02fca5eeb8f023cf9|MECHEXP-e47a365a1e166ad8630846f0|MECHEXP-e6e9c63524699bf98c2b5a23|MECHEXP-ebe2d4af8d6f4e5652f6cf7b|MECHEXP-f2132e48c967ef6a6c32cdd9|MECHEXP-f21db009bad0e0725ef6061d|MECHEXP-fbe3383f4469d094e3c1a631,,all deterministic evidence spans for physical payload,6,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-24bb959e0f55c4b229564642,field_span_lane_001,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-24bb959e0f55c4b229564642,EXTCAND-3ece4cef3e79f773409a3e58,ROOTCOMP-84e9ca11652cdb75ed18270f,MECHEXP-05f4a7280086e026a183fc25|MECHEXP-7e73a79fcf49d4550b16cff0|MECHEXP-a84adff6f4f669d67baaa298|MECHEXP-c30acbd6a8d6158079305c2d|MECHEXP-f56d030cbaee431d8394d9ab,,all deterministic evidence spans for physical payload,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-24c0bcf48b4f31e019fe99ab,field_span_lane_003,8,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-24c0bcf48b4f31e019fe99ab,EXTCAND-9444fc0911839521b125ec6d,ROOTCOMP-4b0d4cde888bccb30a193906|ROOTCOMP-5a250f6c6086ed0175709efd|ROOTCOMP-834a238660aa7b68240f46e2,MECHEXP-027eab439e704d1ddbb31c1d|MECHEXP-3467b2d9412becfa8bdae043|MECHEXP-4491c7bc31747edb23ee7d63|MECHEXP-5fce9a6aec97f15929688740|MECHEXP-67a22aef1316f1983ad92d53|MECHEXP-8d45fce2657c8cabc8b0d2c7|MECHEXP-914f8622bdd3b8f99dd0ed4a|MECHEXP-bb45c1fbe82f04168c726542|MECHEXP-df8ca8e00a318da0f5dfe910,,all deterministic evidence spans for physical payload,8,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
