extraction_case_id,document_identity_id,text_table_detection_id,page_number,page_role,bounded_evidence_pointer,text_chars,wage_term_count,numeric_token_count,table_like_line_count,qualitative_mechanism_term_count,non_base_wage_term_count,reference_signal,rendered_image_available,rendered_image_path,packet_page_count,packet_text_chars,packet_status,cumulative_cohort
cex_32924f70afd7e7d858e2477a,doc_486edf27398934937cd02857,ttd_ce7f6ca97cb7cafce643c1f7,15,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0230_sr_fdf27a5c3b62c120c9f294cb.pdf#page=15,1487,9,21,5,2,2,yes,no,,6,5999,bounded_valid,corrected_500_seed
cex_32924f70afd7e7d858e2477a,doc_486edf27398934937cd02857,ttd_ce7f6ca97cb7cafce643c1f7,14,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0230_sr_fdf27a5c3b62c120c9f294cb.pdf#page=14,838,0,6,0,1,4,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_32924f70afd7e7d858e2477a,doc_486edf27398934937cd02857,ttd_ce7f6ca97cb7cafce643c1f7,16,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0230_sr_fdf27a5c3b62c120c9f294cb.pdf#page=16,0,0,0,0,0,0,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_7fb62cac4d915b216871b5a5,doc_f7680e03102a03036d85c06b,ttd_2bdb3075f48071d39afa35c9,20,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0145_sr_be95ac3ad1ecc8de7da6a319.pdf#page=20,1495,21,23,1,0,5,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_7fb62cac4d915b216871b5a5,doc_f7680e03102a03036d85c06b,ttd_2bdb3075f48071d39afa35c9,19,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0145_sr_be95ac3ad1ecc8de7da6a319.pdf#page=19,1498,7,36,1,0,5,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_7fb62cac4d915b216871b5a5,doc_f7680e03102a03036d85c06b,ttd_2bdb3075f48071d39afa35c9,21,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0145_sr_be95ac3ad1ecc8de7da6a319.pdf#page=21,1480,14,19,0,2,1,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_7fb62cac4d915b216871b5a5,doc_f7680e03102a03036d85c06b,ttd_2bdb3075f48071d39afa35c9,33,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0145_sr_be95ac3ad1ecc8de7da6a319.pdf#page=33,1484,18,28,3,4,5,yes,no,,6,5999,bounded_valid,corrected_500_seed
cex_7fb62cac4d915b216871b5a5,doc_f7680e03102a03036d85c06b,ttd_2bdb3075f48071d39afa35c9,32,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0145_sr_be95ac3ad1ecc8de7da6a319.pdf#page=32,42,0,2,0,0,1,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_7fb62cac4d915b216871b5a5,doc_f7680e03102a03036d85c06b,ttd_2bdb3075f48071d39afa35c9,34,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0145_sr_be95ac3ad1ecc8de7da6a319.pdf#page=34,0,0,0,0,0,0,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_67f5c6c34935f05dcc055ff6,doc_ca3ea3d9739a4264b3205797,ttd_40a0a14a100c3eb7dfc568d4,25,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0167_sr_2a0a2a0d1f00ca92436f6b08.pdf#page=25,1499,1,12,0,1,5,no,no,,6,5995,bounded_valid,corrected_500_seed
cex_67f5c6c34935f05dcc055ff6,doc_ca3ea3d9739a4264b3205797,ttd_40a0a14a100c3eb7dfc568d4,24,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0167_sr_2a0a2a0d1f00ca92436f6b08.pdf#page=24,1447,1,11,0,1,7,no,no,,6,5995,bounded_valid,corrected_500_seed
cex_67f5c6c34935f05dcc055ff6,doc_ca3ea3d9739a4264b3205797,ttd_40a0a14a100c3eb7dfc568d4,26,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0167_sr_2a0a2a0d1f00ca92436f6b08.pdf#page=26,1497,1,9,0,4,5,no,no,,6,5995,bounded_valid,corrected_500_seed
cex_67f5c6c34935f05dcc055ff6,doc_ca3ea3d9739a4264b3205797,ttd_40a0a14a100c3eb7dfc568d4,37,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0167_sr_2a0a2a0d1f00ca92436f6b08.pdf#page=37,1482,2,14,0,0,0,no,no,,6,5995,bounded_valid,corrected_500_seed
cex_67f5c6c34935f05dcc055ff6,doc_ca3ea3d9739a4264b3205797,ttd_40a0a14a100c3eb7dfc568d4,36,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0167_sr_2a0a2a0d1f00ca92436f6b08.pdf#page=36,68,0,2,0,1,0,no,no,,6,5995,bounded_valid,corrected_500_seed
cex_67f5c6c34935f05dcc055ff6,doc_ca3ea3d9739a4264b3205797,ttd_40a0a14a100c3eb7dfc568d4,38,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0167_sr_2a0a2a0d1f00ca92436f6b08.pdf#page=38,2,0,1,0,0,0,no,no,,6,5995,bounded_valid,corrected_500_seed
cex_8edceeb0ad4ae0322e14d92d,doc_c9d9aa7d886e4b412239fcf5,ttd_4c1ed1b29d421b077992ebe4,21,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0212_sr_2447772b5afee35ae0e4132e.pdf#page=21,1493,12,11,0,2,0,no,no,,6,5993,bounded_valid,corrected_500_seed
cex_8edceeb0ad4ae0322e14d92d,doc_c9d9aa7d886e4b412239fcf5,ttd_4c1ed1b29d421b077992ebe4,20,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0212_sr_2447772b5afee35ae0e4132e.pdf#page=20,1477,0,6,0,4,0,yes,no,,6,5993,bounded_valid,corrected_500_seed
cex_8edceeb0ad4ae0322e14d92d,doc_c9d9aa7d886e4b412239fcf5,ttd_4c1ed1b29d421b077992ebe4,22,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0212_sr_2447772b5afee35ae0e4132e.pdf#page=22,1498,10,7,1,0,1,no,no,,6,5993,bounded_valid,corrected_500_seed
cex_8edceeb0ad4ae0322e14d92d,doc_c9d9aa7d886e4b412239fcf5,ttd_4c1ed1b29d421b077992ebe4,52,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0212_sr_2447772b5afee35ae0e4132e.pdf#page=52,1495,24,17,3,5,2,yes,no,,6,5993,bounded_valid,corrected_500_seed
cex_8edceeb0ad4ae0322e14d92d,doc_c9d9aa7d886e4b412239fcf5,ttd_4c1ed1b29d421b077992ebe4,51,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0212_sr_2447772b5afee35ae0e4132e.pdf#page=51,28,0,2,0,0,1,no,no,,6,5993,bounded_valid,corrected_500_seed
cex_8edceeb0ad4ae0322e14d92d,doc_c9d9aa7d886e4b412239fcf5,ttd_4c1ed1b29d421b077992ebe4,53,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0212_sr_2447772b5afee35ae0e4132e.pdf#page=53,2,0,1,0,0,0,no,no,,6,5993,bounded_valid,corrected_500_seed
cex_5ae5f98e2beab26ced8cb794,doc_fa108ae91e7b77e270a3a21f,ttd_11427692c4aa8fe575fabf7b,17,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0213_sr_590328e936831c03a7b2f8d4.pdf#page=17,1479,3,2,0,3,0,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_5ae5f98e2beab26ced8cb794,doc_fa108ae91e7b77e270a3a21f,ttd_11427692c4aa8fe575fabf7b,16,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0213_sr_590328e936831c03a7b2f8d4.pdf#page=16,1499,11,9,2,4,4,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_5ae5f98e2beab26ced8cb794,doc_fa108ae91e7b77e270a3a21f,ttd_11427692c4aa8fe575fabf7b,18,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0213_sr_590328e936831c03a7b2f8d4.pdf#page=18,1480,3,20,2,2,1,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_5ae5f98e2beab26ced8cb794,doc_fa108ae91e7b77e270a3a21f,ttd_11427692c4aa8fe575fabf7b,25,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0213_sr_590328e936831c03a7b2f8d4.pdf#page=25,1493,13,6,0,0,15,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_5ae5f98e2beab26ced8cb794,doc_fa108ae91e7b77e270a3a21f,ttd_11427692c4aa8fe575fabf7b,24,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0213_sr_590328e936831c03a7b2f8d4.pdf#page=24,46,0,3,0,0,1,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_5ae5f98e2beab26ced8cb794,doc_fa108ae91e7b77e270a3a21f,ttd_11427692c4aa8fe575fabf7b,26,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0213_sr_590328e936831c03a7b2f8d4.pdf#page=26,2,0,1,0,0,0,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_b6bf42cbfa913bbbe9264282,doc_2ee7e75de3aa2f6441e71540,ttd_d2ef442d7b62458f0caf704a,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_5bd733956eb98319e0038812.pdf#page=2,1189,1,35,0,1,5,yes,no,,6,5997,bounded_valid,corrected_500_seed
cex_b6bf42cbfa913bbbe9264282,doc_2ee7e75de3aa2f6441e71540,ttd_d2ef442d7b62458f0caf704a,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_5bd733956eb98319e0038812.pdf#page=1,199,0,7,0,0,0,no,no,,6,5997,bounded_valid,corrected_500_seed
cex_b6bf42cbfa913bbbe9264282,doc_2ee7e75de3aa2f6441e71540,ttd_d2ef442d7b62458f0caf704a,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_5bd733956eb98319e0038812.pdf#page=3,1496,4,12,0,3,1,no,no,,6,5997,bounded_valid,corrected_500_seed
cex_b6bf42cbfa913bbbe9264282,doc_2ee7e75de3aa2f6441e71540,ttd_d2ef442d7b62458f0caf704a,9,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_5bd733956eb98319e0038812.pdf#page=9,1491,5,10,2,4,1,no,no,,6,5997,bounded_valid,corrected_500_seed
cex_b6bf42cbfa913bbbe9264282,doc_2ee7e75de3aa2f6441e71540,ttd_d2ef442d7b62458f0caf704a,8,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_5bd733956eb98319e0038812.pdf#page=8,1497,5,21,4,12,0,no,no,,6,5997,bounded_valid,corrected_500_seed
cex_b6bf42cbfa913bbbe9264282,doc_2ee7e75de3aa2f6441e71540,ttd_d2ef442d7b62458f0caf704a,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_5bd733956eb98319e0038812.pdf#page=10,125,0,2,0,2,0,no,no,,6,5997,bounded_valid,corrected_500_seed
cex_092470801ccd403f0bba6606,doc_afc56f4bae1e0ce44a8758d3,ttd_cdc6e9b889825a27e70dff2d,6,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf#page=6,1490,16,13,0,7,0,no,no,,6,5989,bounded_valid,corrected_500_seed
cex_092470801ccd403f0bba6606,doc_afc56f4bae1e0ce44a8758d3,ttd_cdc6e9b889825a27e70dff2d,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf#page=5,1456,1,27,0,0,2,yes,no,,6,5989,bounded_valid,corrected_500_seed
cex_092470801ccd403f0bba6606,doc_afc56f4bae1e0ce44a8758d3,ttd_cdc6e9b889825a27e70dff2d,7,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf#page=7,1467,0,10,0,0,1,no,no,,6,5989,bounded_valid,corrected_500_seed
cex_092470801ccd403f0bba6606,doc_afc56f4bae1e0ce44a8758d3,ttd_cdc6e9b889825a27e70dff2d,21,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf#page=21,1490,3,10,2,19,0,no,no,,6,5989,bounded_valid,corrected_500_seed
cex_092470801ccd403f0bba6606,doc_afc56f4bae1e0ce44a8758d3,ttd_cdc6e9b889825a27e70dff2d,20,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf#page=20,86,3,6,3,0,0,no,no,,6,5989,bounded_valid,corrected_500_seed
cex_092470801ccd403f0bba6606,doc_afc56f4bae1e0ce44a8758d3,ttd_cdc6e9b889825a27e70dff2d,22,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf#page=22,0,0,0,0,0,0,no,no,,6,5989,bounded_valid,corrected_500_seed
cex_3c9c7530e9b8f5036e78d302,doc_87bf361ddebc9eec5e311080,ttd_eacde392419e6d72e39926a8,11,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0121_sr_abc2fb6487604746598568e9.pdf#page=11,833,1,8,0,4,0,yes,no,,6,3441,bounded_valid,corrected_500_seed
cex_3c9c7530e9b8f5036e78d302,doc_87bf361ddebc9eec5e311080,ttd_eacde392419e6d72e39926a8,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0121_sr_abc2fb6487604746598568e9.pdf#page=10,521,0,5,0,1,0,no,no,,6,3441,bounded_valid,corrected_500_seed
cex_3c9c7530e9b8f5036e78d302,doc_87bf361ddebc9eec5e311080,ttd_eacde392419e6d72e39926a8,12,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0121_sr_abc2fb6487604746598568e9.pdf#page=12,521,1,6,0,0,0,no,no,,6,3441,bounded_valid,corrected_500_seed
cex_3c9c7530e9b8f5036e78d302,doc_87bf361ddebc9eec5e311080,ttd_eacde392419e6d72e39926a8,20,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0121_sr_abc2fb6487604746598568e9.pdf#page=20,522,5,9,1,0,4,no,no,,6,3441,bounded_valid,corrected_500_seed
cex_3c9c7530e9b8f5036e78d302,doc_87bf361ddebc9eec5e311080,ttd_eacde392419e6d72e39926a8,19,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0121_sr_abc2fb6487604746598568e9.pdf#page=19,522,0,5,0,1,1,no,no,,6,3441,bounded_valid,corrected_500_seed
cex_3c9c7530e9b8f5036e78d302,doc_87bf361ddebc9eec5e311080,ttd_eacde392419e6d72e39926a8,21,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0121_sr_abc2fb6487604746598568e9.pdf#page=21,522,2,8,1,0,0,no,no,,6,3441,bounded_valid,corrected_500_seed
cex_90a52d9038b64c1a1778bdcd,doc_4db2d4c78031bbac979d4774,ttd_77f716e3f2422b6881de9f7f,14,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0165_sr_08f63ca8a291f3a735082ac4.pdf#page=14,1492,9,6,1,1,20,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_90a52d9038b64c1a1778bdcd,doc_4db2d4c78031bbac979d4774,ttd_77f716e3f2422b6881de9f7f,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0165_sr_08f63ca8a291f3a735082ac4.pdf#page=13,1499,6,15,0,2,10,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_90a52d9038b64c1a1778bdcd,doc_4db2d4c78031bbac979d4774,ttd_77f716e3f2422b6881de9f7f,15,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0165_sr_08f63ca8a291f3a735082ac4.pdf#page=15,1496,1,12,1,2,2,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_90a52d9038b64c1a1778bdcd,doc_4db2d4c78031bbac979d4774,ttd_77f716e3f2422b6881de9f7f,29,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0165_sr_08f63ca8a291f3a735082ac4.pdf#page=29,1496,2,128,0,0,0,yes,no,,6,5999,bounded_valid,corrected_500_seed
cex_90a52d9038b64c1a1778bdcd,doc_4db2d4c78031bbac979d4774,ttd_77f716e3f2422b6881de9f7f,28,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0165_sr_08f63ca8a291f3a735082ac4.pdf#page=28,16,0,1,0,0,0,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_90a52d9038b64c1a1778bdcd,doc_4db2d4c78031bbac979d4774,ttd_77f716e3f2422b6881de9f7f,30,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0165_sr_08f63ca8a291f3a735082ac4.pdf#page=30,0,0,0,0,0,0,no,no,,6,5999,bounded_valid,corrected_500_seed
cex_44661af40fa2ef3cd7de725f,doc_45b6d37ccc80199ef57f243f,ttd_a1d1a695722e9094f5d7dc2f,22,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0191_sr_a53fdc87959971fc111de210.pdf#page=22,1492,3,15,0,4,4,no,no,,4,4663,bounded_valid,corrected_500_seed
cex_44661af40fa2ef3cd7de725f,doc_45b6d37ccc80199ef57f243f,ttd_a1d1a695722e9094f5d7dc2f,21,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0191_sr_a53fdc87959971fc111de210.pdf#page=21,1489,1,36,0,3,1,no,no,,4,4663,bounded_valid,corrected_500_seed
cex_44661af40fa2ef3cd7de725f,doc_45b6d37ccc80199ef57f243f,ttd_a1d1a695722e9094f5d7dc2f,23,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0191_sr_a53fdc87959971fc111de210.pdf#page=23,1497,1,20,1,6,11,no,no,,4,4663,bounded_valid,corrected_500_seed
cex_44661af40fa2ef3cd7de725f,doc_45b6d37ccc80199ef57f243f,ttd_a1d1a695722e9094f5d7dc2f,1,context_front,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0191_sr_a53fdc87959971fc111de210.pdf#page=1,185,0,7,0,1,0,no,no,,4,4663,bounded_valid,corrected_500_seed
cex_8d9a0e2f35959dd202ed1123,doc_ea0c8105858a51f07d95381e,ttd_2a25919a713603d820e39c55,6,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0001_sr_d15cc4585f5931e83c8142a3.pdf#page=6,1491,0,10,0,2,1,no,no,,6,5997,bounded_valid,corrected_500_seed
cex_8d9a0e2f35959dd202ed1123,doc_ea0c8105858a51f07d95381e,ttd_2a25919a713603d820e39c55,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0001_sr_d15cc4585f5931e83c8142a3.pdf#page=5,1486,0,6,0,7,0,no,no,,6,5997,bounded_valid,corrected_500_seed
cex_8d9a0e2f35959dd202ed1123,doc_ea0c8105858a51f07d95381e,ttd_2a25919a713603d820e39c55,7,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0001_sr_d15cc4585f5931e83c8142a3.pdf#page=7,1473,2,11,0,5,0,no,no,,6,5997,bounded_valid,corrected_500_seed
cex_8d9a0e2f35959dd202ed1123,doc_ea0c8105858a51f07d95381e,ttd_2a25919a713603d820e39c55,23,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0001_sr_d15cc4585f5931e83c8142a3.pdf#page=23,1484,3,11,1,17,0,no,no,,6,5997,bounded_valid,corrected_500_seed
cex_8d9a0e2f35959dd202ed1123,doc_ea0c8105858a51f07d95381e,ttd_2a25919a713603d820e39c55,22,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0001_sr_d15cc4585f5931e83c8142a3.pdf#page=22,41,0,2,0,0,0,no,no,,6,5997,bounded_valid,corrected_500_seed
cex_8d9a0e2f35959dd202ed1123,doc_ea0c8105858a51f07d95381e,ttd_2a25919a713603d820e39c55,24,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0001_sr_d15cc4585f5931e83c8142a3.pdf#page=24,22,0,1,0,0,0,no,no,,6,5997,bounded_valid,corrected_500_seed
cex_c217fde01f076c641eb7da08,doc_6c9e01aa3a656e17c08a3b48,ttd_577c0a57cfb8d5c3e25d1598,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0032_sr_89b7aa8dd094d99070a01ac8.pdf#page=2,772,3,36,0,1,2,yes,no,,6,5982,bounded_valid,corrected_500_seed
cex_c217fde01f076c641eb7da08,doc_6c9e01aa3a656e17c08a3b48,ttd_577c0a57cfb8d5c3e25d1598,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0032_sr_89b7aa8dd094d99070a01ac8.pdf#page=1,262,0,7,0,0,0,no,no,,6,5982,bounded_valid,corrected_500_seed
cex_c217fde01f076c641eb7da08,doc_6c9e01aa3a656e17c08a3b48,ttd_577c0a57cfb8d5c3e25d1598,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0032_sr_89b7aa8dd094d99070a01ac8.pdf#page=3,688,1,29,0,1,9,yes,no,,6,5982,bounded_valid,corrected_500_seed
cex_c217fde01f076c641eb7da08,doc_6c9e01aa3a656e17c08a3b48,ttd_577c0a57cfb8d5c3e25d1598,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0032_sr_89b7aa8dd094d99070a01ac8.pdf#page=4,1464,0,11,0,6,1,yes,no,,6,5982,bounded_valid,corrected_500_seed
cex_c217fde01f076c641eb7da08,doc_6c9e01aa3a656e17c08a3b48,ttd_577c0a57cfb8d5c3e25d1598,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0032_sr_89b7aa8dd094d99070a01ac8.pdf#page=5,1494,1,1,0,2,6,no,no,,6,5982,bounded_valid,corrected_500_seed
cex_c217fde01f076c641eb7da08,doc_6c9e01aa3a656e17c08a3b48,ttd_577c0a57cfb8d5c3e25d1598,11,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0032_sr_89b7aa8dd094d99070a01ac8.pdf#page=11,1302,2,4,0,16,0,no,no,,6,5982,bounded_valid,corrected_500_seed
cex_22d4d1ba800b504466fa6c16,doc_3ee485f65d8ce8dee311a973,ttd_ff7bb5740c1f0e90ebb6679a,11,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0026_sr_140e175be2428c7322e45aad.pdf#page=11,1487,0,10,0,2,0,no,no,,6,5999,bounded_valid,corrected_500_seed
