scout_target_id,state,region,municipality,municipality_id,census_gov_id,population,government_name,expected_units_to_search,scout_purpose,anchor_cycle,selection_reason,broad_geographic_target_reason,source_family_diversification_reason,matched_non_safety_opportunity_flag,search_query_family,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
BSSS-20260727-0134,IN,Midwest,North,cog_2025_126202,126202,153668,North municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""North"" IN municipal labor agreements police fire general employees","""North"" IN human resources pay plan wage salary schedule civil service","""North"" IN labor arbitration award factfinding report","""North"" IN salary ordinance compensation classification study budget pay plan","""North"" IN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0135,IN,Midwest,Perry,cog_2025_207980,207980,120543,Perry municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Perry"" IN municipal labor agreements police fire general employees","""Perry"" IN human resources pay plan wage salary schedule civil service","""Perry"" IN labor arbitration award factfinding report","""Perry"" IN salary ordinance compensation classification study budget pay plan","""Perry"" IN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0136,IN,Midwest,Portage,cog_2025_185309,185309,94467,Portage municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Portage"" IN municipal labor agreements police fire general employees","""Portage"" IN human resources pay plan wage salary schedule civil service","""Portage"" IN labor arbitration award factfinding report","""Portage"" IN salary ordinance compensation classification study budget pay plan","""Portage"" IN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0137,IN,Midwest,Warren,cog_2025_103975,103975,105205,Warren municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Warren"" IN municipal labor agreements police fire general employees","""Warren"" IN human resources pay plan wage salary schedule civil service","""Warren"" IN labor arbitration award factfinding report","""Warren"" IN salary ordinance compensation classification study budget pay plan","""Warren"" IN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0138,IN,Midwest,Washington,cog_2025_164005,164005,137283,Washington municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Washington"" IN municipal labor agreements police fire general employees","""Washington"" IN human resources pay plan wage salary schedule civil service","""Washington"" IN labor arbitration award factfinding report","""Washington"" IN salary ordinance compensation classification study budget pay plan","""Washington"" IN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0139,IN,Midwest,Wayne,cog_2025_163727,163727,109686,Wayne municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Wayne"" IN municipal labor agreements police fire general employees","""Wayne"" IN human resources pay plan wage salary schedule civil service","""Wayne"" IN labor arbitration award factfinding report","""Wayne"" IN salary ordinance compensation classification study budget pay plan","""Wayne"" IN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0140,IN,Midwest,Wayne,cog_2025_164006,164006,147393,Wayne municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Wayne"" IN municipal labor agreements police fire general employees","""Wayne"" IN human resources pay plan wage salary schedule civil service","""Wayne"" IN labor arbitration award factfinding report","""Wayne"" IN salary ordinance compensation classification study budget pay plan","""Wayne"" IN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0141,KS,Midwest,Andover,cog_2025_184268,184268,15814,Andover municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Andover"" KS municipal labor agreements police fire general employees","""Andover"" KS human resources pay plan wage salary schedule civil service","""Andover"" KS labor arbitration award factfinding report","""Andover"" KS salary ordinance compensation classification study budget pay plan","""Andover"" KS memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0142,KS,Midwest,Arkansas City,cog_2025_164706,164706,11765,Arkansas City municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Arkansas City"" KS municipal labor agreements police fire general employees","""Arkansas City"" KS human resources pay plan wage salary schedule civil service","""Arkansas City"" KS labor arbitration award factfinding report","""Arkansas City"" KS salary ordinance compensation classification study budget pay plan","""Arkansas City"" KS memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0143,KS,Midwest,Bruno,cog_2025_164965,164965,17731,Bruno municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Bruno"" KS municipal labor agreements police fire general employees","""Bruno"" KS human resources pay plan wage salary schedule civil service","""Bruno"" KS labor arbitration award factfinding report","""Bruno"" KS salary ordinance compensation classification study budget pay plan","""Bruno"" KS memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0144,KS,Midwest,El Dorado,cog_2025_201801,201801,12919,El Dorado municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""El Dorado"" KS municipal labor agreements police fire general employees","""El Dorado"" KS human resources pay plan wage salary schedule civil service","""El Dorado"" KS labor arbitration award factfinding report","""El Dorado"" KS salary ordinance compensation classification study budget pay plan","""El Dorado"" KS memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
