municipality_cycle_id,municipality,state,cycle_label,normalized_record_count,explicit_safety_record_count,explicit_non_safety_record_count,comparison_readiness_status,blockers
B4X2500RESCUEGROUP-23f34d6e9bbaaa818f771555,Shapleigh,ME,2016,2,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-cfe634310fb92ad07f90c8b8,Shawangunk,NY,2024,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d009288942b1db75b5378489,Shawnee,OH,2019-2022,19,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-beb6df4e24ab9be58ee7324d,Shawnee,OH,2020-2021,8,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-f7495d46b06231e74718e01e,Shelburn,IN,2020,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c80ee32cb20b3ccf4fb7b468,Shelburne,MA,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-67f54638778b69e37c7463ca,Shelburne,NH,2024,8,0,4,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a8a762dc9b6c38dc686e20af,Shelby,MI,2016-2017,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-54f8efa34c0f272cd1a0a8c9,Shelby,MI,2017,13,2,2,both_explicit_groups_present,[]
B4X2500RESCUEGROUP-27da5d5d3e2fbb9e5ad7a1b4,Shelby,MI,2017-2018,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-4800bd5c530e7d40d696e6c7,Shelby,MI,2023,7,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-171d6ed271a78e0c33a6700d,Shelby,MI,2023-2024,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-dfc7e761bcbbac9eeb0e377e,Shelby,WI,2021,8,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-21b065b5b24191abb560744a,Shelby,WI,2024,7,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-222128a4b3700e0e0eef3829,Sherburn,MN,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-05b5cc05f63625045dd0b57d,Sheridan,IN,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ed020270692d6f4e63a39277,Sherman,IL,2024,12,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-17bd43b453c5e3895797be5a,Shirley,MA,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-67806a10ac6816c12f02f253,Shreve,OH,2024,8,2,1,both_explicit_groups_present,[]
B4X2500RESCUEGROUP-82940e6b2f63529bbe149836,Shutesbury,MA,2020,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-5cdfcb4ab030da255dd812e3,Sikes,LA,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-f77a594604e977c4ed27c94b,Silvis,IL,2022,13,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-966311a32aa3ce36bda21b99,Sisseton,SD,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-f93da5b8957e63e5637fbd5c,Sister Bay,WI,2014,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7998ba4b851fc1c0ac0ad441,Sister Bay,WI,2015,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d6ced1dde9a0db023bfeb144,Sleepy Eye,MN,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-42c02627f89804032c3e721f,Sloan,NY,2016-2017,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-9059a952a3110cf8d82badcb,Sloan,NY,2019-2020,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ed2f1cdffbc87da0ea640527,Social Circle,GA,2023,12,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7cdc85036eee05a83dbe3eef,Social Circle,GA,2023-2024,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-933af8c8afdbfc9406e5b9c1,Solomon,KS,2023,3,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2c54784bcc44697f206baf19,Solon,ME,2023,5,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-95ca9c1cca3a10c121470ef3,South Amherst,OH,2019,8,0,2,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-681607fb72d521bcac9777f0,South Glens Falls,NY,2018,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-86e48f7f08723217259706a2,South Glens Falls,NY,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-fd49eb99d7ab62dcee4ed69c,South Glens Falls,NY,2020,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2031ed05b1f556fc6b02a7cd,Southampton,NY,2022,4,1,1,both_explicit_groups_present,[]
B4X2500RESCUEGROUP-e388f10150216b4a982827f8,Southern Shores,NC,2021,2,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-17ddd864d6b9cf5e02d3d340,Sparta,MI,2022,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8d7238df30f3b506e5813bb1,Spearville,KS,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-bce65faed370161ab4fda493,Spring Hill,KS,2024,1,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d592c7518edcc6d7ba498255,Spring Lake,MI,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-9f7fb1fb6afa454dc67cf0af,Springfield,OH,2016,1,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-229d66dec7e12d969a7e0963,Springfield,OH,2017,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-75a9d200198ab39e03fb6ed7,Springfield,OH,2018,3,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-62663e5b6f0900ed2ec8c463,Springfield,OH,2019,3,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ca9dba7d46de42dd8c423517,Springfield,OH,2020,6,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2e9a00e2313ec89205a2201f,Springfield,OH,2021,9,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e82db1d8c267a1b71afa02b9,Springfield,OH,2022,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ddca73efd56d583c106df733,Springfield,OH,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2ab48f519c617be958225b29,Springfield,OH,2024,9,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-99aaffb0590278f77d5864bc,St. Ansgar,IA,2018,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-009b30802b6a1f11a4e1db1e,St. Clair,OH,2021-2023,10,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-234aff70dc03d2a1882e7306,Stanhope,NJ,2021,6,3,1,both_explicit_groups_present,[]
B4X2500RESCUEGROUP-755e8cdf44eee1e3635d7e25,Statham,GA,2022,6,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-bccf9495abb36e9faaec8009,Stevenson,AL,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a7206b00184435f88a1e8cc3,Stevensville,MI,2019,6,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3b0eea04c7b699f549832dc0,Stickney,IL,2023,7,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-9dcd1aa32407fa9c2f0a67f1,Strafford,VT,2024,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-016396cd79f2ae6aba428bb9,Sugarcreek,OH,2020,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-012a65e0804785a97dcef52d,Sugarcreek,OH,2020-2023,11,3,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ecef4e70a7da9f9a842d4150,Sugarcreek,PA,2024,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-cd7687e66a4d61d8d0c52192,Sunrise Beach,MO,2024,9,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-bb1df4409ceb8a950f564fb4,Superior charter,MI,2017,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-fb6a161dca6b59c99bd9390a,Superior charter,MI,2018,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a0ffd875c56b0c4131f743db,Surf City,NJ,2021,4,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-92136c2519d063a7eed3deed,Sutter Creek,CA,2022,9,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8668b171b64bf21fad55d77b,Tarentum,PA,2018,15,3,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2ae9cc42fd9479a330385450,Tarentum,PA,2021,4,3,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-86af557b114d81b74b07ec21,Tate,OH,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-096723aac9db3da66a2b4177,Tate,OH,2020,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-486b67822bc81752b72c0919,Tekoa,WA,2024,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-fd004707c5283ddc8a530ad9,Tewksbury,NJ,2022,5,0,3,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3a43ab0600412adb6cdd93e8,Three Oaks,MI,2022,5,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1da391e02ba9a4e519d3ef35,Tolono,IL,2017-2019,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1c0b18390dab376b3d96be9a,Tonka Bay,MN,2020,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-0f6ff09ae7d2c6791a5490c1,Tonka Bay,MN,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-5e52e18dc1cf5addb6e226fd,Tonka Bay,MN,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-20314a3d2011fddd18f92c39,Toomsboro,GA,2019,6,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7f5c5a41c0c66ccc869776e3,Topton,PA,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-81c2ce0a442b9a1b15fc2a84,Towanda,KS,2023,5,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-35214dd7c1dedd634c6c2223,Towanda,PA,2017-2018,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e36f943841b9927e6db00e77,Townshend,VT,2019,5,0,2,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-6a1345aa19012948869092de,Trimont,MN,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8aee2208b646a771e5c8b88c,Troy,NH,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7538c328afadf7111b4f78b6,Tulelake,CA,2021,12,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-52fcdc75d56503e4ab1933f6,Tullos,LA,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7a0a202ea925b709369d81b6,Tullytown,PA,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-00578789b91bde3462ef219e,Turrell,AR,2023,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b96fb55b5e1b86f82b9bed62,Turtle Lake,WI,2020,7,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8d888acae27fdca8ff501b3c,Turtlecreek,OH,2023,12,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-41415f5270d08ff717fcfa9c,Twisp,WA,2022-2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a3471161a79ea7dbc810dede,Twisp,WA,2024,3,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-16d2f61d659193e13f5a7718,Tyngsborough,MA,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-544719b328ca79c16f3ec7c6,Tyngsborough,MA,2022,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a314588c990acd2c7d589bf6,Tyrone,GA,2019,7,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a276ed937aee23c6b60b48ab,Tyrone,MI,2019-2020,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-fa329317c9ba4deb0ed65a8b,Ulster,NY,2020,7,3,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-93647012b0345383187d6fa2,Ulster,NY,2022,12,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b1d145b59b28c0984eb2334c,Ulster,NY,2023,5,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-9c4b694cfada9df0b8853a47,Ulster,NY,2024,6,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b30182767e71ac7731d5d06d,Union,CT,2022-2023,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-9bec0f1b3239135fbb112ff5,Union,NE,2017,2,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-51b5d3ccff1542847ec06225,Union,NY,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-6cb2df86b831bd42c143242f,Union,OH,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-200a8ebd525454586e9252cf,Union,OH,2020,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2674965b0e052770c84f4623,Union,OH,2021,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-5a4efd3c11ff809efe4d5668,Union Point,GA,2020,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d12b508f157d42092bdf3fdc,Union charter,MI,2015,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2176ad721380e3f91bf7ab39,Union charter,MI,2018,5,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-600ade4ce555cd124c9db0af,Union charter,MI,2019,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b47a77ddd947a395fb7b8ab4,University Heights,IA,2024,3,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-dd9ae5cc7dc97497512eb842,University Park,IL,2016,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ca4c81460aa8ce4ef92d466f,Upper Deerfield,NJ,2022,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-5c8a6a60ad6e88101346f56a,Urbana,OH,2019-2021,9,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-455fcf0f6b46b3515e4a4310,Valders,WI,2023,13,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-4fe3baa20ce0472314d0f68d,Valdese,NC,2020-2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8dc162ab83f925727f0349c3,Valdese,NC,2023,11,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-305eaa70c7337c24d711d0c8,Valley Grande,AL,2020,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-dae78d07b310fb6410d0dfed,Van Buren,NY,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-991f80b892fd40887d7cdc73,Vershire,VT,2021,10,0,3,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8290b150c77899881f76801f,Vershire,VT,2022,10,0,3,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7c7fc917a9b96117dfc3232a,Victoria,KS,2021,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-914a9619fc9203ae1b393ba1,Village of Grosse Pointe Shores,MI,2021,11,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-35af596bd9cd6981475bdcaf,Volga,SD,2023,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a77762cdb41bfda84bcf6ad8,Wabash,IN,2022,5,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3382868dc9dfe35ddd97f11f,Wabasha,MN,2022-2024,6,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-241959fcaa1c304961d545c2,Wadesboro,NC,2017,16,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d16e48f6da875c39f51d5186,Wadesboro,NC,2017-2018,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a8ee083688726b59eb1d103d,Walton Hills,OH,2023,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-defc1114537a04cb63fab6fd,Wantage,NJ,2024,3,0,3,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b01a25c5604260da74591e6e,Warner,NH,2017,6,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-5b385abb849f401b49965f34,Warsaw,NY,2024,5,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c46edb8cd4a62372acc785c0,Washington,NJ,2019,7,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7eb92b58f2eb6d6ca4bdfafa,Washington,OH,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-0558d5223ca425c3446ffdcb,Washington,OH,2020,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-583d028411bcff5326886270,Washington,OH,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8ab7f76ef2c14d7bab47f9c9,Watab,MN,2024,5,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-540f157e7d91b42b3e255050,Watkins Glen,NY,2020,16,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b17e92b734454760aaa70945,Watsontown,PA,2024,3,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ca74e88858cfd1d0c71956c3,Weathersfield,OH,2021,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7a9ae284f8500151d1c96a4d,Webster,WI,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-fc61305445467c73e63d413e,Welcome,MN,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-6b291eb2981b6a8e9d26b8af,Welcome,MN,2022,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c1cef7388f65751057bf5faf,Wellsville,NY,2014,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-682fd9387156b783647c592b,Wellsville,NY,2015,5,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8cbbdb7691d83292d320dfa1,Wellsville,NY,2016,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-fcd7d369c70464e15691a434,Wentworth,SD,2017,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e11ce9473cd89812f0a61d6a,Wentworth,SD,2018,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ce2a9e5207398c1ac0447a4e,Wentworth,SD,2020,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-cf650b8ee94ad6d40fbfc00a,West Bridgewater,MA,2023,10,1,2,both_explicit_groups_present,[]
B4X2500RESCUEGROUP-d324417480b67d259642f0a0,West Dundee,IL,2023,10,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-25c04d47bef63d0d754ed758,West Fairlee,VT,2023,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1cd96e369052f037367bf8dd,West Milford,NJ,2024,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-24972f13e544630eabdcac82,West Seneca,NY,2020,12,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-30a857a92e1b664616c9a9d8,Westfield,NY,2017,6,1,1,both_explicit_groups_present,[]
B4X2500RESCUEGROUP-96215ab916d08b6d413a0f27,Westfield,VT,2020,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a9311fcab5283212b2474128,Westfield,VT,2022,8,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-eb17f2cca2f32a739b9dba3a,Westford,VT,2023,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a68e4b2d7566c2b76da04f49,Westhampton,MA,2014,8,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-123260152b178ca407336e69,Westmoreland,TN,2019,7,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d06ddd7883e5f3d09d4a7271,Wheatland,CA,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-f78c48416540f365636635cb,Whispering Pines,NC,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-dd4dfd9b272dbfe7eef33da5,Whispering Pines,NC,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-089b82a47f6d3b7b2071ac7b,Whitehall,PA,2019,1,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-450bdb7cfbf9f50acc07327f,Whiteville,NC,2023,9,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-f06d847d302b5bc844c7b323,Whitpain,PA,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-82e118a13152dd2a0ca5a4f7,Wilkeson,WA,2018,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-131f24002ac82138801bac58,Williamston,NC,2022,11,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d8b6bae61c1ddad0ed5d99af,Williamston,NC,2023-2024,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c191631ba8c70a83bf864d6d,Wilmington,IL,2020,11,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2076a14483f0e1f3fd84d1bb,Wilmington,IL,2022,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-83aae2f963e812ff0baba47e,Wilmington,IL,2022-2023,1,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ea02830428ea089e87bd3da8,Windber,PA,2023,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-51aab66ee143de106bf8ea51,Winthrop Harbor,IL,2020,10,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
