rescue_id,normalized_record_id,municipality,state,reason
B4X2500RESCUE-ff146897f0452d1d7e79874e,B4X2500NORM-333885bcc785ebf249545294,Moville,IA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-6952b5bff9037f37ca2f342d,B4X2500NORM-333e4c2bda88009be5eeb5da,Adel,GA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-840c7f2480df23ae65dc1adb,B4X2500NORM-333ff70f2299040664451bca,Oneida,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-bf36ed4ae875fb03ccf9c1d3,B4X2500NORM-335c3f8b3fdc7fb84bb542e7,Oakland charter,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-3ddacba27c2c046d8656050f,B4X2500NORM-336d17b7a443c95c63be8609,Tonawanda,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9e7bfe4b09c9e83293487776,B4X2500NORM-336d19aeb1ba41e5027b5011,Miami,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-78c0ede159693eec0c04e817,B4X2500NORM-338dafebc9382b52395ac914,Turtlecreek,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ed8b5a955a908af9a12c4577,B4X2500NORM-3393fe34da2a6dda25c96c8b,Fallsburg,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7b898b34d515a98b38bc5dcf,B4X2500NORM-33a0bdd93c48f7ca4755e09f,Lake Benton,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-845eb16368fd5f630dcb5b5d,B4X2500NORM-33a811a1efae29fb6e1ad7dc,Gardner,KS,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-635da39af9da979438e5e4a5,B4X2500NORM-33af6d05796156e533e5975f,Friendship,TN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-4f38d620b57b6be398f40585,B4X2500NORM-33b256f9ae72cecbcdcf5e9e,Moore,ID,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-04799891d854499e635566b3,B4X2500NORM-33c3b3a43fc448f970e5bb33,Marceline,MO,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-dace7b111ce5693135565944,B4X2500NORM-33d4abc7770fea1ac6c101d9,Ithaca,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-028c7b371389accee4a283e0,B4X2500NORM-33d5928b13b69b9e4bb32f03,Medina,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-de727d527b0de6e1094c96df,B4X2500NORM-33d952180a8c9cad23816ee9,Vass,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a1e6e84889d5c19af2c8daa5,B4X2500NORM-33e1a8db5c6f38134be8577e,Camillus,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c3814b63878be860e728e828,B4X2500NORM-33f6bd583d76d89d5cc70c8b,Westhampton,MA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-1f39f0cabfcf67c0c058fca6,B4X2500NORM-341a079e37970181e012e433,Colma,CA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-d11aa52a70df827bbd1b015e,B4X2500NORM-3420eee5e62851c3a8c8bbaf,Green Tree,PA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a8a673d8bc3dbb57d768fa04,B4X2500NORM-3434678eaceb5733cc9cbf52,Hamilton,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-67e862b81f6ce604549a666e,B4X2500NORM-34421e692a7bef333b2ddf1c,Mullen,NE,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-62c14b564658fbd9ec265376,B4X2500NORM-344d3fb806c3dbeab20a959d,Hubbard,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c1d3573bd8d7970b82b75bd2,B4X2500NORM-34539548d901767135da3b00,Glendale,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9ea773e8a9d21312e9459a0d,B4X2500NORM-34580a2094f6218ba6cde0e3,Marion,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f2728bf3794da2d5719b76ba,B4X2500NORM-346c99f173292a1401697ccd,Pelham Manor,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7eb9387b55ffbafc3104cf2f,B4X2500NORM-346e2ddb3e1a74e8f80851af,Russell,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-edef51d82f38f21b23f2f6ce,B4X2500NORM-349d0816e140acfce5b14003,Green,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-8b7e23e652239bae3dd3b410,B4X2500NORM-34ad6c3468c0e5aee1520992,Champion,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-85d80a57987462570c6593c0,B4X2500NORM-34d68c9b0d0c7e6829afa0f7,Lansford,PA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ed472de407c5aaf706cca5d8,B4X2500NORM-34d7bedd836b69e03671e29b,Alden,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ecfed2cbc29ef3600be9ba41,B4X2500NORM-34ed6a152dd92b1255985f79,Montpelier,IN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-d3e116c2832ddfa2355ec738,B4X2500NORM-34faf40c9713acfb30680886,Ulster,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-bbbca40350b8e7b3263367e4,B4X2500NORM-3501e86129d34551fc8fded6,Ogunquit,ME,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-d793b553b232bc21d01ddbe4,B4X2500NORM-3521d5832ce3f1be4cfaef53,Tryon,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-757d0a73396f2793cb1188a9,B4X2500NORM-3524651c39e8a992a878e521,Pequot Lakes,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-1ee53f15fc2bde8f6b55b613,B4X2500NORM-353c1d97992bad3bad62b0c0,Alexandria,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-637395253a8e17bba7d3aa42,B4X2500NORM-353d61cd6d2a9eeb7bd55806,Bradley,ME,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a22cda181bab558a2d5cfc33,B4X2500NORM-3544cf06ff903a83a0b9e272,Phippsburg,ME,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-0855dec9ab36601c9e24767f,B4X2500NORM-3550898767b6f6119e39fc6b,St. Clair,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-3261f64f4a99663866e65b8b,B4X2500NORM-3563d42db6e5f44958abb633,Colma,CA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9937a204511ddfd4b3abe95f,B4X2500NORM-356eb61a9b9cf540a017144d,Flandreau,SD,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-95d03bb3d0a5722d99827c69,B4X2500NORM-357676ba382d844cfb1b48f5,Madison,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a443c00a30f95722b9c47ef3,B4X2500NORM-358f79a73a3e908a0f637e61,Wyoming,PA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2730de4dd0510387d5220974,B4X2500NORM-35aae563869893bccb4c12b9,Grant City,MO,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-712388149924d73c3bd5a633,B4X2500NORM-35b6698777682a97a0881073,Turtlecreek,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-1ed55118a2d4be304689712e,B4X2500NORM-35bd8ee09c6e3f053fca4ded,Mocksville,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7585e86000af40d527f00e8e,B4X2500NORM-35cd4fffd1d14f17c50a239e,Urbanna,VA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-8a6e2c7eb3e160af662d3aba,B4X2500NORM-35da011befe5de1673305f2f,Sister Bay,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-3eb68326ae07f2467ca8752f,B4X2500NORM-35f4064f8ef3ed65a3905fc4,Gates Mills,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-6783a01a7819e262271534fd,B4X2500NORM-363893d30e8111e0875c6d15,Mendon,MA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9e0cfed4979b160b385d9d75,B4X2500NORM-3638e4aacb717798a353f00c,Mendham,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-de0783a27bb1e6ec46cd637f,B4X2500NORM-363b104b724fd706fc3009b4,Choudrant,LA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-98dd702bf56fa14bf062f1b9,B4X2500NORM-36534e0b5eb7201955149093,Fulda,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-01243c20e6a64ef79410cc99,B4X2500NORM-36633e4d0eb3fb1c581d5e9d,Chester,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a66cafe55bfb9d09dce2b5bb,B4X2500NORM-36635c16120dd7c940f916a2,Springfield,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-23beb2eb343f77008b8e7735,B4X2500NORM-366ac25c6e613ee1d3b93f0f,Winnebago,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c6232bee0b3b7a4391b96987,B4X2500NORM-3673db5e68560d47047dc207,East Jordan,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-bc339d7392be2b4228aa0bf2,B4X2500NORM-367e6c3420d6b62cb8dee249,Ravenna,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-5c254c0288d08356d9ba4acb,B4X2500NORM-3681f2442edec801b98f4f9b,Valders,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-1656293df2bbf1b98560c889,B4X2500NORM-36961cba73abdc10a1363eab,Eskridge,KS,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-df4115fe56790b9cb6bafb72,B4X2500NORM-369832cb1ecd121fe3cae28d,Bethalto,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-54f66c2e45e8f9a1a0a2782d,B4X2500NORM-36b491d4c3deb805ec1a7741,Sandstone,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-b4ec0e31626df6fabc67b1db,B4X2500NORM-36c84ee77c85a36f0774ba62,Lake Isabella,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-59848fddf52ea59ea4393574,B4X2500NORM-36d14db379a25524c526e9f5,Fulton,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-014c282419399bef8b3ceb2c,B4X2500NORM-36dc23405d0b5dce42cbc95e,Cunningham,KS,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-71e2c6dd4e8f7595d60c3808,B4X2500NORM-370148a083242fd3a48af546,Readington,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-39f040191efc3bb93023445a,B4X2500NORM-370440d03422cda721e9cf79,Epping,ND,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-aabf7f5e887043b182d680c6,B4X2500NORM-370b10ad6340b485d4e23a79,Muncy,PA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-e397b10a7c3fa48a66b7835f,B4X2500NORM-37223bb40b8b66c718ebb4b4,Roscoe,SD,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-b8c1be755da2cf680b2cc9d6,B4X2500NORM-37227680936a3ff489698fe3,Oakland charter,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-45945594c80ab4d7aa8b85bf,B4X2500NORM-372552f9fe8e845c41082c44,Hamilton,MA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a05f1b2107281f56ead5dd7a,B4X2500NORM-372f5492e0eda46c7b84788c,Scottdale,PA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-32ff2cb3ecfd550a2c779e12,B4X2500NORM-3731bdd252b0cd48825e6c5b,Cassville,MO,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-00f623f8da1f62e3d86ef87a,B4X2500NORM-3744ba9d67591a0cc12528d3,Merrill,OR,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-04240c433de033ca40281644,B4X2500NORM-375690c2f41dbbbc9caa2bea,Newtown,PA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-424005c12a0b7897fe3888dc,B4X2500NORM-3762e75cc4e687bf582c2836,Harrison,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-6f6728474308ec51273db08e,B4X2500NORM-37653005e22892e1b821038c,Mount Gilead,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-969fa1d642c1d869bca8349a,B4X2500NORM-37723206ccd6fa001315b9cf,Eden,VT,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7c3b1cb79327c3a92cf6735b,B4X2500NORM-377573144bd352c4e27a1fe6,Larchmont,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-720ea82702b7be56e86d6a8f,B4X2500NORM-377d1e8f8527cfb6c17b29b9,Eastchester,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7f1eeac62b4ca671e2710980,B4X2500NORM-378586b88fe72090c5501bc1,Fingal,ND,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-0a017a4420b59149fb6aabdb,B4X2500NORM-37885df7df86b7bc999d20f3,Blowing Rock,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-d15bf8e6b18cbe4bb0bd3e63,B4X2500NORM-378b535afa06b4da0b3c60ce,New Holland,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2264ac0787e897c0d93ad00c,B4X2500NORM-378cb0c4266e05e36bf0987b,Leverett,MA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-de1f0014525531d1d710b5d6,B4X2500NORM-379c89099c3d0d22ae827f67,Middle,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-eab7986c5212116db4a67bd5,B4X2500NORM-37af83a71ebfc3d8a46bb68f,Grand Blanc charter,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-d0d6405b3bcb089cf8e79744,B4X2500NORM-37c0d12f8fdbb3b7a558bca9,Lake Success,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ab2569610082d0dd4831f0a6,B4X2500NORM-37c2106a033504ddfcd95c46,Mamaroneck,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2a48ff612ab3a205bb3846a3,B4X2500NORM-37cd235d16f1204cd17e79aa,Statham,GA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9a7f09746f9e9ab44a401b85,B4X2500NORM-37d34226deeac40decaef023,Corinth,VT,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-46b63ea93249bd301387d0e7,B4X2500NORM-37dbcf0d6d6ce06f584b25fd,Howland,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-04658cba4eae5a38200dc57a,B4X2500NORM-37ee52ab17aa3619f8daf248,Perkins,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-3fc888889ca0f8f3d6aea949,B4X2500NORM-37ef1600cf82870db6b2b233,Middlesex,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-02ce5b727fbba477464b38be,B4X2500NORM-37fe8ed71b8225e000ad786b,Union charter,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-b130f3773d59ab34a8f9b14a,B4X2500NORM-380c029f4ce04ab6b8899f15,Moro,OR,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-68ab6970ecb19fae7b2fe1a6,B4X2500NORM-3811b9588606fbb3fc92ddd3,Hamilton,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-b4e598d9c27f86d5a07f5400,B4X2500NORM-3812149d448127e0491963ca,Marceline,MO,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-737cf5732b07f4e98ddecaca,B4X2500NORM-381f45040381e3251c344e98,Westfield,ME,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-e6cd55f9efe1991c1126ec60,B4X2500NORM-3820ef02702468f2eefb9d30,Union,CT,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-5d3cf2f10fa4bef759fbfd95,B4X2500NORM-3824796c01c9e406c3eb9dd4,Orange,MA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-4846591bb97f8c22dce2c8bb,B4X2500NORM-3846d5541b0c14306cdb36b7,Bloom,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f7c07eaf9b32b22973619a3b,B4X2500NORM-38611fde5e78bd2dc9ad8240,Montpelier,IN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-63a096d57a06673c0f8bf617,B4X2500NORM-388a7258557fb1053acc60dc,Overbrook,KS,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-cd04dda4ee0bb8bde0e4e786,B4X2500NORM-3892191d220684277a8c44d0,Rich Hill,MO,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c0f4b01cb6f94551537b336c,B4X2500NORM-38adfc912aeb621027950af6,Millstone,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-d57080d79bdecd1da0db3b77,B4X2500NORM-38ca8fd821c49e77925771f9,Orland,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-4eb74dd15d954089a67554c9,B4X2500NORM-38cb7a7f2388515987a3a0f9,Gardner,KS,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ec93cd665749690502c21d43,B4X2500NORM-38f6e342d7c6e1c3bbb9b16d,Lima,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-76d286ad3130457a9b166949,B4X2500NORM-390600ea08c03a692f89b544,Franklin,IN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-00375b411dc42304c20e50e9,B4X2500NORM-390f40403cff4ea65f73700a,Randleman,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7ce98215b864dd09ea37d95a,B4X2500NORM-39200c4feed87d3cbbd9a1b7,Loachapoka,AL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-cf46b83a216234750a1633dc,B4X2500NORM-392166d5918c61b5267e49c0,Howland,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-e4c09a893e2fd8f2ea4b7616,B4X2500NORM-3921a62195c21d1157d27337,West Milwaukee,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-069e3289b35cfa2afcd7c404,B4X2500NORM-392c3cbb0acc548fb6fbb6d0,New Haven,VT,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c7203c36a424a769f55012fe,B4X2500NORM-392e72d4a7cfd316755d25d6,Muncy,PA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-86affad9281022f6d5bc2b74,B4X2500NORM-3932f52b35414b7cc172ee16,New Glarus,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ee16612ad1012cd852c92242,B4X2500NORM-3950ebcf02d683dbad6798de,Bernards,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-597fc13dd9367d894a686e8d,B4X2500NORM-39799d6748f81c66fff4a88f,Orchard Park,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f95c47bf6819eb9e0f43e248,B4X2500NORM-3996b67471a09d81baf0a8f4,Lanesboro,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-e1c87e7096f25a7851cffe16,B4X2500NORM-399959e79bfa7e4475e1c8eb,Gardner,KS,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-fd9da4ca340bec5c314c4fe4,B4X2500NORM-39d383ead2c0db9edf6a1e1e,Southold,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-bc0ecc8ed474e4e5daabc83d,B4X2500NORM-39dcee671158870e3cbfd564,Lima,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-56f6edd412d2c079d8f89e50,B4X2500NORM-39f07d33df08d56ed085016d,River Forest,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-78a661fdbb15cbe771664697,B4X2500NORM-3a2e381aeb32f8d245a2c921,South Jacksonville,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-1074adf7844e0e3e49db22ae,B4X2500NORM-3a32984ebab1313878db8ba6,Lima,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7085fa29daf12b7937e49ffe,B4X2500NORM-3a3c582eca99d118bfa7d780,Yoakum,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-e36bdf1665fc4d0da1866a0f,B4X2500NORM-3a5940d2f797570fefc6e2bf,Glendale,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-129c4fd4f86172666ebfad23,B4X2500NORM-3a5e2d8ce6bb38bf368baf45,Ferguson,PA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-b0a429722dc30cfa70fb1db4,B4X2500NORM-3a7158bd20d53664783d70a8,Borger,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-fc08a140f23ab9618b131156,B4X2500NORM-3a834a79c032913342f059dd,Brunswick Hills,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-fda3525131e9a12807119108,B4X2500NORM-3a912b2628c0c36006b296a0,Flandreau,SD,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-3622adb35f3567131ef7f5bf,B4X2500NORM-3a918fb9382313bfb5625024,Sugarcreek,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-0ea73deacb6494b743ecd44c,B4X2500NORM-3a92c6336eac7f7170203247,Earlham,IA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-0cb9c939845d4fa4385852ed,B4X2500NORM-3aa7b1a3e793a1003a3b80e3,Randolph,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c187071b6b428bc1938c7193,B4X2500NORM-3aae88da41c14ef564357451,Farmer,SD,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-6ba8caac107eb275243cbd68,B4X2500NORM-3ac40726ee10ac0d0501eb57,Kewaunee,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-4121b3ef3521a2cd5c150ed1,B4X2500NORM-3ac4dabb395f7dc76996f13e,Watkins Glen,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-3868673827b437fa0f4e5af2,B4X2500NORM-3ad56aed08de57e11bba8bc0,Lambertville,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f0b6d03a680acb3aff19b1d0,B4X2500NORM-3ae04feac03ccfcaf9916ca4,Chouteau,OK,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-aaf888693415846738f558b3,B4X2500NORM-3ae565c8d54d0c0489359772,Faison,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-5aeae6f4f80eaab45a1ddcc1,B4X2500NORM-3af37b5325b8efb901963c3d,New Lisbon,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-8acae881e8242d5b46e767b6,B4X2500NORM-3afb69af62ba2da630f4f1d7,Williamston,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-d905d59ac738720dcc608a2a,B4X2500NORM-3b054155c8e70780dba67eb2,Southampton,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ebe92e201421e42eeda135f5,B4X2500NORM-3b1b348a9c2a1700499d397b,Fishkill,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-51e07b62919d1eceb2f845ba,B4X2500NORM-3b292dd1b6bac6a18f0330d3,Carrington,ND,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-bb942ec5abe702bff7c82e51,B4X2500NORM-3b51066fe081edde5033f799,West Dundee,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-4422322613d80089db68340c,B4X2500NORM-3b58fa6a57e3b83ab98a0929,Tekoa,WA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-53909ec7aec400ee1bb5ac45,B4X2500NORM-3b5ffe7627c780fb31d97bd0,Bellmead,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-be6482f0f225959474c218f0,B4X2500NORM-3b635718ddc027928d39b25e,York charter,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c76857700adb85bc984d5b67,B4X2500NORM-3b810e9cbef93c42785b597e,Lambertville,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-73952f10e10f151897a6443f,B4X2500NORM-3b84740500d3860ce4a31bd8,Cunningham,KS,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-1098fb52fdb389ac4fd169bb,B4X2500NORM-3b8570607696d942cf1770da,Hagerstown,IN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
