retained_source_id,candidate_id,lane_id,source_title,municipality,state,source_family,target_mechanism_family,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
RS429-8e2915cb9ad9a064768c,TS4L-47bc35df77cb459f9100,lane_2,"Collective Bargaining Agreement (Clearcreek Township & Clearcreek Professional Firefighters Local 4207), Contract 2021, 2022 and 2023 (SERB/mediation contract PDF: 20-MED-10-1311)",Clear Creek,OH,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,6002933,36b8931396dd959fb8849f0276955c247608745467fd42a40442a2d76f3c71c9,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-8e2915cb9ad9a064768c.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-f83d4e38aec2275ce6c0,TS4L-4d731016bd52a44b00b7,lane_2,"Lyons-Full-Time-Police-and-Sergeants-Exp.12-31-27.pdf (CBA between Illinois Council of Police and Village of Lyons, Illinois)",Lyons,IL,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,2106520,c723e841ea93748ca502dfb794a9625368dac931b3ee247b36346cdc5e996a84,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f83d4e38aec2275ce6c0.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-82372559f2e4c74656ec,TS4L-4db5ed3abe3298faed6d,lane_2,"ILRB interest arbitration document: ""IN THE MATTER OF THE INTEREST"" (Schaumburg Police Command unit and Schaumburg Fire Command unit referenced)",Schaumburg,IL,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,1507988,ce501dfdc7944b0cd5572086170a42d410ca8cec8c88c931e036c45f4921f584,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-82372559f2e4c74656ec.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-45ddd3d67388cac673f2,TS4L-4f072b6ea1f4c3e8bb62,lane_2,S-MA-18-040 (ILRB) — Arb Award PDF (document indicates impasse and arbitration award context),Vernon,IL,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,313996,c2d35e13ab004551c84087064857e22e9239e945f1ede7d05af5908ec7cb1d32,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-45ddd3d67388cac673f2.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-98f40994f88588d761a0,TS4L-520a07ebf4561f009575,lane_2,SERB Fact-Finding Report (Boardman Township vs. OPBA) — Case No. 17-MED-10-1206,Boardman,OH,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,339495,50396655804ee1349a6e13e87845bc9b2e3dd663ce7f5284d5a27bcabf6b3b80,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-98f40994f88588d761a0.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-27808db37f1cafc77068,TS4L-526e5006e48f2145205f,lane_2,ILRB arbitration award document (s-ma-15-130arbaward.pdf) — includes City of Champaign and contract period references in snippet,Champaign City,IL,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,186127,5c72026f8a24fba2806411e8a037c6a13c9ec40e7024cb7b0a078964915aeb43,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-27808db37f1cafc77068.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-efec7d12c0a0919c18f0,TS4L-55915047ab7fba23ab11,lane_2,"NH Register article (Aug. 1, 2014): “Arbitrator pleases Wallingford’s union firefighters, irks mayor”",Wallingford,CT,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,text/html,.html,3038,32ed63159c77e21ee19ca1b9aa3213ccf0218eb59539560b132a8e68ef0e18ea,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-efec7d12c0a0919c18f0.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-dd9f3233a529b9ef080c,TS4L-574756cabf17e85416eb,lane_2,"S-MA-21-273 Arb Award (Interest Arbitration) — Policemen's Benevolent Labor Committee, Local Unit 12 vs. City of Quincy, Illinois",Quincy,IL,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,2060086,9e2040c67f1233cd1ad4d642d286a20637dba5514ede71ef6a0da116b21915aa,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-dd9f3233a529b9ef080c.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-773cefcbf02cb2939f20,TS4L-5a9c67b82e7e68ae1331,lane_2,"Bristol Twp. Plans to Hire More Police Officers (Aug. 29, 2014) — references Act 111 Interest Arbitration outcome re: minimum manning",Bristol,PA,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,text/html,.html,366521,9113fb1b914a5e08e7fef8cceebcf98e961cc08de34b037b37a64ef8542118b2,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-773cefcbf02cb2939f20.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-5b146a2d1e934f4bfcf6,TS4L-5b09bca682db3f4c12ad,lane_2,Fact-Finding Report — SERB MED-11-1342 (Fraternal Order of Police v. Scioto County Sheriff) — 24-MED-11-1342,Scioto,OH,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,195867,85970be0a1df848b0d1b8e0abdf763086622a443f10e303d1507e6beb468a7a6,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5b146a2d1e934f4bfcf6.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-bbe6795bf9d25b9c2e06,TS4L-5b271ec82e04377e0fb5,lane_2,"Collective Bargaining Agreement — 2016-2018 Agreement Between Genoa Township and the IAFF, Local No. 4307 (SERB PDF)",Genoa,OH,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,9050156,3acb0728d1633e15d33f7d9bfe7a99a2aededbd4df0f82b491f762e1ad40ac5c,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-bbe6795bf9d25b9c2e06.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-b201e2cb1e4368aa04d9,TS4L-5c74288cf14e904abce0,lane_2,"NEPBA Local 12 Signed CBA with the Town of Merrimack, NH (2024–2027) — TOC PDF",Merrimack,NH,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,682630,8492feb9bcfc15ca89078491772d1877995ef5991c7ac1abbf9dd8ea32312860,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b201e2cb1e4368aa04d9.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-98c70cf2aeecb8f230c1,TS4L-5e172c0886e7033b3f82,lane_2,OFFICE FOR DISPUTE RESOLUTION (ODR) 2016-2017 Annual Report (PDF),Tredyffrin,PA,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,2731847,75cdf67bb2c1c15acaf803a2a99b0694119896e8347c6af9fdb607f8b8713061,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-98c70cf2aeecb8f230c1.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-0670011fed5eb936bac1,TS4L-603600a95d37e0b0f2d8,lane_2,S-MA-21-083_arb_award.pdf (Illinois Labor Relations Board arbitration award; Village of Lyons & Illinois Council of Police / Illinois FOP Labor Council),Lyons,IL,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,637398,fe9afa46f379e05353cf01851f796c234971e7f3967991605dbd38c0c708329d,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-0670011fed5eb936bac1.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-39096d2d7439c515388a,TS4L-652060bfaf21d47fa725,lane_2,"Daniel Nielsen, ArbitratorIn the Matter of the Arbitration of an Interest Dispute Between THE CITY OF MT. VERNON and THE ILLINOIS FRATERNAL ORDER OF (ILRB No. S-MA-16-198) — Arb Award PDF",Vernon,IL,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,413467,166284b5d27d4bf678c7a1b0ab237d8c7f6e7ee245227c47a4c6a3e6273e0a2f,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-39096d2d7439c515388a.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-bb584e3a5c1e28e534cb,TS4L-65919c2632c5c4ecc811,lane_2,City of Middletown (PA) Agenda packet (05/19/2020) — includes discussion of fact-finding process converting a decision into a contract,Middletown,PA,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,1797172,2cf07db212fd03df43cc971d55bf401bdde02f2986eab87e5a862cbdb213b955,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-bb584e3a5c1e28e534cb.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-c53ed2e90325e246974d,TS4L-65f4d9945f2fab545eb7,lane_2,New Jersey PERC Synopses (includes Township of Galloway and PBA Local 77; includes P.E.R.C. NO. 2014-28),Galloway,NJ,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,39706,f69b049bf6a63be4a482a53128306c5642e8e111d1f195d8efe51601216b6cb9,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c53ed2e90325e246974d.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-096722cfd0bc7523bd67,TS4L-66a77b0b70dabe782646,lane_2,Bernards Township Committee Meeting Minutes (07/13/2021) – Teamsters MOA (Local 469) memorializing contract terms,Bernards,NJ,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,787241,a2ee8ee79eb0c459e3faa73ffc3f96ffe09af7541f7603cbeed6f0277b62362d,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-096722cfd0bc7523bd67.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-1af5b9a7b9ecd76d0441,TS4L-6df3c9f0939986b517b5,lane_2,SERB Fact-Finding Report (Boardman Township vs. Teamsters Local 377) — Case No. 13-MED-10-1396,Boardman,OH,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,1045590,33c51d9cfe3ca11287a606ea0cafc9872a5663aa9a54c3b2443d9417fd9eb98a,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1af5b9a7b9ecd76d0441.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-84572d32706a5f123b69,TS4L-6f16f57240a347254f76,lane_2,"IAFF collective bargaining agreement - City of Hamilton, Ohio (hosted PDF)",Hamilton,OH,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,568288,2e9f33115ec18630f709ee5b16a5e8228624d92464ec6caae71480d08c9fccc1,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-84572d32706a5f123b69.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-ed9d2eba3f6a30014238,TS4L-726b4981e819c1cb6b08,lane_2,"Collective Bargaining Agreement (Police Supervisors) — Town of Derry, NH — 2024-2029",Derry,NH,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,1046614,6a43731fe25657e38abdc1d8e875c5842688f167352efbb3782620c4b4bb8e26,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-ed9d2eba3f6a30014238.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-2da81ae3d24d71622e0c,TS4L-72b0c841677d1a4745c0,lane_2,ILRB Interest Arbitration Award/Proceeding: S-MA-03-215 (Village of Libertyville and IAFF Local 3892),Libertyville,IL,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,422997,1b1b118f59b71ba9640785029d3a601314347bb216119876437faa4e421516fe,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-2da81ae3d24d71622e0c.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-923e437f46f7785ffc2f,TS4L-749a617d404866ff93bd,lane_2,SERB Fact-Finding Report (2023): 23-MED-08-0581 (Bath Township references police impasse on wage rates),Bath,OH,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,984990,3f9d123a918737b6008e02566179b39bb78ed056d59cddb0b3d53f7528738b14,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-923e437f46f7785ffc2f.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-f9db4af4733e544c2f32,TS4L-7668370ae7109bdbb0e8,lane_2,Manheim Township Commissioners Minutes — reference to Manheim Township Police Benevolent Association and arbitration interest (2016),Manheim,PA,cba_or_arbitration_award_or_factfinding_or_impimpasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,72979,49947bad5828730ec2647e29da983073cc086e0d39d75e0aa9b9fecde349e0ce,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f9db4af4733e544c2f32.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-8f933243a02762451883,TS4L-77d7ffa473078182a4d6,lane_2,Village of Thornton meeting packet (includes Thornton Police Chapter #105 collective bargaining agreement content),Thornton,IL,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,12781872,092bdc1e8693567f867902f8ddbbc29df3d12922f92ce395e8574ccc4a4f465b,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-8f933243a02762451883.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-e056075faf2240560826,TS4L-7c1a29d100be920563a9,lane_2,"NJ PERC General Counsel's Report — August 1, 2013 (includes reference to Township of Montclair and PBA Local No. 53 interest arbitration matter)",Montclair,NJ,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,157069,7c1f46f119dd4de9420a5359ed7936c1b689325f81b1758343e461cd2d64d683,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-e056075faf2240560826.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-143b0f2125f256679c0e,TS4L-7dd3f100acf139f901dc,lane_2,PlainfieldAward_08_08_07.pdf (MERC Case No. LO4 B-7005),Plainfield charter,MI,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,1129139,031b2b056a3fc081bd2e29d4fabc01dc8e335ec92564e0570b408f68934571fb,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-143b0f2125f256679c0e.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-17597244d8818866a1cf,TS4L-7f9a97ae93a8819b039b,lane_2,"Officials Working to Fix Bristol Twp. Police Manpower Issues (Jul. 22, 2014) — references arbitration case with the township",Bristol,PA,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,text/html,.html,375069,57f1cb6b39e1d4d7528635dd7694061c50bd143d3ed040f547d60e88c8edc7a0,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-17597244d8818866a1cf.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-58dd5defc8efa4d4540d,TS4L-7fe1aa060f2c81a0851d,lane_2,Agreement Between Town of East Hartford and Local 1548 IAFF (Fire) — 2019–2022 (searchable PDF),East Hartford,CT,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,737237,2b28bd6c196eadcf6097347c3364c54ab241da9efa98e44667d7db3e22ad4ebc,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-58dd5defc8efa4d4540d.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-7460e98a6e1ea96185fe,TS4L-851d781de98837dff4eb,lane_2,Conciliation Award (SERB) — Perry Township Fire and Emergency Medical Services Department (18-MED-10-0993),Perry,OH,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,114617,e0e10c94c9ffabaa6ba2d1def8aa65b4f62ab5aa35c0336be6616686f686e953,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-7460e98a6e1ea96185fe.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-bbc75c702f9a426b2493,TS4L-86fc9a9b40c3017546c9,lane_2,"Award of the Arbitration Panel (Connecticut State Board of Mediation and Arbitration) — Town of Windsor v. Teamsters, Local 671 (Case No: 2015-MBA-0207) — Award dated August 30, 2016",Windsor,CT,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,text/html,.html,152080,1faf3b4cd8cee83b89dfffe7020c92f20532913747217afea21ea3f2bf13bcf1,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-bbc75c702f9a426b2493.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-769e79f112c8071eaad6,TS4L-87da16ee320ec62aad7f,lane_2,Act 312 arbitration award – Northville Township (MICHIGAN) – r2412,Northville,MI,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,2248129,0d0bbe3b7ec4c7d7a46c830763085861621e589d3e6035b9de6f01cfbcd76b77,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-769e79f112c8071eaad6.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-b098d45fb3a507609f10,TS4L-89794d2bc0f628b20b24,lane_2,Collective Bargaining Agreement — City of Franklin & Franklin Law Enforcement Association (FLEA) (SERB Mediation/Contract document),Franklin,OH,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,2061953,ca01246e3c4bd33474d4a8b443918dab6ead13292958ff2b03a196856c5cd99d,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b098d45fb3a507609f10.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
