normalized_record_id,codified_record_id,rating_id,span_id,source_id,retained_source_id,candidate_id,municipality,state,region,source_family,cba_non_cba_hint,priority_bucket,evidence_category,primary_mechanism_cluster,original_locator,final_locator,page_number,section_heading,character_start_offset,character_end_offset,paragraph_offset,line_offset,raw_span_text,raw_paraphrase,raw_compensation_text,raw_value_text,raw_unit_text,raw_effective_period_text,raw_unit_or_group_text,raw_rank_step_grade_text,raw_base_nonbase_text,raw_context_notes,parsed_currency_amount,parsed_percentage_value,parsed_hourly_rate,parsed_annual_salary,parsed_monthly_rate,parsed_biweekly_rate,parsed_weekly_rate,parsed_daily_rate,parsed_lump_sum,parsed_stipend_or_allowance,parsed_premium_amount,parsed_premium_percentage,parsed_cola_cpi_value,parsed_step_or_grade_value,parsed_effective_date,parsed_start_date,parsed_end_date,parsed_contract_year,parsed_fiscal_year,parsed_cycle_label,normalized_pay_basis,normalized_hourly_equivalent,normalized_annual_equivalent,annualization_assumption,annualization_hours_used,normalized_percentage_growth,normalized_growth_type,base_or_non_base,non_base_component_type,unit_or_group,safety_category,occupation_or_classification,rank,step,grade,payband,effective_period_start,effective_period_end,municipality_cycle_id_candidate,comparison_cycle_candidate,normalized_value_confidence,normalization_status,normalization_blocker_tags,normalization_notes,source_title,quant_span_types,mechanism_attributes,direction_bucket,report_usability_bucket,span_sha256,scout_target_id,verification_row_id,source_review_download_id,readiness_id,extraction_id,normalized_at
B4X2500NORM-755b253a5b8f1034106df204,B4X2500COD-20260730-e691a92887ab6d236ef2e060,B4X2500-RATING-20260730-257e55d1e83a81d36b7c6b98,B4X2500SPAN-20260730-4db9c860581b31fca6016545,B4X2500LIVE-20260729-009071,B4X2500SRD-20260730-14881a43980f88872604,B4X2500LIVE-20260729-009071,Hempfield,PA,Northeast,agenda_packet_or_minutes,non_cba_or_other_hint,low_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://www.hempfieldtwp.com/AgendaCenter/ViewFile/Minutes/_10252021-237,https://hempfieldtwp.com/AgendaCenter/ViewFile/Minutes/_10252021-237,,,19931,19970,36,304,Assistant at the Rate of $8.00 an Hour,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",Assistant at the Rate of $8.00 an Hour,$8.00,hourly_rate,2026,,,base,"Hempfield Township Board of Supervisors Minutes: Resolution authorizing execution of CBA with Teamsters Local 30 (Contract Expiring Dec 31, 2026) — plus OPEB modification per CBA;",8.0,,,,,,,,,,,,,,,2026-01-01,,2026,,2026,unknown,,,not_safe_to_annualize,,,unknown,base,,unresolved_unit,unclear,unknown,,,,,2026-01-01,,B4X2500MC-b9d3a4e9e195a983232880ab,2026,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Hempfield Township Board of Supervisors Minutes: Resolution authorizing execution of CBA with Teamsters Local 30 (Contract Expiring Dec 31, 2026) — plus OPEB modification per CBA","[""hourly_rate""]","[""base_wage_direct_value""]",not_applicable,downstream_normalization_needed,18c127e9cc4a4ad3256834d1862c169d790d0c845d440d0b1568c3ca68e84c50,B4X2500-20260729-08884,B4X2500V-20260730-02714,B4X2500SRD-20260730-14881a43980f88872604,B4X2500RDY-20260730-e49937d8a9de95d9bed3,B4X2500TXT-20260730-aca6d07024962dba723c,2026-07-30T22:04:39Z
B4X2500NORM-75a6e8ccd785394099dba268,B4X2500COD-20260730-62be7caaf697ceb9f4694a7b,B4X2500-RATING-20260730-4d2474b33411dfe61584fc47,B4X2500SPAN-20260730-1e528af4ed9779b0e413c5cf,B4X2500LIVE-20260729-004932,B4X2500SRD-20260730-cf3768a0cfac6647ba1a,B4X2500LIVE-20260729-004932,Tekoa,WA,West,budget_or_pay_plan,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://tekoawa.com/documents/470/901_Budget_Amendment_Ordinance_901.pdf,https://tekoawa.com/documents/470/901_Budget_Amendment_Ordinance_901.pdf,,,1027,1113,10,33,"Eliza Evans-Teague, annual salary for 2024 (not including insurance stip.) $65,627.99","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Eliza Evans-Teague, annual salary for 2024 (not including insurance stip.) $65,627.99","$65,627.99",annual_salary,2024,,,base,City of Tekoa Ordinance No. 901 - Ordinance Amending the 2024 Budget (Amend Salaries);,65627.99,,,,,,,,,,,,,,,2024-01-01,,2024,,2024,unknown,,,not_safe_to_annualize,,,unknown,base,,unresolved_unit,unclear,unknown,,,,,2024-01-01,,B4X2500MC-486b67822bc81752b72c0919,2024,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",City of Tekoa Ordinance No. 901 - Ordinance Amending the 2024 Budget (Amend Salaries),"[""annual_salary""]","[""base_wage_direct_value""]",not_applicable,downstream_normalization_needed,4063235c11c61b0a8170972e5f8565224185969c75f89be90125cf6ca8141084,B4X2500-20260729-04994,B4X2500V-20260730-04250,B4X2500SRD-20260730-cf3768a0cfac6647ba1a,B4X2500RDY-20260730-956abc329d7863441461,B4X2500TXT-20260730-d390aecfbbaee67411c6,2026-07-30T22:04:38Z
B4X2500NORM-75df108494d907a6bec6efcb,B4X2500COD-20260730-dc9010e58af6f230c0aa28a3,B4X2500-RATING-20260730-686f975d64dc3790ea201572,B4X2500SPAN-20260730-df4b92f2410ff4117f3e426a,B4X2500LIVE-20260729-007154,B4X2500SRD-20260730-1865066f5a9f0282b1ab,B4X2500LIVE-20260729-007154,Morrison,TN,South,other_local_government_pay_policy,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,non_base_compensation,https://www.mtas.tennessee.edu/system/files/codes/combined/Morrison-code.pdf,https://mtas.tennessee.edu/system/files/codes/combined/Morrison-code.pdf,,,63689,63758,178,1322,Food reimbursement shall be at a rate of forty dollars ($40.00) per,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",Food reimbursement shall be at a rate of forty dollars ($40.00) per,$40.00,hourly_rate,,,,base,Morrison Municipal Code (Title 4 Municipal Personnel) — pay categories / holiday pay / leave benefits / overtime policy (operative personnel wage/compensation-related provisions);,40.0,,,,,,,,,,,,,,,,,,,,unknown,,,not_safe_to_annualize,,,unknown,base,,unresolved_unit,unclear,unknown,,,,,,,B4X2500MC-82ceb51d6ec8aa5d13e8f7d6,undated-source-B4X2500LIVE-20260729-007154,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Morrison Municipal Code (Title 4 Municipal Personnel) — pay categories / holiday pay / leave benefits / overtime policy (operative personnel wage/compensation-related provisions),"[""hourly_rate""]","[""base_wage_direct_value""]",not_applicable,downstream_normalization_needed,9d118e5f995498554bc30e0722167702bbf4f48443804561e556c98ca36641f2,B4X2500-20260729-07177,B4X2500V-20260730-02690,B4X2500SRD-20260730-1865066f5a9f0282b1ab,B4X2500RDY-20260730-a7994794db59df171d99,B4X2500TXT-20260730-1480496f785d93b447e5,2026-07-30T22:04:39Z
B4X2500NORM-75ea690c653b056124573560,B4X2500COD-20260730-1dbfa944681ca0f9e3e32153,B4X2500-RATING-20260730-8f800d88e2fe7f37af684a94,B4X2500SPAN-20260730-d8db2481d590341c8f32008a,B4X2500LIVE-20260729-006509,B4X2500SRD-20260730-854ba587677b03ae1942,B4X2500LIVE-20260729-006509,Yorktown,NY,Northeast,arbitration_award,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://ecommons.cornell.edu/bitstreams/7824cb2d-39fe-4188-8a09-901f5021cef2/download,https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/27/60/06/27600647796768798147136225997993390777,,,7059,7202,91,226,"(d) To the extent possible, overtime shdl be distributed equally according to rank and assignment. shall pay a $100 premium for an officer's","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","(d) To the extent possible, overtime shdl be distributed equally according to rank and assignment. shall pay a $100 premium for an officer's",$100.00,step_schedule,,police,,base,Town of Yorktown and Yorktown Police Benevolent Association (PBA) — interest arbitration/award materials (PDF includes wage scale and letter of agreement extending agreement period);,100.0,,,,,,,,,,,,,100.0,,,,,,,unknown,,,not_safe_to_annualize,,,step_progression,base,,police,police,police,,,,,,,B4X2500MC-a4ee329339e3c7142009ac81,undated-source-B4X2500LIVE-20260729-006509,low,normalization_deferred_manual_review,"[""effective_period_or_cycle_unresolved"",""pay_basis_unresolved"",""rank_step_grade_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Town of Yorktown and Yorktown Police Benevolent Association (PBA) — interest arbitration/award materials (PDF includes wage scale and letter of agreement extending agreement period),"[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,downstream_normalization_needed,5277edbe90f1c9b2cc7ef6106c2e76af761274cfc8d6601ce34bec351f52c18e,B4X2500-20260729-06344,B4X2500V-20260730-03848,B4X2500SRD-20260730-854ba587677b03ae1942,B4X2500RDY-20260730-1abbc2f524b7bbb3e544,B4X2500TXT-20260730-593563d29e255f83518b,2026-07-30T22:04:39Z
B4X2500NORM-77bbbf5baacf7e9e086563f7,B4X2500COD-20260730-01b9fb6cd8168a7795394b88,B4X2500-RATING-20260730-5665283fe92540825513ee39,B4X2500SPAN-20260730-d8082d06e64dc1bb5489a24f,B4X2500LIVE-20260729-004500,B4X2500SRD-20260730-7c0dc46418cedb4f1a78,B4X2500LIVE-20260729-004500,Rutherfordton,NC,South,budget_or_pay_plan,non_cba_or_other_hint,medium_priority_verification_ready,quantitative_compensation,weak_context_exclusion,https://rutherfordton.civicweb.net/document/48379/,https://rutherfordton.civicweb.net/document/48379,,Section 6: The operating funds encumbered on the financial records of June 30th 2024 are,2528,2705,21,80,"Section 7: There is hereby levied a tax at the rate of forty seven cents ($.47) per one hundred ($100) valuation of property as listed for taxes as of January 1st 2024, for the","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Section 7: There is hereby levied a tax at the rate of forty seven cents ($.47) per one hundred ($100) valuation of property as listed for taxes as of January 1st 2024, for the",$100.00,hourly_rate,2024-06-30; 2024-01-01,,,base,FY2025 Employee Salary and Classification Report (Attachment C to FY 25 Budget Ordinance) — Rate Schedule For FY 2024-2025; Section 6: The operating funds encumbered on the financial records of June 30th 2024 are,100.0,,,,,,,,,,,,,,2024-06-30,2024-06-30,2024-01-01,2024,2025,2024-2025,unknown,,,not_safe_to_annualize,,,unknown,base,,unresolved_unit,unclear,unknown,,,,,2024-06-30,2024-01-01,B4X2500MC-235255a761629fc2e9cc6710,2024-2025,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""cycle_partially_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",FY2025 Employee Salary and Classification Report (Attachment C to FY 25 Budget Ordinance) — Rate Schedule For FY 2024-2025,"[""hourly_rate""]","[""base_wage_direct_value""]",not_applicable,exclude_from_report,94cea36d69aa60d0f82231d83216cdb40fa9b49c02e109bf802d09f29a04c9a3,B4X2500-20260729-04493,B4X2500V-20260730-00746,B4X2500SRD-20260730-7c0dc46418cedb4f1a78,B4X2500RDY-20260730-b368cac781042c5cc4be,B4X2500TXT-20260730-367c88de7ae64fcd2b62,2026-07-30T22:04:39Z
B4X2500NORM-7801276fdc5c79e3b48eea08,B4X2500COD-20260730-ae5ce91370154b69cc720e3e,B4X2500-RATING-20260730-3375c8868e2b1f3b3e239cb0,B4X2500SPAN-20260730-db0ddbe8f09a6ef92ccf6605,B4X2500LIVE-20260729-003056,B4X2500SRD-20260730-d79400cc0d041d154b95,B4X2500LIVE-20260729-003056,New Richland,MN,Midwest,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/67aaa0370a034c0441273cef/1739235384638/ActiveContract%2B-%2BNew%2BRichland%2BPD%2B-%2B12-31-2026.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/67aaa0370a034c0441273cef/1739235384638/ActiveContract%2B-%2BNew%2BRichland%2BPD%2B-%2B12-31-2026.pdf,,RATES:,37105,37119,167,672,Step 2 $27.92,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",Step 2 $27.92,$27.92,step_schedule,2026,,step 2,base,LABOR AGREEMENT (ActiveContract - New Richland PD - 12-31-2026); RATES:,27.92,,,,,,,,,,,,,27.92,,2026-01-01,,2026,,2026,unknown,,,not_safe_to_annualize,,,step_progression,base,,unresolved_unit,unclear,unknown,,2,,,2026-01-01,,B4X2500MC-ba7f8c06a1ba051481e84c46,2026,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",LABOR AGREEMENT (ActiveContract - New Richland PD - 12-31-2026),"[""step_schedule""]","[""rank_or_specialization_premium""]",not_applicable,downstream_normalization_needed,8a95481b42b5bb55e026acc200ecf11c4044168f8b7850f3cd9669fa15ae8a63,B4X2500-20260729-02973,B4X2500V-20260730-04972,B4X2500SRD-20260730-d79400cc0d041d154b95,B4X2500RDY-20260730-7b0826f69aaccfc2361b,B4X2500TXT-20260730-0d3dd6fe7149c3e420e8,2026-07-30T22:04:39Z
B4X2500NORM-7824e11c262010fd106837b0,B4X2500COD-20260730-e753ccfe2ec03d9548456b64,B4X2500-RATING-20260730-9db8308a33a4ee5555c62774,B4X2500SPAN-20260730-a3e7e29723d508468b57c55f,B4X2500LIVE-20260729-002761,B4X2500SRD-20260730-98e41619533ba342ceea,B4X2500LIVE-20260729-002761,Owensville,IN,Midwest,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://owensville.org/wp-content/uploads/2020/07/OwensvilleCodification.pdf,https://owensville.org/wp-content/uploads/2020/07/OwensvilleCodification.pdf,,Section 11.1.8 Town Marshal.,149827,149954,676,2922,"The compensation of the Town Marshal shall be fixed at a rate of no less than $961.54 and not more than $1,402.87 per payroll.","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","The compensation of the Town Marshal shall be fixed at a rate of no less than $961.54 and not more than $1,402.87 per payroll.","$961.54; $1,402.87",hourly_rate,2006,police,,base,"Owensville Codification (Compensation of Elected Officials and all appointed employees for the year ending Dec 31, 2006) — includes Town Marshal / Deputy Town Marshal compensation and police-uniform note; Section 11.1.8 Town Marshal.",961.54,,,,,,,,,,,,,,,2006-01-01,,2006,,2006,unknown,,,not_safe_to_annualize,,,unknown,base,,police,police,police,,,,,2006-01-01,,B4X2500MC-cc285775171b6f0dc89bbdca,2006,low,normalization_deferred_manual_review,"[""pay_basis_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Owensville Codification (Compensation of Elected Officials and all appointed employees for the year ending Dec 31, 2006) — includes Town Marshal / Deputy Town Marshal compensation and police-uniform note","[""hourly_rate""]","[""base_wage_direct_value""]",neutral_or_general,downstream_normalization_needed,da88c0e785a4f5c11ec2d427d21983670c558d1d5aeca3db5b2ec0977d519236,B4X2500-20260729-02716,B4X2500V-20260730-03212,B4X2500SRD-20260730-98e41619533ba342ceea,B4X2500RDY-20260730-39b2388472b90a0732d6,B4X2500TXT-20260730-8e1032ec1d8de4a7e014,2026-07-30T22:04:38Z
B4X2500NORM-78893ffa6ffe992aff41fa71,B4X2500COD-20260730-70ac5d7958eee0a6efb7d486,B4X2500-RATING-20260730-baca02c286f1951362ee4e1f,B4X2500SPAN-20260730-5f7aa7a21e15cd0972cec3ab,B4X2500LIVE-20260729-009915,B4X2500SRD-20260730-f31189b5d981fb60f44d,B4X2500LIVE-20260729-009915,Merrill,OR,West,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://cityofmerrill.org/wp-content/uploads/Recorder-Pay-Schedule-2.5-Increase.docx,https://cityofmerrill.org/wp-content/uploads/Recorder-Pay-Schedule-2.5-Increase.docx,,,139,191,1,5,Step 3: $19.84 + .64 (federal cost of living) 20.48,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",Step 3: $19.84 + .64 (federal cost of living) 20.48,$19.84,step_schedule,,,step 3,base,Recorder Pay Schedule (DOCX) — fetch failed;,19.84,,,,,,,,,,,,,19.84,,,,,,,unknown,,,not_safe_to_annualize,,,step_progression,base,,unresolved_unit,unclear,unknown,,3,,,,,B4X2500MC-31048fe13c179f9ee0997ff7,undated-source-B4X2500LIVE-20260729-009915,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Recorder Pay Schedule (DOCX) — fetch failed,"[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,downstream_normalization_needed,dbf2f36afa8c0b7ee285ab7321e4fdc5b39b9b04694d454a8cc3cd8145106549,B4X2500-20260729-09939,B4X2500V-20260730-05485,B4X2500SRD-20260730-f31189b5d981fb60f44d,B4X2500RDY-20260730-9f2fecadba41243ec744,B4X2500TXT-20260730-a40eb79f520674369e9c,2026-07-30T22:04:38Z
B4X2500NORM-78a5bb398ecf6a04c366bb47,B4X2500COD-20260730-c3fffd4450df45075c5a66e1,B4X2500-RATING-20260730-a79a4b25dca87e63abafb537,B4X2500SPAN-20260730-21266a1dcf44c89f1ebc9e98,B4X2500LIVE-20260729-009857,B4X2500SRD-20260730-f4a59b5a5873bb858408,B4X2500LIVE-20260729-009857,San Juan Bautista,CA,West,other_local_government_pay_policy,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://cms6.revize.com/revize/sanjuanbautistaca/document_center/City%20Council/packet/2023/Agenda%20Packet_04182023.pdf,https://cms6.revize.com/revize/sanjuanbautistaca/document_center/City%20Council/packet/2023/Agenda%20Packet_04182023.pdf,,,3450,3537,16,80,Part-Time Recreation Assistant Job Description at a Per-Hour Rate of $19.94-$26.72 per,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",Part-Time Recreation Assistant Job Description at a Per-Hour Rate of $19.94-$26.72 per,$19.94; $26.72,hourly_rate,,,,base,Resolution establishing a new City employment class “Recreation” and adopting “Recreation Technician” job description (authorizes per-hour pay rate range);,19.94,,,,,,,,,,,,,,,,,,,,unknown,,,not_safe_to_annualize,,,unknown,base,,unresolved_unit,unclear,unknown,,,,,,,B4X2500MC-80f0494446b95b80a1335599,undated-source-B4X2500LIVE-20260729-009857,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Resolution establishing a new City employment class “Recreation” and adopting “Recreation Technician” job description (authorizes per-hour pay rate range),"[""hourly_rate""]","[""base_wage_direct_value""]",neutral_or_general,downstream_normalization_needed,2cbfb1d0602fad2bbb53823b974a1c2ca4af9a9a9b5570befdcb66d93329c840,B4X2500-20260729-09863,B4X2500V-20260730-00056,B4X2500SRD-20260730-f4a59b5a5873bb858408,B4X2500RDY-20260730-b1a88d9d79fb19f55ac1,B4X2500TXT-20260730-f28d3950592f8acfaeef,2026-07-30T22:04:38Z
B4X2500NORM-78b60e378024c4347233b65d,B4X2500COD-20260730-78ff26d061ced0ca2e1cf043,B4X2500-RATING-20260730-c63696001ffca653454ffb4c,B4X2500SPAN-20260730-31e892044cc1283fe8725abc,B4X2500LIVE-20260729-006267,B4X2500SRD-20260730-c1884ec8de4752e4225c,B4X2500LIVE-20260729-006267,Lambertville,NJ,Northeast,mou_or_memorandum,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,non_base_compensation,https://www.lambertvillenj.org/forms-documents/forms/labor-agreements/1851-lt-brown-contract-2024/file,https://lambertvillenj.org/forms-documents/forms/labor-agreements/1851-lt-brown-contract-2024/file,,,4529,4625,73,148,"at his than current rate of pay. Cash-in of sick time shall not exceed $20,000.00 or the amount","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","at his than current rate of pay. Cash-in of sick time shall not exceed $20,000.00 or the amount","$20,000.00",hourly_rate,2024,police,,base,Lt. Brown Contract 2024 (Robert Brown) — Agreement for employment in title/position of Police Lieutenant / Officer in Charge of the Lambertville Police Department;,20000.0,,,,,,,,,,,,,,,2024-01-01,,2024,,2024,unknown,,,not_safe_to_annualize,,,unknown,base,,police,police,police,,,,,2024-01-01,,B4X2500MC-b8e384e3fc8fd880e4fa7531,2024,low,normalization_deferred_manual_review,"[""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Lt. Brown Contract 2024 (Robert Brown) — Agreement for employment in title/position of Police Lieutenant / Officer in Charge of the Lambertville Police Department,"[""hourly_rate""]","[""base_wage_direct_value""]",not_applicable,pi_report_context_only,9a3b138f655d8edda3ea31832c5fa4eed8cd6d3f28e0ce029c203231dc7a6f91,B4X2500-20260729-06213,B4X2500V-20260730-03729,B4X2500SRD-20260730-c1884ec8de4752e4225c,B4X2500RDY-20260730-98204573bdeb9f5085df,B4X2500TXT-20260730-f06311713cec634f43d0,2026-07-30T22:04:39Z
