mixed_join_key,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,quantitative_observation_ids,qualitative_observation_ids,quantitative_observation_count,qualitative_observation_count,confidence,reason_codes,qa_status
mix_24519788f15b6c7a12b05230,cex_204d00e2bc2b39b20a26e079,doc_17321879b42201b739d11542,ttd_64abff9ce05218dd72f27992,sr_e3c3fb68abe8820f5d18924d,NSCQ-WA-20260720-0013,WA,Bellevue,CITY OF BELLEVUE,non_safety,cba,qobs_ec22131a9857b219d74fecf6|qobs_f0dbeeb6f90c1772307ebb2b|qobs_a50c2c0691f66f4a6463b774|qobs_cda622b126ecaf5774befa11,lobs_ec22131a9857b219d74fecf6|lobs_f0dbeeb6f90c1772307ebb2b|lobs_a50c2c0691f66f4a6463b774|lobs_cda622b126ecaf5774befa11,4,4,medium,OVERTIME_MULTIPLIERS_PRESENT_ON_PAGE_11|COMP_TIME_CASHOUT_RATE_AND_TIMING_ON_P11|PARTIALLY_BENEFITED_OVERTIME_USAGE_MECHS|LIMITED_TERM_BENEFITS_LIST_NON_BASE,provisional_unverified
mix_d6d74ee6aa3426045a54493a,cex_2dc1cda54cffacd6dad38d5f,doc_980420320f0c7d56f256d00b,ttd_a80bdc28cb0813f6c71bf782,sr_4bce6f73a25e957d2bf68381,NSCQ-WA-20260720-0218,WA,Cheney,CITY OF CHENEY,police,cba,qobs_505ba2c3d48e113066f40c7e|qobs_96116a2851122e70545a375b|qobs_46063aaed2e7713cb45b39a9,lobs_505ba2c3d48e113066f40c7e|lobs_96116a2851122e70545a375b|lobs_46063aaed2e7713cb45b39a9,3,3,medium,PAGE_9_CONTAINS_BASE_PAY_PERCENT_ADDERS|PAGE_9_CONTAINS_OVERTIME_PAY_MULTIPLIER|OVERTIME_RATE_NUMERIC_VALUE_ABSENT_BEYON,provisional_unverified
mix_10da47581f6fd015c1d6d201,cex_e6f2caf366333a010d952eab,doc_5bb917faab7eb576226aa659,ttd_1cdf76b70d8d9dea94446bc1,sr_3515d00f278616aec3539a6f,NSCQ-WA-20260720-0022,WA,Everett,CITY OF EVERETT,non_safety,cba,qobs_43a520ded8acb0e76572b7ae|qobs_f5f06070779ce59021a9bfbf|qobs_ada0966aad0a233cae9b1c62|qobs_c1e6afb31899a2d318bbbcfc,lobs_43a520ded8acb0e76572b7ae|lobs_f5f06070779ce59021a9bfbf|lobs_ada0966aad0a233cae9b1c62,4,3,medium,COLA_INDEXING_RULE_PRESENT|COLA_PERCENT_VALUE_PRESENT|COLA_MINIMUM_FLOOR_PRESENT|BASE_MONTHLY_WAGE_APPLICATION_RULE_TOK,provisional_unverified
mix_75324f68df99a99af720c8b3,cex_173a987fa724983923252809,doc_dd8a33c5688406d20549bc2e,ttd_90c3d6dac16cf7515331d7c3,sr_fe89275c11e6dc9ab21b33d5,NSCQ-WA-20260720-0044,WA,Kennewick,CITY OF KENNEWICK,police,cba,qobs_e8c90fa1c7c50e1c7c1875a5|qobs_f2a613a23b4ea665ded45ac5,lobs_e8c90fa1c7c50e1c7c1875a5|lobs_f2a613a23b4ea665ded45ac5,2,2,medium,H11_HOLIDAY_PAY_HOURS_TOKENS_PRESENT|ART10_PERSONAL_ITEMS_MAX_LIMITS_TOKENS_P,provisional_unverified
mix_7dafa51fa45b7e9521fe109f,cex_7a035808de664d52ea7464bd,doc_d2676d1b74bd757020867e61,ttd_ed765c84a00300367a0b8763,sr_a3d1a5615d0d6f84b2e0c202,NSCQ-WA-20260720-0099,WA,Lake Stevens,CITY OF LAKE STEVENS,police,cba,qobs_cb26ce2554481c4cdbb837fd|qobs_eb30a64ed08cc0c8496e04ac,lobs_cb26ce2554481c4cdbb837fd|lobs_eb30a64ed08cc0c8496e04ac,2,2,low,PACKET_CONTAINS_HOURS_OF_WORK_AND_SCHEDD|NO_EXPLICIT_BASE_PAY_RATES_OR_WAGE_TABLE,needs_review
mix_d2c86e82d632db4828cb1c79,cex_01127683e3edf909990ce01b,doc_bb01ffcf1152d2533a9ca123,ttd_5a6ac0d9d6a4fb1f7e7163f9,sr_f3c21e7c5a6ae00ebb35ab70,NSCQ-WA-20260720-0116,WA,Moses Lake,CITY OF MOSES LAKE,fire,cba,qobs_14b21c0930fb05307f925a88|qobs_7733d4da5d2a252b4c38d2d1|qobs_c911e8f7a6d7ac7decb2b6e3|qobs_fa2c646021f274ec861c1a26|qobs_a476c6424569fbc7e64bcbed,lobs_14b21c0930fb05307f925a88|lobs_7733d4da5d2a252b4c38d2d1|lobs_c911e8f7a6d7ac7decb2b6e3|lobs_fa2c646021f274ec861c1a26|lobs_a476c6424569fbc7e64bcbed,5,5,medium,ARTICLE_13_INCENTIVE_PAY_CLASSIFICATION|ARTICLE_13_02_CERTIFICATION_INCREASES|ARTICLE_16_OFFICER_HOURLY_RATE_PERCENTS|ARTICLE_17_HOLIDAY_PAY_109_HOURS_26_INST|ARTICLE_16_VACATION_HOURS_BY_SERVICE_AND|ARTICLE_18_BEREAVEMENT_3X24_SHIFTS,provisional_unverified
mix_b29bd57955fcae3c076ce953,cex_2ee94ea99bcda24d1a44ea76,doc_d03d44d5c5e22ae00a9d7371,ttd_eee9c26e27e25af9b9bb9083,sr_fb52323de75af5ca1a6cf480,NSCQ-WA-20260720-0055,WA,Olympia,CITY OF OLYMPIA,police,cba,qobs_a95c4891054924546f02da17|qobs_5923e23837f6a1ebc7f0b83e|qobs_111d05713a7b20315a82b72a|qobs_1b3cc2e0f9d35b66f228b592|qobs_159897098ba020fbb4076ef1,lobs_a95c4891054924546f02da17|lobs_5923e23837f6a1ebc7f0b83e|lobs_111d05713a7b20315a82b72a,5,3,medium,S1|P1|Q1|Q2|Q3|N1|N2,provisional_unverified
mix_bb11e2753724bed5463260cf,cex_843f43f826cb345797648bc1,doc_efb2c1f5f571519df31a5a0a,ttd_c75a3526b2282d392c49bf15,sr_2fc57d8ca4e5e51a784a1ca7,NSCQ-WI-20260720-0148,WI,Cedarburg,CITY OF CEDARBURG,non_safety,cba,qobs_281c279ecb15bf94b9d46add|qobs_71ca0143475db66011c1e4d5|qobs_96e8130e960bf3b1a30f21b9|qobs_036ca274c0bac1fabb8a7892|qobs_cceb2ccf592b07b541d82398,lobs_281c279ecb15bf94b9d46add|lobs_71ca0143475db66011c1e4d5|lobs_96e8130e960bf3b1a30f21b9|lobs_036ca274c0bac1fabb8a7892,5,4,medium,P7A11MXWOV1|P7A11MXWOV2|P7A11MXWOV3|P7A11MXWOV4|P7A11MXWOV5|P7A11MXM1|P7A11MXM2|P7A11MXM3,provisional_unverified
mix_cefa1b2c09436b0883925f63,cex_c52c88c857a635c7593bba67,doc_6376c62baae05f6e19eaf3e1,ttd_80eb17ba44482cf64e43f5dc,sr_6a6bb11db47e9c4daff8aefb,NSCQ-WI-20260720-0022,WI,Janesville,CITY OF JANESVILLE,fire,cba,qobs_5e2b04f2073ee962d7430a5e|qobs_26e575c8dcd7173590c4b957|qobs_d2e0936184969d0efba84223|qobs_9915822a44f3781a447d4feb|qobs_254ed6fb0e24c8b56c6cdf07,lobs_5e2b04f2073ee962d7430a5e|lobs_26e575c8dcd7173590c4b957,5,2,medium,W1_W3_GENERAL_INCREASES|B1_B2_BASE_HOURLY_INCREASES|Q1_SERVICE_THRESHOLD_BASE_PAY_MECHANICS|NH1_HEALTH_PLAN_PREMIUM_CAP_105_PERCENT,provisional_unverified
mix_0eee267b7ca7c72791cac5a5,cex_c0b1036442ab5c73ad06c1c6,doc_0bc561c06597e4d059a475ae,ttd_91311ae7bb5d7cb16573283a,sr_f2987bad9689e94b493a06c0,NSCQ-WI-20260720-0023,WI,Janesville,CITY OF JANESVILLE,non_safety,cba,qobs_378f4fced2d14a98d863c0b5|qobs_c02f1ac48a05145222878c2d|qobs_568d50e5a64bf4fe8a5f238e|qobs_69e1e0bd18fab639bce7fc1d|qobs_f7cba18522640a0986e5ca5f,lobs_378f4fced2d14a98d863c0b5|lobs_c02f1ac48a05145222878c2d,5,2,medium,WPA2|NBW2,provisional_unverified
mix_77bd60c4f46c41fa377e011a,cex_074437ede3a9ff0af857e714,doc_eb15525e8e09d93fa58e44a5,ttd_8cfb4e8e259ca1286faa1f36,sr_d6b150c80e0135ae5459542a,NSCQ-WI-20260720-0021,WI,Janesville,CITY OF JANESVILLE,police,cba,qobs_cb56147da986a645e3b43e66|qobs_c8faa70a5f9e6fa3e2ad3b8f|qobs_7e01f635ad3cb62114ed2768|qobs_e60252737ee396ef6ac73bef|qobs_d43e2afa592f1c91a66bc7af,lobs_cb56147da986a645e3b43e66|lobs_c8faa70a5f9e6fa3e2ad3b8f|lobs_7e01f635ad3cb62114ed2768|lobs_e60252737ee396ef6ac73bef|lobs_d43e2afa592f1c91a66bc7af,5,5,medium,WAGE_INCREASES_LISTED|CPR_CERTIFICATION_PAY_AMOUNT|CLOTHING_ALLOWANCE_AMOUNT|HEALTH_PLAN_PREMIUM_CONTRIBUTION_ESTIMTE|COMP_TIME_CAPS|FIREARMS_REPAIR_OR_REIMBURSEMENT|CBA_APPROVAL_DESCRIPTION|DIRECT_COST_INCREASES_ESTIMATED,provisional_unverified
mix_ea9f10a19976ffb55c0c76f5,cex_685012d1e8651fd7fe4055f4,doc_7198c2b1c160717398a3444e,ttd_b7e3a02f9e139033bd52b538,sr_be715e7495b1d866b7c8935f,NSCQ-WI-20260720-0134,WI,Plover,VILLAGE OF PLOVER,police,arbitration_award,qobs_f3f78a10cc5b019c1860749e|qobs_38946d604b08aea9fe71f5db|qobs_5304452249a26710643dc0b3|qobs_681fae80f44f7ade6567c093|qobs_9b8d9e069f8dca56660caded,lobs_f3f78a10cc5b019c1860749e|lobs_38946d604b08aea9fe71f5db|lobs_5304452249a26710643dc0b3|lobs_681fae80f44f7ade6567c093|lobs_9b8d9e069f8dca56660caded,5,5,medium,CPI_REFERENCE_MENTIONED|ABILITY_TO_MEET_COSTS_NOT_CONTROVERTED|DRUG_TESTING_PUBLIC_INTEREST_INCIDENT_RE|FINAL_OFFER_WAGES_AND_PAY_STRUCTURE_PERC|BENEFITS_COMPARABILITY_LONGEVITY_HEALTH,provisional_unverified
